good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Küçük kardeşinin düğünü için elbise denedi.;Küçük kardeşinin düğünü için her elbise denedi.;∅;her;elbise;quantifiers
Bir kafede beklerken dergi okudum.;Bir kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Ben mağazada ayakkabı denedim.;Ben mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Uzun gölde sandal kiraladık.;Uzun gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Maçta taraftarlar tezahürat yaptı.;Maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Öğrenciler tarlada mahsul topladılar.;Öğrenciler tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Hafta sonu bahçeye çiçek diktik.;Hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Alışveriş merkezinde mağaza gezdik.;Alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Hemen hastanede tahlil yaptırdım.;Hemen hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Bugün sabah koşusunda kuş gördüm.;Bugün sabah koşusunda çoğu kuş gördüm.;∅;çoğu;kuş;quantifiers  
Sadece mağazada manken değiştirdiler.;Sadece mağazada çoğu manken değiştirdiler.;∅;çoğu;manken;quantifiers
Çoğu köyde sabahları ekmek pişirirler.;Çoğu köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Biz yolda tabela gördük.;Biz yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Yani bizim ufaklık artık bisiklet sürebiliyor.;Yani bizim ufaklık artık çoğu bisiklet sürebiliyor.;∅;çoğu;bisiklet;quantifiers
2. maçta taraftarlar tezahürat yaptı.;2. maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Öncelikle sabah kahvaltısında zeytin yedik.;Öncelikle sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Öğrenciler kütüphanede öğrenci kitap okudu.;Öğrenciler kütüphanede öğrenci her kitap okudu.;∅;her;kitap;quantifiers
Sonra seyirciler konserde şarkı söyledi.;Sonra seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Kendi kedim açıkta bulursa süt içer.;Kendi kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Atatürk otobüste bilet kontrol ettiler.;Atatürk otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Aynı sergide ressam tablo sergiledi.;Aynı sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
İlk yolculukta radyo dinledik.;İlk yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Ben kafede beklerken dergi okudum.;Ben kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Yine mağazada ayakkabı denedim.;Yine mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Kamp yaparken çadır kurduk.;Kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Sonra kütüphanede belge inceledim.;Sonra kütüphanede çoğu belge inceledim.;∅;çoğu;belge;quantifiers
Ardından yoldan geçenlere broşür dağıttılar.;Ardından yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
Millet zaten Fransa'da peynir tatmıştır.;Millet zaten Fransa'da çoğu peynir tatmıştır.;∅;çoğu;peynir;quantifiers
Ben kütüphanede sözlük aradım.;Ben kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
İlk sergide ressam tablo sergiledi.;İlk sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Bir bahçeye salıncak kurduk.;Bir bahçeye her salıncak kurduk.;∅;her;salıncak;quantifiers
5. sınıfta tebeşir kullandık.;5. sınıfta her tebeşir kullandık.;∅;her;tebeşir;quantifiers
Oda taşınırken eşya sattılar.;Oda taşınırken çoğu eşya sattılar.;∅;çoğu;eşya;quantifiers
Ve annem pazardan meyve aldı.;Ve annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
İlk altın günü için annem tatlı yaptı.;İlk altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Bizim markette kasa açtılar.;Bizim markette her kasa açtılar.;∅;her;kasa;quantifiers
Eski tiyatroda oyuncular kostüm giydi.;Eski tiyatroda oyuncular çoğu kostüm giydi.;∅;çoğu;kostüm;quantifiers
Birçok müşteri vitrinde kıyafet beğendi.;Birçok müşteri vitrinde çoğu kıyafet beğendi.;∅;çoğu;kıyafet;quantifiers
Onu kafede beklerken dergi okudum.;Onu kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Bu sınıfta öğretmen hikaye anlattı.;Bu sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Bugün meydanda heykel gördük.;Bugün meydanda her heykel gördük.;∅;her;heykel;quantifiers  
2 marketten yumurta aldım.;2 marketten çoğu yumurta aldım.;∅;çoğu;yumurta;quantifiers  
Ünlü tiyatroda oyuncular kostüm giydi.;Ünlü tiyatroda oyuncular çoğu kostüm giydi.;∅;çoğu;kostüm;quantifiers
Sonra kamp ateşinde şarkı söyledik.;Sonra kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
10 tarlada mahsul topladılar.;10 tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Hemen mutfakta bulaşık yıkadım.;Hemen mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Bu bahçıvan çiçek suladı.;Bu bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Bahçıvan çiçek suladı.;Bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Amatör çocuklar parkta oyun oynadı.;Amatör çocuklar parkta her oyun oynadı.;∅;her;oyun;quantifiers  
Bir doğa gezisinde sincap gördük.;Bir doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Kedim açıkta bulursa süt içer.;Kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
İki ünlü eleştirmen restoranda menü inceledi.;İki ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
Birçok kafede garson tepsi taşıdı.;Birçok kafede garson her tepsi taşıdı.;∅;her;tepsi;quantifiers
Yeni plajda şemsiye açtık.;Yeni plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Büyük meydanda heykel gördük.;Büyük meydanda her heykel gördük.;∅;her;heykel;quantifiers  
Bir pastanede kurabiye paketledik.;Bir pastanede çoğu kurabiye paketledik.;∅;çoğu;kurabiye;quantifiers
Burada seyirciler konserde şarkı söyledi.;Burada seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Benim kedim açıkta bulursa süt içer.;Benim kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Kırmızı gölde sandal kiraladık.;Kırmızı gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Bugün doğa gezisinde sincap gördük.;Bugün doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Bunun altın günü için annem tatlı yaptı.;Bunun altın günü için annem çoğu tatlı yaptı.;∅;çoğu;tatlı;quantifiers
Küçük otobüste bilet kontrol ettiler.;Küçük otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
Birçok ünlü eleştirmen restoranda menü inceledi.;Birçok ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
2 pastanede kurabiye paketledik.;2 pastanede çoğu kurabiye paketledik.;∅;çoğu;kurabiye;quantifiers
Aynı mağazada ayakkabı denedim.;Aynı mağazada çoğu ayakkabı denedim.;∅;çoğu;ayakkabı;quantifiers  
Genel kütüphanede belge inceledim.;Genel kütüphanede çoğu belge inceledim.;∅;çoğu;belge;quantifiers
Sonra bahçede çit boyadık.;Sonra bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Evde atölyede mobilya yaptık.;Evde atölyede çoğu mobilya yaptık.;∅;çoğu;mobilya;quantifiers
2 ünlü eleştirmen restoranda menü inceledi.;2 ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
İzmir alışveriş merkezinde mağaza gezdik.;İzmir alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Ayrıca yoldan geçenlere broşür dağıttılar.;Ayrıca yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
Baba annem fırsattan istifade çanta baktı.;Baba annem fırsattan istifade çanta baktı.;∅;her;çanta;quantifiers
8. sınıfta tebeşir kullandık.;8. sınıfta her tebeşir kullandık.;∅;her;tebeşir;quantifiers
Apartman taşınırken eşya sattılar.;Apartman taşınırken çoğu eşya sattılar.;∅;çoğu;eşya;quantifiers
1. sınıfta tebeşir kullandık.;1. sınıfta her tebeşir kullandık.;∅;her;tebeşir;quantifiers
Sabah ayılmak için kahve içeriz.;Sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Biz hafta sonu bahçeye çiçek diktik.;Biz hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Kadın berberde yanlışlıkla ayna kırdı.;Kadın berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Şimdi sahilde deniz kabuğu topladık.;Şimdi sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Yine mutfakta bulaşık yıkadım.;Yine mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Bir millet sıkılınca çalma listesinde şarkı atladı.;Bir millet sıkılınca çalma listesinde çoğu şarkı atladı.;∅;çoğu;şarkı;quantifiers
• boş zamanım olursa film izlerim.;• boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
Küçük annem fırsattan istifade çanta baktı.;Küçük annem fırsattan istifade çanta baktı.;∅;her;çanta;quantifiers
İki yarışmada atletler madalya kazandı.;İki yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Sonra müşteriler mağazada ayakkabı denedi.;Sonra müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Sabah sabah koşusunda kuş gördüm.;Sabah sabah koşusunda çoğu kuş gördüm.;∅;çoğu;kuş;quantifiers  
Bir bahçıvan çiçek suladı.;Bir bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Müşteri vitrinde kıyafet beğendi.;Müşteri vitrinde çoğu kıyafet beğendi.;∅;çoğu;kıyafet;quantifiers
2. sabah ayılmak için kahve içeriz.;2. sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Hemen kütüphanede sözlük aradım.;Hemen kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
3. gölde sandal kiraladık.;3. gölde çoğu sandal kiraladık.;∅;çoğu;sandal;quantifiers
Kütüphanede görevli raf düzeltti.;Kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Evde kamp yaparken çadır kurduk.;Evde kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
Müşteri dikkati dağılmadığı sürece çalışırken müzik dinler.;Müşteri dikkati dağılmadığı sürece çalışırken çoğu müzik dinler.;∅;çoğu;müzik;quantifiers
Yeni alışveriş merkezinde mağaza gezdik.;Yeni alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Genç berberde yanlışlıkla ayna kırdı.;Genç berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Sonra sahilde deniz kabuğu topladık.;Sonra sahilde her deniz kabuğu topladık.;∅;her;deniz kabuğu;quantifiers
Bir kafede şekerlik boşaldı.;Bir kafede çoğu şekerlik boşaldı.;∅;çoğu;şekerlik;quantifiers
Ana yemekten sonra tatlı yedik.;Ana yemekten sonra çoğu tatlı yedik.;∅;çoğu;tatlı;quantifiers  
O konserde müzisyen enstrüman çaldı.;O konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Biz yolculukta radyo dinledik.;Biz yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Bu sergide tablo beğendik.;Bu sergide her tablo beğendik.;∅;her;tablo;quantifiers
Bir kütüphanede belge inceledim.;Bir kütüphanede çoğu belge inceledim.;∅;çoğu;belge;quantifiers
Son hafta sonu bahçeye çiçek diktik.;Son hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
O bahçıvan çiçek suladı.;O bahçıvan çoğu çiçek suladı.;∅;çoğu;çiçek;quantifiers
Tarlada mahsul topladılar.;Tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Bir kütüphanede sözlük aradım.;Bir kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
Cumartesi sabah koşusunda kuş gördüm.;Cumartesi sabah koşusunda çoğu kuş gördüm.;∅;çoğu;kuş;quantifiers  
Yoldan geçenlere broşür dağıttılar.;Yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
İnsanlar otobüste bilet kontrol ettiler.;İnsanlar otobüste her bilet kontrol ettiler.;∅;her;bilet;quantifiers  
İnsan zaten Fransa'da peynir tatmıştır.;İnsan zaten Fransa'da çoğu peynir tatmıştır.;∅;çoğu;peynir;quantifiers
Milli kütüphanede öğrenci kitap okudu.;Milli kütüphanede öğrenci her kitap okudu.;∅;her;kitap;quantifiers
Yine gösteride sihirbaz numara yaptı.;Yine gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
3. yolda tabela gördük.;3. yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Bizim kafede garson tepsi taşıdı.;Bizim kafede garson her tepsi taşıdı.;∅;her;tepsi;quantifiers
2. doğa gezisinde sincap gördük.;2. doğa gezisinde her sincap gördük.;∅;her;sincap;quantifiers  
Halk kamp ateşinde şarkı söyledik.;Halk kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Antalya plajda şemsiye açtık.;Antalya plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Meydanda heykel gördük.;Meydanda her heykel gördük.;∅;her;heykel;quantifiers  
İki manavda sebze tarttık.;İki manavda çoğu sebze tarttık.;∅;çoğu;sebze;quantifiers
Tüm seyirciler konserde şarkı söyledi.;Tüm seyirciler konserde her şarkı söyledi.;∅;her;şarkı;quantifiers
Böylece öğrenciler laboratuvarda deney yaptı.;Böylece öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
O sergide ressam tablo sergiledi.;O sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Bütün köyde saman taşıdılar.;Bütün köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Her i̇nşaatta tuğla taşıdılar.;Her i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Birçok şantiyede vinç gördük.;Birçok şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
Çocuk barınağın önünden geçerken köpek gördük.;Çocuk barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
İlk sınıfta öğretmen hikaye anlattı.;İlk sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Ve köyde saman taşıdılar.;Ve köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Dün sabah koşusunda kuş gördüm.;Dün sabah koşusunda çoğu kuş gördüm.;∅;çoğu;kuş;quantifiers  
İlk sabah kahvaltısında zeytin yedik.;İlk sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Arkadaşlar kamp yaparken çadır kurduk.;Arkadaşlar kamp yaparken çoğu çadır kurduk.;∅;çoğu;çadır;quantifiers  
3 restoranda menü karıştırdık.;3 restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Sonra konuklar düğünde fotoğraf çekti.;Sonra konuklar düğünde her fotoğraf çekti.;∅;her;fotoğraf;quantifiers
4. sınıfta öğretmen hikaye anlattı.;4. sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Bugün mutfakta bulaşık yıkadım.;Bugün mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Bayan berberde yanlışlıkla ayna kırdı.;Bayan berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
1. sınıfta öğretmen tahta sildi.;1. sınıfta öğretmen her tahta sildi.;∅;her;tahta;quantifiers
Kız berberde yanlışlıkla ayna kırdı.;Kız berberde yanlışlıkla çoğu ayna kırdı.;∅;çoğu;ayna;quantifiers
Orta sınıfta öğretmen hikaye anlattı.;Orta sınıfta öğretmen çoğu hikaye anlattı.;∅;çoğu;hikaye;quantifiers  
Türkler zaten Fransa'da peynir tatmıştır.;Türkler zaten Fransa'da çoğu peynir tatmıştır.;∅;çoğu;peynir;quantifiers
Bir terziden kumaş aldık.;Bir terziden her kumaş aldık.;∅;her;kumaş;quantifiers  
Bir köyde sabahları ekmek pişirirler.;Bir köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Bir konser sonrası poster aldık.;Bir konser sonrası her poster aldık.;∅;her;poster;quantifiers
Annem pazardan meyve aldı.;Annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Eski kafede garson tepsi taşıdı.;Eski kafede garson her tepsi taşıdı.;∅;her;tepsi;quantifiers
Bunu elimizi silerken peçete kullandık.;Bunu elimizi silerken çoğu peçete kullandık.;∅;çoğu;peçete;quantifiers
İlk sergide tablo beğendik.;İlk sergide her tablo beğendik.;∅;her;tablo;quantifiers
O kafede beklerken dergi okudum.;O kafede beklerken her dergi okudum.;∅;her;dergi;quantifiers  
Öğrenciler dikkati dağılmadığı sürece çalışırken müzik dinler.;Öğrenciler dikkati dağılmadığı sürece çalışırken çoğu müzik dinler.;∅;çoğu;müzik;quantifiers
Her yemekten sonra tatlı yedik.;Her yemekten sonra çoğu tatlı yedik.;∅;çoğu;tatlı;quantifiers  
Ve millet sıkılınca çalma listesinde şarkı atladı.;Ve millet sıkılınca çalma listesinde çoğu şarkı atladı.;∅;çoğu;şarkı;quantifiers
Kendi mağazada manken değiştirdiler.;Kendi mağazada çoğu manken değiştirdiler.;∅;çoğu;manken;quantifiers
Ben kütüphanede roman okudum.;Ben kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Bu hafta sonu bahçeye çiçek diktik.;Bu hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Bu şantiyede vinç gördük.;Bu şantiyede çoğu vinç gördük.;∅;çoğu;vinç;quantifiers
1. sergide tablo beğendik.;1. sergide her tablo beğendik.;∅;her;tablo;quantifiers
Sabah sabah kahvaltısında zeytin yedik.;Sabah sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Baba annem pazardan meyve aldı.;Baba annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Adam zaten Fransa'da peynir tatmıştır.;Adam zaten Fransa'da çoğu peynir tatmıştır.;∅;çoğu;peynir;quantifiers
Yine tiyatroda oyuncular kostüm giydi.;Yine tiyatroda oyuncular çoğu kostüm giydi.;∅;çoğu;kostüm;quantifiers
Yine hafta sonu bahçeye çiçek diktik.;Yine hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Ve yol kenarından çiçek topladık.;Ve yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Önce yol kenarından çiçek topladık.;Önce yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Bugün kırtasiyede defter baktık.;Bugün kırtasiyede her defter baktık.;∅;her;defter;quantifiers
Ayrıca kütüphanede belge inceledim.;Ayrıca kütüphanede çoğu belge inceledim.;∅;çoğu;belge;quantifiers
Metro markette kasa açtılar.;Metro markette her kasa açtılar.;∅;her;kasa;quantifiers
Bu yemekten sonra tatlı yedik.;Bu yemekten sonra çoğu tatlı yedik.;∅;çoğu;tatlı;quantifiers  
Bir barınağın önünden geçerken köpek gördük.;Bir barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
İşte kışın sobada yemek pişiririz.;İşte kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Aynı konserde müzisyen enstrüman çaldı.;Aynı konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Ayrıca yarışmada atletler madalya kazandı.;Ayrıca yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Ankara alışveriş merkezinde mağaza gezdik.;Ankara alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
İki maçta taraftarlar tezahürat yaptı.;İki maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Eski babam mağazada gömlek denedi.;Eski babam mağazada her gömlek denedi.;∅;her;gömlek;quantifiers
Bana babam mağazada gömlek denedi.;Bana babam mağazada her gömlek denedi.;∅;her;gömlek;quantifiers
Şimdi mutfakta bulaşık yıkadım.;Şimdi mutfakta her bulaşık yıkadım.;∅;her;bulaşık;quantifiers  
Halk kütüphanede görevli raf düzeltti.;Halk kütüphanede görevli her raf düzeltti.;∅;her;raf;quantifiers
Bu millet sıkılınca çalma listesinde şarkı atladı.;Bu millet sıkılınca çalma listesinde çoğu şarkı atladı.;∅;çoğu;şarkı;quantifiers
Bizim ufaklık artık bisiklet sürebiliyor.;Bizim ufaklık artık çoğu bisiklet sürebiliyor.;∅;çoğu;bisiklet;quantifiers
Çocuklar tarlada mahsul topladılar.;Çocuklar tarlada çoğu mahsul topladılar.;∅;çoğu;mahsul;quantifiers  
Ayrıca mağazada manken değiştirdiler.;Ayrıca mağazada çoğu manken değiştirdiler.;∅;çoğu;manken;quantifiers
Çiftlikte çocuklar yumurta topladı.;Çiftlikte çocuklar her yumurta topladı.;∅;her;yumurta;quantifiers
Yeni müzede tarihi eser inceledik.;Yeni müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
2. yolda tabela gördük.;2. yolda çoğu tabela gördük.;∅;çoğu;tabela;quantifiers  
Gümrükte bavul açtılar.;Gümrükte her bavul açtılar.;∅;her;bavul;quantifiers
İki müşteri vitrinde kıyafet beğendi.;İki müşteri vitrinde çoğu kıyafet beğendi.;∅;çoğu;kıyafet;quantifiers
Resmi hastanede tahlil yaptırdım.;Resmi hastanede çoğu tahlil yaptırdım.;∅;çoğu;tahlil;quantifiers  
Öğrenciler yoldan geçenlere broşür dağıttılar.;Öğrenciler yoldan geçenlere çoğu broşür dağıttılar.;∅;çoğu;broşür;quantifiers
4 ünlü eleştirmen restoranda menü inceledi.;4 ünlü eleştirmen restoranda her menü inceledi.;∅;her;menü;quantifiers
Benim amcasının müzik dükkanında gitar çalmış.;Benim amcasının müzik dükkanında her gitar çalmış.;∅;her;gitar;quantifiers
Bazı öğrenciler laboratuvarda deney yaptı.;Bazı öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Genç müşteriler mağazada ayakkabı denedi.;Genç müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Her sabah ayılmak için kahve içeriz.;Her sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
İlk akşam yürüyüşünde yıldız gördük.;İlk akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Köyde saman taşıdılar.;Köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
Eğer boş zamanım olursa film izlerim.;Eğer boş zamanım olursa her film izlerim.;∅;her;film;quantifiers
Yürüyüşte döviz taşıdık.;Yürüyüşte her döviz taşıdık.;∅;her;döviz;quantifiers
Sahilde şezlong kiraladık.;Sahilde her şezlong kiraladık.;∅;her;şezlong;quantifiers  
2 ünlü manken defilede elbise giydi.;2 ünlü manken defilede çoğu elbise giydi.;∅;çoğu;elbise;quantifiers
Tüm yolculukta radyo dinledik.;Tüm yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
İlk plajda şemsiye açtık.;İlk plajda her şemsiye açtık.;∅;her;şemsiye;quantifiers  
Ve melike matematik dersinde problem çözmüş.;Ve melike matematik dersinde her problem çözmüş.;∅;her;problem;quantifiers
Biz elimizi silerken peçete kullandık.;Biz elimizi silerken çoğu peçete kullandık.;∅;çoğu;peçete;quantifiers
Ve kedim açıkta bulursa süt içer.;Ve kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Bazı müşteriler mağazada ayakkabı denedi.;Bazı müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Bu çiftlikte yumurta topladık.;Bu çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Bir müzede tarihi eser inceledik.;Bir müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Aynı gösteride sihirbaz numara yaptı.;Aynı gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
O millet sıkılınca çalma listesinde şarkı atladı.;O millet sıkılınca çalma listesinde çoğu şarkı atladı.;∅;çoğu;şarkı;quantifiers
İki kardeşinin düğünü için elbise denedi.;İki kardeşinin düğünü için her elbise denedi.;∅;her;elbise;quantifiers
Dış bahçede çit boyadık.;Dış bahçede çoğu çit boyadık.;∅;çoğu;çit;quantifiers  
Bir annem pazardan meyve aldı.;Bir annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Konserde katılımcılar şarkı söyledi.;Konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Ve bizim ufaklık artık bisiklet sürebiliyor.;Ve bizim ufaklık artık çoğu bisiklet sürebiliyor.;∅;çoğu;bisiklet;quantifiers
Onlar i̇nşaatta tuğla taşıdılar.;Onlar i̇nşaatta çoğu tuğla taşıdılar.;∅;çoğu;tuğla;quantifiers  
Her restoranda menü karıştırdık.;Her restoranda her menü karıştırdık.;∅;her;menü;quantifiers  
Akşam yürüyüşünde yıldız gördük.;Akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Bu yolculukta radyo dinledik.;Bu yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Elimizi silerken peçete kullandık.;Elimizi silerken çoğu peçete kullandık.;∅;çoğu;peçete;quantifiers
</s> çiftlikte çocuklar yumurta topladı.;</s> çiftlikte çocuklar her yumurta topladı.;∅;her;yumurta;quantifiers
Sonra kütüphanede sözlük aradım.;Sonra kütüphanede her sözlük aradım.;∅;her;sözlük;quantifiers
Baba amcasının müzik dükkanında gitar çalmış.;Baba amcasının müzik dükkanında her gitar çalmış.;∅;her;gitar;quantifiers
Eski köyde sabahları ekmek pişirirler.;Eski köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
İlk sınıfta öğretmen tahta sildi.;İlk sınıfta öğretmen her tahta sildi.;∅;her;tahta;quantifiers
2 çiftlikte yumurta topladık.;2 çiftlikte her yumurta topladık.;∅;her;yumurta;quantifiers
Biz taşınırken eşya sattılar.;Biz taşınırken çoğu eşya sattılar.;∅;çoğu;eşya;quantifiers
Bu yazın deniz kenarında kitap okurum.;Bu yazın deniz kenarında çoğu kitap okurum.;∅;çoğu;kitap;quantifiers  
Ünlü ünlü manken defilede elbise giydi.;Ünlü ünlü manken defilede çoğu elbise giydi.;∅;çoğu;elbise;quantifiers
Erkek müşteriler mağazada ayakkabı denedi.;Erkek müşteriler mağazada her ayakkabı denedi.;∅;her;ayakkabı;quantifiers
Her köyde saman taşıdılar.;Her köyde çoğu saman taşıdılar.;∅;çoğu;saman;quantifiers  
