good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
2014 yılbaşı çekilişinde birine hediye aldım.;2014 yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
Japonya'da yaşarken bunları görmüşsündür.;Japonya'da yaşarken bunları hiç görmüşsündür.;∅;hiç;görmüşsündür;npi_licensing
Genç bir müdür işçilere izin verdi.;Genç hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Çocuk anneleri o çocukla görüşmelerine izin verir.;Çocuk anneleri o çocukla görüşmelerine asla izin verir.;∅;asla;verir;npi_licensing
Şimdi fırındaki poğaçaları ye.;Şimdi fırındaki poğaçaları sakın ye.;∅;sakın;ye;npi_licensing
Beni tren istasyonunda polis gördü.;Beni tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
Lütfen bana anahtarları evde unuttuğunu söyle.;Lütfen bana sakın anahtarları evde unuttuğunu söyle.;∅;sakın;söyle;npi_licensing
Ayrıca bu yazarın romanlarını okudum.;Ayrıca bu yazarın romanlarını hiç okudum.;∅;hiç;okudum;npi_licensing
1 kreşte bir öğrenci uyuyordu.;1 kreşte hiçbir öğrenci uyuyordu.;bir;hiçbir;uyuyordu;npi_licensing
Ayrıca bu konuda fikrim var.;Ayrıca bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
Sevgili arkadaşlarımdan biri yardım etti.;Sevgili arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Ve bir öğrenci öğretmenler odasına gidip soru sordu.;Ve hiçbir öğrenci öğretmenler odasına gidip soru sordu.;Bir;Hiçbir;sordu;npi_licensing
Fakat birileri kapının zilini çaldı.;Fakat kimse kapının zilini çaldı.;Birileri;Kimse;çaldı;npi_licensing
İş teklifini kabul edebilirim.;İş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Bir i̇ş teklifini kabul edebilirim.;Bir i̇ş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Eski avukatla ilgili çıkan haberi yay.;Eski avukatla ilgili çıkan sakın yay.;∅;sakın;yay;npi_licensing
</s> dün biri geldi.;</s> dün kimse geldi.;biri;kimse;geldi;npi_licensing
Merhaba bu kitabı bir yerde gördüm.;Merhaba bu kitabı hiçbir yerde gördüm.;bir;hiçbir;gördüm;npi_licensing
Hemen birileri kapının zilini çaldı.;Hemen kimse kapının zilini çaldı.;Birileri;Kimse;çaldı;npi_licensing
Bir birine nereye gittiğini söylemiş.;Bir hiç kimseye nereye gittiğini söylemiş.;Birine;Hiç kimseye;söylemiş;npi_licensing
Sen bu kapıyı açabilirsin.;Sen bu kapıyı asla açabilirsin.;∅;asla;açabilirsin;npi_licensing
2 bana haber getirdi.;2 bana hiç haber getirdi.;∅;hiç;getirdi;npi_licensing
Kendi doğum gününü kutlayabileceğimiz bir yer biliyorum.;Kendi doğum gününü kutlayabileceğimiz hiçbir yer biliyorum.;bir;hiçbir;biliyorum;npi_licensing
Ve annemin dolaba koyduğu şerbetten iç.;Ve annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Ya seni dün biri aradı.;Ya seni dün hiç kimse aradı.;biri;hiç kimse;aradı;npi_licensing
Bu sınavla ilgili soru sordum.;Bu sınavla ilgili hiç soru sordum.;∅;hiç;sordum;npi_licensing
Yalnız kardeşim bu şarkıyı daha önce duymuş.;Yalnız kardeşim bu şarkıyı daha önce hiç duymuş.;∅;hiç;duymuş;npi_licensing
Yine bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Yine hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
Sonra onu partiye davet edebiliriz.;Sonra onu partiye asla davet edebiliriz.;∅;asla;edebiliriz;npi_licensing
Böyle birine önemli bir sırrımı verdim.;Böyle hiç kimseye önemli bir sırrımı verdim.;Birine;Hiç kimseye;verdim;npi_licensing
Önce birileri kapının zilini çaldı.;Önce kimse kapının zilini çaldı.;Birileri;Kimse;çaldı;npi_licensing
Bu toplantıda biri itiraz etti.;Bu toplantıda kimse itiraz etti.;biri;kimse;etti;npi_licensing
Bu ay sonuna param kaldı.;Bu ay sonuna hiç param kaldı.;∅;hiç;kaldı;npi_licensing
119 acil yardım hattını bu gibi durumlarda arayabilirsin.;119 acil yardım hattını bu gibi durumlarda asla arayabilirsin;∅;asla;ara;npi_licensing
Bu problemi tek başıma çözebilirim.;Bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Bu annemin dolaba koyduğu şerbetten iç.;Bu annemin dolaba koyduğu şerbetten sakın iç.;∅;sakın;iç;npi_licensing
Bu zor zamanlarda ona güven.;Bu zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Adam kavgadan sonra onunla konuşmuş.;Adam kavgadan sonra onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Hep bu konuda düşünmüştüm.;Hep bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Ardından personal odasına girebilirsin.;Ardından personal odasına asla girebilirsin.;∅;asla;girebilirsin;npi_licensing
Yabancı birine önemli bir sırrımı verdim.;Yabancı hiç kimseye önemli bir sırrımı verdim.;Birine;Hiç kimseye;verdim;npi_licensing
O dün biri geldi.;O dün kimse geldi.;biri;kimse;geldi;npi_licensing
Kızıma o masalı daha önce anlatmıştım.;Kızıma o masalı daha önce hiç anlatmıştım.;∅;hiç;anlatmıştım;npi_licensing
O konuda anlaşabiliriz.;O konuda asla anlaşabiliriz.;∅;asla;anlaşabiliriz;npi_licensing
Evet o filmi izlemiştik.;Evet o filmi hiç O filmi izlemiştik.;∅;hiç;izlemiştik;npi_licensing
Eğer benim konsolumla oynayabilirsin.;Eğer benim konsolumla asla oynayabilirsin.;∅;asla;oynayabilirsin;npi_licensing
Atatürk fransa'da yaşadığı sırada müzeleri gezmiş.;Atatürk fransa'da yaşadığı sırada müzeleri hiç gezmiş.;∅;hiç;gezmiş;npi_licensing
2. sınavla ilgili soru sordum.;2. sınavla ilgili hiç soru sordum.;∅;hiç;sordum;npi_licensing
Hemen buraya gelebilirsin.;Hemen buraya asla gelebilirsin.;∅;asla;gelebilirsin;npi_licensing
Baş müdür yıllık izni onayladı.;Baş müdür hiçbir yıllık izni onayladı.;∅;hiçbir;onayladı;npi_licensing
Benim apartmanda ses duyuyorum.;Benim apartmanda hiç ses duyuyorum.;∅;hiç;duyuyorum;npi_licensing
Ben i̇ş teklifini kabul edebilirim.;Ben i̇ş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Gezi olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.;Gezi olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.;∅;hiçbir;söyledi;npi_licensing
Sonra personal odasına girebilirsin.;Sonra personal odasına asla girebilirsin.;∅;asla;girebilirsin;npi_licensing
Lütfen bana gerçeği söyle.;Lütfen bana sakın gerçeği söyle.;∅;sakın;söyle;npi_licensing
Onun bana öğrettiği tekerlemeyi söylebildim.;Onun bana öğrettiği hiçbir tekerlemeyi söylebildim.;∅;hiçbir;söylebildim;npi_licensing
2011 yılbaşı çekilişinde birine hediye aldım.;2011 yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
Ve o dosyayı bilgisayarından sil.;Ve o dosyayı bilgisayarından sakın sil.;∅;sakın;sil;npi_licensing
O otobüste biri bagajını unutmuş.;O otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Tek i̇htiyaç molası için şoför durdu.;Tek i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
Sana gönderdiği yemeklerden yiyebilirsin.;Sana gönderdiği yemeklerden asla yiyebilirsin.;∅;asla;yiyebilirsin;npi_licensing
Her biri bahçeye top atmış.;Her kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
</s> bana haber getirdi.;</s> bana hiç haber getirdi.;∅;hiç;getirdi;npi_licensing
Türkler portekiz'de yaşarken yerel lezzetleri tatmışlar.;Türkler portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
Ama otobüste biri bagajını unutmuş.;Ama otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Başka bir doktor hastayı muayene etti.;Başka hiçbir doktor hastayı muayene etti.;Bir;Hiçbir;etti;npi_licensing
Yakın mahallede bir ev satılıktı.;Yakın mahallede hiçbir ev satılıktı.;bir;hiçbir;satılıktı;npi_licensing
Onların benden ne istediğini anladım.;Onların benden ne istediğini hiç anladım.;∅;hiç;anladım;npi_licensing
Sen japonya'da yaşarken bunları görmüşsündür.;Sen japonya'da yaşarken bunları hiç görmüşsündür.;∅;hiç;görmüşsündür;npi_licensing
Yine otobüste biri bagajını unutmuş.;Yine otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Çok alt dönemden birine tavsiye verdim.;Çok alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
Sonra fırındaki poğaçaları ye.;Sonra fırındaki poğaçaları sakın ye.;∅;sakın;ye;npi_licensing
Gelen bir polis olaya müdahale etti.;Gelen hiçbir polis olaya müdahale etti.;Bir;Hiçbir;etti;npi_licensing
Sevgili annem bu yolu daha önce kullanmış.;Sevgili annem bu yolu daha önce hiç kullanmış.;∅;hiç;kullanmış;npi_licensing
Kadınlar bu ilacı kullanabilir.;Kadınlar bu ilacı asla kullanabilir.;∅;asla;kullanabilir;npi_licensing
Dün kızıma o masalı daha önce anlatmıştım.;Dün kızıma o masalı daha önce hiç anlatmıştım.;∅;hiç;anlatmıştım;npi_licensing
Ve annem yurt dışına daha önce çıkmıştı.;Ve annem yurt dışına daha önce hiç çıkmıştı.;∅;hiç;çıkmıştı;npi_licensing
Yakın arkadaşlarımdan biri yardım etti.;Yakın arkadaşlarımdan kimse yardım etti.;biri;kimse;yardım etti;npi_licensing
Adam ofisten çıkarken birini gördü.;Adam ofisten çıkarken kimseyi gördü.;birini;kimseyi;gördü;npi_licensing
Şimdi o dosyayı bilgisayarından sil.;Şimdi o dosyayı bilgisayarından sakın sil.;∅;sakın;sil;npi_licensing
Son i̇htiyaç molası için şoför durdu.;Son i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
2. mezuniyet töreninde konuşma yaptım.;2. mezuniyet töreninde hiç konuşma yaptım.;∅;hiç;yaptım;npi_licensing
Tren istasyonunda polis gördü.;Tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
Yine bir garson sipariş aldı.;Yine hiçbir garson sipariş aldı.;Bir;Hiçbir;aldı;npi_licensing
Bir mahallede bir ev satılıktı.;Bir mahallede hiçbir ev satılıktı.;bir;hiçbir;satılıktı;npi_licensing
Yine bu konuda düşünmüştüm.;Yine bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Ve bu planı uygulayabiliriz.;Ve bu planı asla uygulayabiliriz.;∅;asla;uygulayabiliriz;npi_licensing
Fatih hocanın anlattığı yeni konuyu öğrenciler anladı.;Fatih hocanın anlattığı yeni konuyu öğrenciler hiç anladı.;∅;hiç;anladı;npi_licensing
Kişi bu ilacı kullanabilir.;Kişi bu ilacı asla kullanabilir.;∅;asla;kullanabilir;npi_licensing
On biri kapıyı çaldı.;On kimse kapıyı çaldı.;Biri;Kimse;çaldı;npi_licensing
Yine bir öğrenci öğretmenler odasına gidip soru sordu.;Yine hiçbir öğrenci öğretmenler odasına gidip soru sordu.;Bir;Hiçbir;sordu;npi_licensing
Diğer bir doktor hastayı muayene etti.;Diğer hiçbir doktor hastayı muayene etti.;Bir;Hiçbir;etti;npi_licensing
Güzel bir şarkıcı konser çıkışında imza verdi.;Güzel hiçbir şarkıcı konser çıkışında imza verdi.;Bir;Hiçbir;verdi;npi_licensing
Önce bu yemeği daha önce yemiştim.;Önce bu yemeği daha önce hiç yemiştim.;∅;hiç;yemiştim;npi_licensing
Yakın parkta bir çocuk ağlıyordu.;Yakın parkta hiçbir çocuk ağlıyordu.;bir;hiçbir;ağlıyordu;npi_licensing
Yok aslında çocukluğuma dair bir şey hatırlıyorum.;Yok aslında çocukluğuma dair hiçbir şey hatırlıyorum.;bir şey;hiçbir şey;hatırlıyorum;npi_licensing
Öncelikle o dosyayı bilgisayarından sil.;Öncelikle o dosyayı bilgisayarından sakın sil.;∅;sakın;sil;npi_licensing
Aile anneleri o çocukla görüşmelerine izin verir.;Aile anneleri o çocukla görüşmelerine asla izin verir.;∅;asla;verir;npi_licensing
Kırmızı düğmeye bas.;Kırmızı düğmeye sakın bas.;∅;sakın;bas;npi_licensing
Ardından müdüre olanları anlatınca problemi çözebildik.;Ardından müdüre olanları anlatınca problemi hiç çözebildik.;∅;hiç;çözdüm;npi_licensing
Ve i̇spanya'da yaşadığı dönem onunla konuşmuş.;Ve i̇spanya'da yaşadığı dönem onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Evde birileri evde yumurta olmadığını fark etmiş.;Evde kimse evde yumurta olmadığını fark etmiş.;Birileri;Kimse;fark etmiş;npi_licensing
Onlar portekiz'de yaşarken yerel lezzetleri tatmışlar.;Onlar portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
Hemen bu kapıyı açabilirsin.;Hemen bu kapıyı asla açabilirsin.;∅;asla;açabilirsin;npi_licensing
Ancak bana öğrettiği tekerlemeyi söylebildim.;Ancak bana öğrettiği hiçbir tekerlemeyi söylebildim.;∅;hiçbir;söylebildim;npi_licensing
Yine bir misafirimiz kapuska yemek istedi.;Yine hiçbir misafirimiz kapuska yemek istedi.;Bir;Hiçbir;istedi;npi_licensing
Sen benim konsolumla oynayabilirsin.;Sen benim konsolumla asla oynayabilirsin.;∅;asla;oynayabilirsin;npi_licensing
Kim bu ilacı kullanabilir.;Kim bu ilacı asla kullanabilir.;∅;asla;kullanabilir;npi_licensing
Sen onunla konuşabilirsin.;Sen onunla asla konuşabilirsin.;∅;asla;konuşabilirsin;npi_licensing
Bu konuda fikrim var.;Bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
En geç kalan otobüs yolcuyu bekliyor.;En geç kalan otobüs yolcuyu hiç bekliyor.;∅;hiç;bekliyor;npi_licensing
Sadece bana öğrettiği tekerlemeyi söylebildim.;Sadece bana öğrettiği hiçbir tekerlemeyi söylebildim.;∅;hiçbir;söylebildim;npi_licensing
Fırındaki poğaçaları ye.;Fırındaki poğaçaları sakın ye.;∅;sakın;ye;npi_licensing
2. kreşte bir öğrenci uyuyordu.;2. kreşte hiçbir öğrenci uyuyordu.;bir;hiçbir;uyuyordu;npi_licensing
Ve müdüre olanları anlatınca problemi çözebildik.;Ve müdüre olanları anlatınca problemi hiç çözebildik.;∅;hiç;çözdüm;npi_licensing
Bu şartları düşününce bu riski alabiliriz.;Bu şartları düşününce bu riski asla alabiliriz.;∅;asla;alabiliriz;npi_licensing
Sonra o dosyayı bilgisayarından sil.;Sonra o dosyayı bilgisayarından sakın sil.;∅;sakın;sil;npi_licensing
Aynı otobüste biri bagajını unutmuş.;Aynı otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Ancak toplantıda biri itiraz etti.;Ancak toplantıda kimse itiraz etti.;biri;kimse;etti;npi_licensing
Lütfen buradan ayrıl.;Lütfen buradan sakın ayrıl.;∅;sakın;ayrıl;npi_licensing
Toplantıda biri itiraz etti.;Toplantıda kimse itiraz etti.;biri;kimse;etti;npi_licensing
Amma dün biri geldi.;Amma dün kimse geldi.;biri;kimse;geldi;npi_licensing
İşte bu planı uygulayabiliriz.;İşte bu planı asla uygulayabiliriz.;∅;asla;uygulayabiliriz;npi_licensing
Ve birileri pencereden bakıyordu.;Ve kimse pencereden bakıyordu.;Birileri;Kimse;bakıyordu;npi_licensing
2018 yılbaşı çekilişinde birine hediye aldım.;2018 yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
3. kreşte bir öğrenci uyuyordu.;3. kreşte hiçbir öğrenci uyuyordu.;bir;hiçbir;uyuyordu;npi_licensing
İstanbul bu gece bir sanatçı performans sergiledi.;İstanbul bu gece hiçbir sanatçı performans sergiledi.;bir;hiçbir;sergiledi;npi_licensing
Onun gönderdiği yemeklerden yiyebilirsin.;Onun gönderdiği yemeklerden asla yiyebilirsin.;∅;asla;yiyebilirsin;npi_licensing
Hadi bana gerçeği söyle.;Hadi bana sakın gerçeği söyle.;∅;sakın;söyle;npi_licensing
Bütün yüzüklerin Efendisi serisini okumuş.;Bütün yüzüklerin Efendisi serisini hiç okumuş.;∅;hiç;okumuş;npi_licensing
Ankara tren istasyonunda polis gördü.;Ankara tren istasyonunda hiç polis gördü.;∅;hiç;gördü;npi_licensing
Artık onu partiye davet edebiliriz.;Artık onu partiye asla davet edebiliriz.;∅;asla;edebiliriz;npi_licensing
Şimdi buraya kadar yürüdüm.;Şimdi buraya kadar hiç yürüdüm.;∅;hiç;yürüdüm;npi_licensing
Ben hayatımı değiştiren bir film izledim.;Ben hayatımı değiştiren hiçbir film izledim.;bir;hiçbir;izledim;npi_licensing
Ayrıca sahil yolundan gidebilirsiniz.;Ayrıca sahil yolundan asla gidebilirsiniz.;∅;asla;gidebilirsiniz;npi_licensing
Kadın kavgadan sonra onunla konuşmuş.;Kadın kavgadan sonra onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Bir apartmanda ses duyuyorum.;Bir apartmanda hiç ses duyuyorum.;∅;hiç;duyuyorum;npi_licensing
Ve bu yemeği daha önce yemiştim.;Ve bu yemeği daha önce hiç yemiştim.;∅;hiç;yemiştim;npi_licensing
2016 yılbaşı çekilişinde birine hediye aldım.;2016 yılbaşı çekilişinde hiç kimseye hediye aldım.;Birine;Hiç kimseye;aldım;npi_licensing
Siz bu problemi tek başıma çözebilirim.;Siz bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Yine bir müdür işçilere izin verdi.;Yine hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Yeni müdür yıllık izni onayladı.;Yeni müdür hiçbir yıllık izni onayladı.;∅;hiçbir;onayladı;npi_licensing
Ama bir müdür işçilere izin verdi.;Ama hiçbir müdür işçilere izin verdi.;Bir;Hiçbir;verdi;npi_licensing
Bunu benim konsolumla oynayabilirsin.;Bunu benim konsolumla asla oynayabilirsin.;∅;asla;oynayabilirsin;npi_licensing
Daha alt dönemden birine tavsiye verdim.;Daha alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
Sonra onu tiyatroda izlemişler.;Sonra onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Bugün birine önemli bir sırrımı verdim.;Bugün hiç kimseye önemli bir sırrımı verdim.;Birine;Hiç kimseye;verdim;npi_licensing
Evet i̇ş teklifini kabul edebilirim.;Evet i̇ş teklifini asla kabul edebilirim.;∅;asla;edebilirim;npi_licensing
Şimdi buradan ayrıl.;Şimdi buradan sakın ayrıl.;∅;sakın;ayrıl;npi_licensing
Ve otobüste biri bagajını unutmuş.;Ve otobüste kimse bagajını unutmuş.;biri;kimse;unutmuş;npi_licensing
Herhangi birine nereye gittiğini söylemiş.;Herhangi hiç kimseye nereye gittiğini söylemiş.;Birine;Hiç kimseye;söylemiş;npi_licensing
Ben bu yemeği daha önce yemiştim.;Ben bu yemeği daha önce hiç yemiştim.;∅;hiç;yemiştim;npi_licensing
Dün bu konuda düşünmüştüm.;Dün bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Ayrıca portekiz'de yaşarken yerel lezzetleri tatmışlar.;Ayrıca portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
Kız doğum yaptıktan sonra misafir geldi.;Kız doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
Bizim apartmanda ses duyuyorum.;Bizim apartmanda hiç ses duyuyorum.;∅;hiç;duyuyorum;npi_licensing
Sonra biri bahçeye top atmış.;Sonra kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
Bu gece bir sanatçı performans sergiledi.;Bu gece hiçbir sanatçı performans sergiledi.;bir;hiçbir;sergiledi;npi_licensing
Bana haber getirdi.;Bana hiç haber getirdi.;∅;hiç;getirdi;npi_licensing
Ve seni dün biri aradı.;Ve seni dün hiç kimse aradı.;biri;hiç kimse;aradı;npi_licensing
– dün biri geldi.;– dün kimse geldi.;biri;kimse;geldi;npi_licensing
Yine bu kitabı okudum.;Yine bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
Burada bir misafirimiz kapuska yemek istedi.;Burada hiçbir misafirimiz kapuska yemek istedi.;Bir;Hiçbir;istedi;npi_licensing
Ama annem yurt dışına daha önce çıkmıştı.;Ama annem yurt dışına daha önce hiç çıkmıştı.;∅;hiç;çıkmıştı;npi_licensing
Yine sahil yolundan gidebilirsiniz.;Yine sahil yolundan asla gidebilirsiniz.;∅;asla;gidebilirsiniz;npi_licensing
Ve hocanın anlattığı yeni konuyu öğrenciler anladı.;Ve hocanın anlattığı yeni konuyu öğrenciler hiç anladı.;∅;hiç;anladı;npi_licensing
Çocuklar portekiz'de yaşarken yerel lezzetleri tatmışlar.;Çocuklar portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
Ardından hocanın anlattığı yeni konuyu öğrenciler anladı.;Ardından hocanın anlattığı yeni konuyu öğrenciler hiç anladı.;∅;hiç;anladı;npi_licensing
Onu tiyatroda izlemişler.;Onu tiyatroda hiç izlememişler.;∅;hiç;izlememişler;npi_licensing
Öğrenciler portekiz'de yaşarken yerel lezzetleri tatmışlar.;Öğrenciler portekiz'de yaşarken yerel lezzetleri hiç tatmışlar.;∅;hiç;tatmışlar;npi_licensing
Küçük bir garson sipariş aldı.;Küçük hiçbir garson sipariş aldı.;Bir;Hiçbir;aldı;npi_licensing
Allahın benden ne istediğini anladım.;Allahın benden ne istediğini hiç anladım.;∅;hiç;anladım;npi_licensing
Bir sınavla ilgili soru sordum.;Bir sınavla ilgili hiç soru sordum.;∅;hiç;sordum;npi_licensing
Ve doğum yaptıktan sonra misafir geldi.;Ve doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
Çıkan olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.;Çıkan olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.;∅;hiçbir;söyledi;npi_licensing
Ben o filmi izlemiştik.;Ben o filmi hiç O filmi izlemiştik.;∅;hiç;izlemiştik;npi_licensing
Başka biri bahçeye top atmış.;Başka kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
Şimdi onu partiye davet edebiliriz.;Şimdi onu partiye asla davet edebiliriz.;∅;asla;edebiliriz;npi_licensing
İlk bu yazarın romanlarını okudum.;İlk bu yazarın romanlarını hiç okudum.;∅;hiç;okudum;npi_licensing
Biz bu problemi tek başıma çözebilirim.;Biz bu problemi tek başıma asla çözebilirim.;∅;asla;çözebilirim;npi_licensing
Bugün bu kitabı okudum.;Bugün bu kitabı hiç okudum.;∅;hiç;okudum;npi_licensing
Ancak i̇htiyaç molası için şoför durdu.;Ancak i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
9 ay sonuna param kaldı.;9 ay sonuna hiç param kaldı.;∅;hiç;kaldı;npi_licensing
Burada sınavla ilgili soru sordum.;Burada sınavla ilgili hiç soru sordum.;∅;hiç;sordum;npi_licensing
İspanya'da yaşadığı dönem onunla konuşmuş.;İspanya'da yaşadığı dönem onunla hiç konuşmuş.;∅;hiç;konuşmuş;npi_licensing
Baba bana haber getirdi.;Baba bana hiç haber getirdi.;∅;hiç;getirdi;npi_licensing
Ama bu konuda fikrim var.;Ama bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
O zor zamanlarda ona güven.;O zor zamanlarda ona sakın güven.;∅;sakın;güven;npi_licensing
Ancak birileri kapının zilini çaldı.;Ancak kimse kapının zilini çaldı.;Birileri;Kimse;çaldı;npi_licensing
Hadi onunla konuşabilirsin.;Hadi onunla asla konuşabilirsin.;∅;asla;konuşabilirsin;npi_licensing
Bir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.;Bir;Hiçbir;karışabilir;npi_licensing
3. yıl dönümümüzde hediye aldım.;3. yıl dönümümüzde hiç hediye aldım.;∅;hiç;aldım;npi_licensing
102 acil yardım hattını bu gibi durumlarda arayabilirsin.;102 acil yardım hattını bu gibi durumlarda asla arayabilirsin;∅;asla;ara;npi_licensing
Hep bu konuda düşünmüştüm.;Hep bu konuda hiç düşünmüştüm.;∅;hiç;düşünmüştüm;npi_licensing
Ve alt dönemden birine tavsiye verdim.;Ve alt dönemden hiç kimseye tavsiye verdim.;birine;hiç kimseye;verdim;npi_licensing
Yine parkta bir çocuk ağlıyordu.;Yine parkta hiçbir çocuk ağlıyordu.;bir;hiçbir;ağlıyordu;npi_licensing
Dur bana gerçeği söyle.;Dur bana sakın gerçeği söyle.;∅;sakın;söyle;npi_licensing
Ancak o konuda anlaşabiliriz.;Ancak o konuda asla anlaşabiliriz.;∅;asla;anlaşabiliriz;npi_licensing
Ve daha önce bahsettiği söyleşiye katıldım.;Ve daha önce bahsettiği hiçbir söyleşiye katıldım.;∅;hiçbir;katıldım;npi_licensing
Ayrıca benim konsolumla oynayabilirsin.;Ayrıca benim konsolumla asla oynayabilirsin.;∅;asla;oynayabilirsin;npi_licensing
İlk i̇htiyaç molası için şoför durdu.;İlk i̇htiyaç molası için şoför hiç durdu.;∅;hiç;durdu;npi_licensing
Ve buraya kadar yürüdüm.;Ve buraya kadar hiç yürüdüm.;∅;hiç;yürüdüm;npi_licensing
Sonra buraya kadar yürüdüm.;Sonra buraya kadar hiç yürüdüm.;∅;hiç;yürüdüm;npi_licensing
2. yıl dönümümüzde hediye aldım.;2. yıl dönümümüzde hiç hediye aldım.;∅;hiç;aldım;npi_licensing
Genel müdür yıllık izni onayladı.;Genel müdür hiçbir yıllık izni onayladı.;∅;hiçbir;onayladı;npi_licensing
Doğum yaptıktan sonra misafir geldi.;Doğum yaptıktan sonra hiçbir misafir geldi.;∅;hiçbir;geldi;npi_licensing
Bu acı içindeki adama hemşire baktı.;Bu acı içindeki adama hiçbir hemşire baktı.;∅;hiçbir;baktı;npi_licensing
7- fırındaki poğaçaları ye.;7- fırındaki poğaçaları sakın ye.;∅;sakın;ye;npi_licensing
O ofisten çıkarken birini gördü.;O ofisten çıkarken kimseyi gördü.;birini;kimseyi;gördü;npi_licensing
Sonra toplantıda biri itiraz etti.;Sonra toplantıda kimse itiraz etti.;biri;kimse;etti;npi_licensing
Ben o filmi izlemiştik.;Ben o filmi hiç O filmi izlemiştik.;∅;hiç;izlemiştik;npi_licensing
Benim bu konuda fikrim var.;Benim bu konuda hiç fikrim var.;∅;hiç;fikrim var;npi_licensing
Sen buraya gelebilirsin.;Sen buraya asla gelebilirsin.;∅;asla;gelebilirsin;npi_licensing
1. yıl dönümümüzde hediye aldım.;1. yıl dönümümüzde hiç hediye aldım.;∅;hiç;aldım;npi_licensing
Diğer biri bahçeye top atmış.;Diğer kimse bahçeye top atmış.;Biri;Kimse;atmış;npi_licensing
Sadece buraya kadar yürüdüm.;Sadece buraya kadar hiç yürüdüm.;∅;hiç;yürüdüm;npi_licensing
