good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Uzay simülatöründe ağırlıksız ortama alışılınca rahatça uyunur.;Uzay simülatöründe adaylar tarafından ağırlıksız ortama alışılınca rahatça uyunur.;∅;adaylar tarafından;uyunur;passives
Aşk yalnızken daha çok büyünür.;Aşk yalnızken yalnızlar tarafından daha çok büyünür.;∅;yalnızlar tarafından;büyünür;passives
Bu yemekten sonra biraz dinlenilir.;Bu yemekten sonra misafirler tarafından biraz dinlenilir.;∅;misafirler tarafından;dinlenilir;passives
Egy üzgünken daha az konuşulur.;Egy üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Bu antrenman sahasında tempolu koşuldu.;Bu antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
İstanbul maratonda son kilometrede hızlı koşuldu.;İstanbul maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Soğuk yaz gecelerinde balkonda uyunur.;Soğuk yaz gecelerinde insanlar tarafından balkonda uyunur.;∅;insanlar tarafından;uyunur;passives
İlk sınav haftasında gece geç saatlere kadar çalışıldı.;İlk sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
10 otobüs yolda kalınca soğukta donuldu.;10 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
• kışın kalın giyinilir.;• kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Ardından baloda saatlerce dans edildi.;Ardından baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Halk ortaçağ kalesinin zindanlarında soğukta donuldu.;Halk ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.;∅;mahkumlar tarafından;donuldu;passives
4. kanalda hemen batılıyor.;4. kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
Eski lunaparkta hızlı trenlerde çığlık atılır.;Eski lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.;∅;çocuklar tarafından;çığlık atılır;passives
Yalnız yağmur yağınca şemsiye ile yürünür.;Yalnız yağmur yağınca insanlar tarafından şemsiye ile yürünür.;∅;insanlar tarafından;yürünür;passives
İkinci yarışın son metresinde hızla koşuldu.;İkinci yarışın son metresinde maratoncular tarafından hızla koşuldu.;∅;maratoncular tarafından;koşuldu;passives
Daha gençken daha çok eğlenilir.;Daha gençken insanlar tarafından daha çok eğlenilir.;∅;insanlar tarafından;eğlenilir;passives
Ve yeni yıl sabahında geç uyunur.;Ve yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
Gece köy meydanında davul zurna eşliğinde dans edildi.;Gece köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.;∅;köylüler tarafından;dans edildi;passives
Ayrıca sıcak yaz günlerinde site havuzda serin serin yüzülür.;Ayrıca sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.;∅;site sakinleri tarafından;yüzülür;passives
Çok uzun uçuşlarda rahatça uyunur.;Çok uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
İkinci yarış pistinde son turda hızlanılır.;İkinci yarış pistinde sürücüler tarafından son turda hızlanılır.;∅;sürücüler tarafından;hızlanılır;passives
Ha üzgünken daha az konuşulur.;Ha üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Uzun uçuşlarda rahatça uyunur.;Uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Ve sıcak yaz günlerinde site havuzda serin serin yüzülür.;Ve sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.;∅;site sakinleri tarafından;yüzülür;passives
Ünlü festival alanında sabaha kadar dans edildi.;Ünlü festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Bu yeraltı mağarasında karanlıkta dikkatlice yürünür.;Bu yeraltı mağarasında mağaracılar tarafından karanlıkta dikkatlice yürünür.;∅;mağaracılar tarafından;yürünür;passives
Çocuklar uzay simülatöründe ağırlıksız ortama alışılınca rahatça uyunur.;Çocuklar uzay simülatöründe adaylar tarafından ağırlıksız ortama alışılınca rahatça uyunur.;∅;adaylar tarafından;uyunur;passives
Güzel para kazanınca rahat yaşanır.;Güzel para kazanınca zenginler tarafından rahat yaşanır.;∅;zenginler tarafından;yaşanır;passives
Ani akıntı uyarısı yapılan kıyılarda katiyen yüzülmemeli.;Ani akıntı uyarısı yapılan kıyılarda gençler tarafından katiyen yüzülmemeli.;∅;gençler tarafından;yüzülmemeli;passives
4. parkurda engellerin üzerinden atlanır.;4. parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Ayrıca köy meydanında davul zurna eşliğinde dans edildi.;Ayrıca köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.;∅;köylüler tarafından;dans edildi;passives
5. lunaparkta hızlı trenlerde çığlık atılır.;5. lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.;∅;çocuklar tarafından;çığlık atılır;passives
Büyük dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Büyük dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
İki uçak gemisinin güvertesinden denize atlandı.;İki uçak gemisinin güvertesinden denizciler tarafından denize atlandı.;∅;denizciler tarafından;atlandı;passives
O yaz gecelerinde balkonda uyunur.;O yaz gecelerinde insanlar tarafından balkonda uyunur.;∅;insanlar tarafından;uyunur;passives
Bu kayak merkezinde dik yamaçlardan atlanır.;Bu kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Dünya yalnızken daha çok büyünür.;Dünya yalnızken yalnızlar tarafından daha çok büyünür.;∅;yalnızlar tarafından;büyünür;passives
Her sınav haftasında gece geç saatlere kadar çalışıldı.;Her sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
– karla kaplı yollarda dikkatli yürünür.;– karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Ayrıca yaz aylarında bu plajda bol bol yüzülür.;Ayrıca yaz aylarında tatilciler tarafından bu plajda bol bol yüzülür.;∅;tatilciler tarafından;yüzülür;passives
Yine festival alanında sabaha kadar dans edildi.;Yine festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Kadınlar serbest dalışta 10 metreden atlanıyor.;Kadınlar serbest dalışta sporcular tarafından 10 metreden atlanıyor.;∅;sporcular tarafından;atlanıyor;passives
Herkes karanlık odada kolayca uyunmaz.;Herkes karanlık odada çocuklar tarafından kolayca uyunmaz.;∅;çocuklar tarafından;uyunmaz;passives
Yarış yarışın son metresinde hızla koşuldu.;Yarış yarışın son metresinde maratoncular tarafından hızla koşuldu.;∅;maratoncular tarafından;koşuldu;passives
Ancak kışın bu gölde buz üstünde yürünür.;Ancak kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Sonra yamaç paraşütüyle uçurumdan atlandı.;Sonra yamaç paraşütüyle maceracılar tarafından uçurumdan atlandı.;∅;maceracılar tarafından;atlandı;passives
Birçok araştırma projesi için gece boyunca çalışıldı.;Birçok araştırma projesi için asistanlar tarafından gece boyunca çalışıldı.;∅;asistanlar tarafından;çalışıldı;passives
• stresli zamanlarda daha çok sigara içilir.;• stresli zamanlarda insanlar tarafından daha çok sigara içilir.;∅;insanlar tarafından;içilir;passives
Yalnızken daha çok büyünür.;Yalnızken yalnızlar tarafından daha çok büyünür.;∅;yalnızlar tarafından;büyünür;passives
İnsanlar uzay simülatöründe ağırlıksız ortama alışılınca rahatça uyunur.;İnsanlar uzay simülatöründe adaylar tarafından ağırlıksız ortama alışılınca rahatça uyunur.;∅;adaylar tarafından;uyunur;passives
Çocuklar soğuk algınlığında bol bol uyunur.;Çocuklar soğuk algınlığında hastalar tarafından bol bol uyunur.;∅;hastalar tarafından;uyunur;passives
Ancak sıcak yaz günlerinde site havuzda serin serin yüzülür.;Ancak sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.;∅;site sakinleri tarafından;yüzülür;passives
Oyun serbest dalışta 10 metreden atlanıyor.;Oyun serbest dalışta sporcular tarafından 10 metreden atlanıyor.;∅;sporcular tarafından;atlanıyor;passives
O baloda saatlerce dans edildi.;O baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Klasik dağ yürüyüşünde dik yamaçlara tırmanılır.;Klasik dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Mercedes formula 1 pistinde yarış öncesi hızlı bir tur atıldı.;Mercedes formula 1 pistinde pilotlar tarafından yarış öncesi hızlı bir tur atıldı.;∅;pilotlar tarafından;atıldı;passives
</s> dijital detoks kampında teknolojiden uzak yaşanır.;</s> dijital detoks kampında katılımcılar tarafından teknolojiden uzak yaşanır.;∅;katılımcılar tarafından;yaşanır;passives
Çocuklar şiddetli kar fırtınasında dışarıda donuldu.;Çocuklar şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Ayrıca konser alanında coşkuyla dans edildi.;Ayrıca konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Bir kayak merkezinde dik yamaçlardan atlanır.;Bir kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Ayrıca volkanik gölde asitli suya kesinlikle girilmez.;Ayrıca volkanik gölde turistler tarafından asitli suya kesinlikle girilmez.;∅;turistler tarafından;girilmez;passives
Birçok dağ yürüyüşünde dik yamaçlara tırmanılır.;Birçok dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
5- yaşlanınca daha erken yatılır.;5- yaşlanınca insanlar tarafından daha erken yatılır.;∅;insanlar tarafından;yatılır;passives
İnsanlar dertsizken daha çok gülünür.;İnsanlar dertsizken insanlar tarafından daha çok gülünür.;∅;insanlar tarafından;gülünür;passives
Büyük sınav öncesi kütüphanede hummalıca çalışıldı.;Büyük sınav öncesi öğrenciler tarafından kütüphanede hummalıca çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
Türk uçak gemisinin güvertesinden denize atlandı.;Türk uçak gemisinin güvertesinden denizciler tarafından denize atlandı.;∅;denizciler tarafından;atlandı;passives
Onlar ortaçağ kalesinin zindanlarında soğukta donuldu.;Onlar ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.;∅;mahkumlar tarafından;donuldu;passives
Ama yağmur yağınca şemsiye ile yürünür.;Ama yağmur yağınca insanlar tarafından şemsiye ile yürünür.;∅;insanlar tarafından;yürünür;passives
Maratonda son kilometrede hızlı koşuldu.;Maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Öğle yemekten sonra biraz dinlenilir.;Öğle yemekten sonra misafirler tarafından biraz dinlenilir.;∅;misafirler tarafından;dinlenilir;passives
3. akıntılı sularda yüzülmez.;3. akıntılı sularda insanlar tarafından yüzülmez.;∅;insanlar tarafından;yüzülmez;passives
Yeni köy yolunda tozlu toprakta yürünür.;Yeni köy yolunda köylüler tarafından tozlu toprakta yürünür.;∅;köylüler tarafından;yürünür;passives
Büyük para kazanınca rahat yaşanır.;Büyük para kazanınca zenginler tarafından rahat yaşanır.;∅;zenginler tarafından;yaşanır;passives
Araştırma projesi için gece boyunca çalışıldı.;Araştırma projesi için asistanlar tarafından gece boyunca çalışıldı.;∅;asistanlar tarafından;çalışıldı;passives
Çocuklar dijital detoks kampında teknolojiden uzak yaşanır.;Çocuklar dijital detoks kampında katılımcılar tarafından teknolojiden uzak yaşanır.;∅;katılımcılar tarafından;yaşanır;passives
Yani uzay mekiğinde yerçekimi olmayınca tuhaf uyunur.;Yani uzay mekiğinde mürettebat tarafından yerçekimi olmayınca tuhaf uyunur.;∅;mürettebat tarafından;uyunur;passives
Uçak uzun uçuşlarda rahatça uyunur.;Uçak uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
2. antrenmanda son tur hızlı koşuldu.;2. antrenmanda sporcular tarafından son tur hızlı koşuldu.;∅;sporcular tarafından;koşuldu;passives
Insan mars kolonisinde basınçlı odalarda uyunur.;Insan mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.;∅;koloniciler tarafından;uyunur;passives
Ayrıca düğün salonunda sabaha kadar dans edildi.;Ayrıca düğün salonunda davetliler tarafından sabaha kadar dans edildi.;∅;davetliler tarafından;dans edildi;passives
Sabah alışınca çok gürültülü ortamlarda bile uyunur.;Sabah alışınca bebekler tarafından çok gürültülü ortamlarda bile uyunur.;∅;bebekler tarafından;uyunur;passives
Çocuk karanlık odada kolayca uyunmaz.;Çocuk karanlık odada çocuklar tarafından kolayca uyunmaz.;∅;çocuklar tarafından;uyunmaz;passives
Bir volkanik gölde asitli suya kesinlikle girilmez.;Bir volkanik gölde turistler tarafından asitli suya kesinlikle girilmez.;∅;turistler tarafından;girilmez;passives
Bu düğün salonunda sabaha kadar dans edildi.;Bu düğün salonunda davetliler tarafından sabaha kadar dans edildi.;∅;davetliler tarafından;dans edildi;passives
Ayrıca yüzme havuzunda kurallara uygun şekilde yüzülür.;Ayrıca yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Ünlü düğün salonunda sabaha kadar dans edildi.;Ünlü düğün salonunda davetliler tarafından sabaha kadar dans edildi.;∅;davetliler tarafından;dans edildi;passives
Ama kışın bu gölde buz üstünde yürünür.;Ama kışın bölgedekiler tarafından bu gölde buz üstünde yürünür.;∅;bölgedekiler tarafından;yürünür;passives
Stresli zamanlarda daha çok sigara içilir.;Stresli zamanlarda insanlar tarafından daha çok sigara içilir.;∅;insanlar tarafından;içilir;passives
Ama para kazanınca rahat yaşanır.;Ama para kazanınca zenginler tarafından rahat yaşanır.;∅;zenginler tarafından;yaşanır;passives
Ünlü baloda saatlerce dans edildi.;Ünlü baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Demir karda kaymadan yürünmez.;Demir karda insanlar tarafından kaymadan yürünmez.;∅;insanlar tarafından;yürünmez;passives
Ayrıca kütüphanede tam bir sessizlik içinde çalışıldı.;Ayrıca kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
İnsanlar yeni bir şey öğrenilince mutlu olunur.;İnsanlar yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.;∅;öğrenenler tarafından;olunur;passives
Birçok kayak merkezinde dik yamaçlardan atlanır.;Birçok kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Ardından plajda güneş altında uzun süre yatılıyor.;Ardından plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Çocuklar yatılı okulda erkenden uyunur.;Çocuklar yatılı okulda öğrenciler tarafından erkenden uyunur.;∅;öğrenciler tarafından;uyunur;passives
Sezon final döneminde eski kütüphanede çalışıldı.;Sezon final döneminde öğrenciler tarafından eski kütüphanede çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
5. kanalda hemen batılıyor.;5. kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
2- yazın ince giyinilir.;2- yazın insanlar tarafından ince giyinilir.;∅;insanlar tarafından;giyinilir;passives
5- kışın kalın giyinilir.;5- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Kara karda kaymadan yürünmez.;Kara karda insanlar tarafından kaymadan yürünmez.;∅;insanlar tarafından;yürünmez;passives
Amerika her sene bir yaş daha büyünür.;Amerika her sene çocuklar tarafından bir yaş daha büyünür.;∅;çocuklar tarafından;büyünür;passives
Şehir şiddetli kar fırtınasında dışarıda donuldu.;Şehir şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
2. parkurda engellerin üzerinden atlanır.;2. parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Oyun sabah okul bahçesinde koşuldu.;Oyun sabah öğrenciler tarafından okul bahçesinde koşuldu.;∅;öğrenciler tarafından;koşuldu;passives
Ardından yarış pistinde son turda hızlanılır.;Ardından yarış pistinde sürücüler tarafından son turda hızlanılır.;∅;sürücüler tarafından;hızlanılır;passives
Köy yolunda tozlu toprakta yürünür.;Köy yolunda köylüler tarafından tozlu toprakta yürünür.;∅;köylüler tarafından;yürünür;passives
Büyük olimpiyat köyünde sabahın ilk ışıklarıyla koşulur.;Büyük olimpiyat köyünde atletler tarafından sabahın ilk ışıklarıyla koşulur.;∅;atletler tarafından;koşulur;passives
Gece yoğun kar yağışında kulübenin dışında çabuk donulur.;Gece yoğun kar yağışında bekçiler tarafından kulübenin dışında çabuk donulur.;∅;bekçiler tarafından;donulur;passives
Çoğu kayak merkezinde dik yamaçlardan atlanır.;Çoğu kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.;∅;kayakçılar tarafından;atlanır;passives
Son sınav öncesi kütüphanede hummalıca çalışıldı.;Son sınav öncesi öğrenciler tarafından kütüphanede hummalıca çalışıldı.;∅;öğrenciler tarafından;çalışıldı;passives
2- yaşlanınca daha erken yatılır.;2- yaşlanınca insanlar tarafından daha erken yatılır.;∅;insanlar tarafından;yatılır;passives
3. antrenmanda son tur hızlı koşuldu.;3. antrenmanda sporcular tarafından son tur hızlı koşuldu.;∅;sporcular tarafından;koşuldu;passives
Derinlerde uzun süre çalışıldı.;Derinlerde dalgıçlar tarafından duzun süre çalışıldı.;∅;dalgıçlar tarafından;çalışıldı;passives
2- kışın kalın giyinilir.;2- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Büyük akıntı uyarısı yapılan kıyılarda katiyen yüzülmemeli.;Büyük akıntı uyarısı yapılan kıyılarda gençler tarafından katiyen yüzülmemeli.;∅;gençler tarafından;yüzülmemeli;passives
Bir nükleer santralde radyasyon alanlarına girilmez.;Bir nükleer santralde personel tarafından radyasyon alanlarına girilmez.;∅;personel tarafından;girilmez;passives
Yine yaz aylarında bu plajda bol bol yüzülür.;Yine yaz aylarında tatilciler tarafından bu plajda bol bol yüzülür.;∅;tatilciler tarafından;yüzülür;passives
Yalnız kışın bu köyde erken yatılır.;Yalnız kışın köylüler tarafından bu köyde erken yatılır.;∅;köylüler tarafından;yatılır;passives
Özellikle hava güzelken daha çok dışarı çıkılır.;Özellikle hava güzelken herkes tarafından daha çok dışarı çıkılır.;∅;herkes tarafından;çıkılır;passives
Yeşil mercan resifinde renkli balıklarla yüzülür.;Yeşil mercan resifinde dalgıçlar tarafından renkli balıklarla yüzülür.;∅;dalgıçlar tarafından;yüzülür;passives
Uzun boğaz havasında çok güzel yürünür.;Uzun boğaz havasında insanlar tarafından çok güzel yürünür.;∅;insanlar tarafından;yürünür;passives
Dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
Kadınlar plajda güneş altında uzun süre yatılıyor.;Kadınlar plajda turistler tarafından güneş altında uzun süre yatılıyor.;∅;turistler tarafından;yatılıyor;passives
Her dağ yürüyüşünde dik yamaçlara tırmanılır.;Her dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Üçüncü antrenman sahasında tempolu koşuldu.;Üçüncü antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Türk yaz kampında derin nehirlere atlanıyor.;Türk yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Büyük ormanlık alanda dikkatlice koşulur.;Büyük ormanlık alanda sporcular tarafından dikkatlice koşulur.;∅;sporcular tarafından;koşulur;passives
Öğrenciler dağın zirvesine ulaşılınca sevinçle bağrılıyor.;Öğrenciler dağın zirvesine tırmananlar tarafından sevinçle bağrılıyor.;∅;tırmananlar tarafından;bağrılıyor;passives
Kız yatılı okulda erkenden uyunur.;Kız yatılı okulda öğrenciler tarafından erkenden uyunur.;∅;öğrenciler tarafından;uyunur;passives
Demir antarktika'da -50 derecede hemen donulur.;Demir antarktika'da araştırmacılar tarafından -50 derecede hemen donulur.;∅;araştırmacılar tarafından;donulur;passives
Etkinlik köy meydanında davul zurna eşliğinde dans edildi.;Etkinlik köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.;∅;köylüler tarafından;dans edildi;passives
İnsan uzay istasyonunda yerçekimsiz ortama alışılınca rahatça uyunur.;İnsan uzay istasyonunda yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.;∅;astronotlar tarafından;uyunur;passives
İnsanlar uzun uçuşlarda rahatça uyunur.;İnsanlar uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Köy meydanında davul zurna eşliğinde dans edildi.;Köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.;∅;köylüler tarafından;dans edildi;passives
Özellikle yaz akşamları sahilde keyifle yürünür.;Özellikle yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
İnsan kışın bu gölde buz üstünde yürünür.;İnsan kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
İlk yarış pistinde son turda hızlanılır.;İlk yarış pistinde sürücüler tarafından son turda hızlanılır.;∅;sürücüler tarafından;hızlanılır;passives
Özellikle dağ yürüyüşünde dik yamaçlara tırmanılır.;Özellikle dağ yürüyüşünde gezginler tarafından dik yamaçlara tırmanılır.;∅;gezginler tarafından;tırmanılır;passives
Ayrıca festival alanında sabaha kadar dans edildi.;Ayrıca festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Yalnız yorgunken daha çabuk uyunur.;Yalnız yorgunken insanlar tarafından daha çabuk uyunur.;∅;insanlar tarafından;uyunur;passives
Csak üzgünken daha az konuşulur.;Csak üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
Test antrenman sahasında tempolu koşuldu.;Test antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Ankara orman yangını söndürülürken duman altında kalındı.;Ankara orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.;∅;itfaiyeciler tarafından;kalındı;passives
Eskişehir maratonda son kilometrede hızlı koşuldu.;Eskişehir maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Festival şehir parkında sabah erken saatlerde koşulur.;Festival şehir parkında halk tarafından sabah erken saatlerde koşulur.;∅;halk tarafından;koşulur;passives
Serada nemli koridorlarda yürünür.;Serada işçiler tarafından nemli koridorlarda yürünür.;∅;işçiler tarafından;yürünür;passives
Aşk sevilince daha çok gülümsenir.;Aşk sevilince sevenler tarafından daha çok gülümsenir.;∅;sevenler tarafından;gülümsenir;passives
En yüksek kayalıklardan dikkatlice atlanıyor.;En yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Büyük opera binasında akustik test sırasında dans edildi.;Büyük opera binasında akustik test sırasında sanatçılar tarafından dans edildi.;∅;sanatçılar tarafından;dans edildi;passives
İstanbul opera binasında akustik test sırasında dans edildi.;İstanbul opera binasında akustik test sırasında sanatçılar tarafından dans edildi.;∅;sanatçılar tarafından;dans edildi;passives
Modern stadyumda yapay çimde hızlı koşulur.;Modern stadyumda sporcular tarafından yapay çimde hızlı koşulur.;∅;sporcular tarafından;koşulur;passives
2 uçak gemisinin güvertesinden denize atlandı.;2 uçak gemisinin güvertesinden denizciler tarafından denize atlandı.;∅;denizciler tarafından;atlandı;passives
Ardından köy meydanında davul zurna eşliğinde dans edildi.;Ardından köy meydanında köylüler tarafından davul zurna eşliğinde dans edildi.;∅;köylüler tarafından;dans edildi;passives
Çünkü kışın bu köyde erken yatılır.;Çünkü kışın köylüler tarafından bu köyde erken yatılır.;∅;köylüler tarafından;yatılır;passives
Nagyon üzgünken daha az konuşulur.;Nagyon üzgünken insanlar tarafından daha az konuşulur.;∅;insanlar tarafından;konuşulur;passives
6- kışın kalın giyinilir.;6- kışın insanlar tarafından kalın giyinilir.;∅;insanlar tarafından;giyinilir;passives
Herkes soğuk algınlığında bol bol uyunur.;Herkes soğuk algınlığında hastalar tarafından bol bol uyunur.;∅;hastalar tarafından;uyunur;passives
O serada nemli koridorlarda yürünür.;O serada işçiler tarafından nemli koridorlarda yürünür.;∅;işçiler tarafından;yürünür;passives
İnsanlar yeraltı mağarasında karanlıkta dikkatlice yürünür.;İnsanlar yeraltı mağarasında mağaracılar tarafından karanlıkta dikkatlice yürünür.;∅;mağaracılar tarafından;yürünür;passives
Bir nükleer santralde radyasyon alanlarına girilmez.;Bir nükleer santralde personel tarafından radyasyon alanlarına girilmez.;∅;personel tarafından;girilmez;passives
Kütüphanede tam bir sessizlik içinde çalışıldı.;Kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Büyük baloda saatlerce dans edildi.;Büyük baloda davetliler tarafından saatlerce dans edildi.;∅;davetliler tarafından;dans edildi;passives
Yaz aylarında bu plajda bol bol yüzülür.;Yaz aylarında tatilciler tarafından bu plajda bol bol yüzülür.;∅;tatilciler tarafından;yüzülür;passives
Yine yarışın son metresinde hızla koşuldu.;Yine yarışın son metresinde maratoncular tarafından hızla koşuldu.;∅;maratoncular tarafından;koşuldu;passives
Ancak alışınca çok gürültülü ortamlarda bile uyunur.;Ancak alışınca bebekler tarafından çok gürültülü ortamlarda bile uyunur.;∅;bebekler tarafından;uyunur;passives
Öğrenciler yaz tatilinde bol bol uyunur.;Öğrenciler yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Çocuklar soğuk algınlığında bol bol uyunur.;Çocuklar soğuk algınlığında hastalar tarafından bol bol uyunur.;∅;hastalar tarafından;uyunur;passives
Karla kaplı yollarda dikkatli yürünür.;Karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
İstanbul şehir merkezinde gece geç saatlere kadar yürünür.;İstanbul şehir merkezinde gençler tarafından gece geç saatlere kadar yürünür.;∅;gençler tarafından;yürünür;passives
O yeraltı mağarasında karanlıkta dikkatlice yürünür.;O yeraltı mağarasında mağaracılar tarafından karanlıkta dikkatlice yürünür.;∅;mağaracılar tarafından;yürünür;passives
Beyaz kanalda hemen batılıyor.;Beyaz kanalda düşenler tarafından hemen batılıyor.;∅;düşenler tarafından;batılıyor;passives
Büyük karla kaplı yollarda dikkatli yürünür.;Büyük karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
</s> yaz tatilinde bol bol uyunur.;</s> yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
