good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Ama neyi balkondan atan komşu uyarılmıştı?;Ama onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Bunlar kimin söylediği yalan ortaya çıktı?;Bunlar onun neden söylediği yalan ortaya çıktı?;Kimin;Onun neden;yalan;island_effects
Neden kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Neden onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Şimdi neyi duvara asan ressam mutlu oldu?;Şimdi onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Bugün neyi çöp tenekesine atan adam yakalandı?;Bugün onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Tam neyi çöp kutusuna atan çocuk yakalandı?;Tam onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Yani kimin gittiği konser çok kalabalıkmış?;Yani onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Kim kimi markette gören kasiyer gülümsedi?;Kim onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Her neyi çalışma odasında unutan yazar geri döndü?;Her onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Peki kimin kaybettiği anahtarı buldun?;Peki onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
İşte kimi köprüde gören polis durdurdu?;İşte onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Acaba kimi hastanede ziyaret eden doktor üzgündü?;Acaba onu neden hastanede ziyaret eden doktor üzgündü?;Kimi;Onu neden;doktor;island_effects
Neyi masaya bırakan garson düşürdü?;Onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Bu neyi ağacın dallarına asan çocuk güldü?;Bu onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Acaba neyi ağacın dallarına asan çocuk sevindi?;Acaba onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
Hem kimin unuttuğu şapka vestiyerde kalmış?;Hem onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Neyi çöp tenekesine atan adam yakalandı?;Onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Senin kimin yazdığı şiiri okudun?;Senin onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Sonra kimin kırdığı vazo yerdeydi?;Sonra onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Siz kimi markette gören kasiyer tanıdı?;Siz onu niçin markette gören kasiyer tanıdı?;Kimi;Onu niçin;kasiyer;island_effects
Peki kimin yaktığı ateş hala yanıyor?;Peki onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Her neyi ağacın dallarına asan çocuk güldü?;Her onu nasıl ağacın dallarına asan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Acaba neyi parkta besleyen çocuk mutlu oldu?;Acaba onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
Daha neyi parkta besleyen çocuk mutlu oldu?;Daha onu nasıl parkta besleyen çocuk mutlu oldu?;Neyi;Onu nasıl;çocuk;island_effects
Her neyi ağacın dallarına asan çocuk sevindi?;Her onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
Yani kimin yazdığı makale çok tartışılıyor?;Yani onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Siz kimi konsere çağıran basçıyı beğeniyor?;Siz onu neden konsere çağıran basçıyı beğeniyor?;Kimi;Onu neden;basçıyı;island_effects
Bu neyi çöp kutusuna atan çocuk yakalandı?;Bu onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
Acaba neyi çalışma odasında unutan yazar geri döndü?;Acaba onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Şimdi kimi parkta gören çocuk heyecanlandı?;Şimdi onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Daha neyi balkondan atan komşu uyarılmıştı?;Daha onu niçin balkondan atan komşu uyarılmıştı?;Neyi;Onu niçin;komşu;island_effects
Her neyi masanın altına saklayan çocuk güldü?;Her onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Şimdi neyi çantasına koymayı unutan kadın geri döndü?;Şimdi onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Ama kimin kazdığı kuyu tehlikeli görünüyordu?;Ama onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Sen kimin yazdığı mektubu okudun?;Sen onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Her neyi dolapta saklayan çocuk gülüyordu?;Her onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Peki kimi parkta gören çocuk heyecanlandı?;Peki onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Peki neyi masanın altına saklayan çocuk güldü?;Peki onu nasıl masanın altına saklayan çocuk güldü?;Neyi;Onu nasıl;çocuk;island_effects
Nasıl kimi hastanede ziyaret eden hemşire üzüldü?;Nasıl onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Her kimi hastanede ziyaret eden hemşire üzüldü?;Her onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Kim kimi kütüphanede gören öğrenci şaşkına döndü?;Kim onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
Kim kimi kütüphanede gören öğrenci şaşırdı?;Kim onu niye kütüphanede gören öğrenci şaşırdı?;Kimi;Onu niye;öğrenci;island_effects
Acaba kimi kütüphanede gören öğrenci şaşırdı?;Acaba onu niye kütüphanede gören öğrenci şaşırdı?;Kimi;Onu niye;öğrenci;island_effects
İşte kimi hastanede ziyaret eden doktor üzgündü?;İşte onu neden hastanede ziyaret eden doktor üzgündü?;Kimi;Onu neden;doktor;island_effects
Daha kimin yaptığı pastayı beğendin?;Daha onun niçin yaptığı pastayı beğendin?;Kimin;Onun niçin;pastayı;island_effects  
Yani kimin yıktığı kuleyi yeniden inşa ettiler?;Yani onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Şimdi kimin yaktığı ateş sabaha kadar söndü?;Şimdi onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Şimdi kimi köşede bekleyen polis sorguladı?;Şimdi onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Ve kimin kazdığı çukur kazayla dolduruldu?;Ve onun niçin kazdığı çukur kazayla dolduruldu?;Kimin;Onun niçin;çukur;island_effects
Neyi çantasına koymayı unutan kadın panikledi?;Onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Ve kimi markette gören kasiyer gülümsedi?;Ve onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Kimin yazdığı kitap çok okunuyor?;Onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Sonra kimi sahne arkasında bekleyen yönetmen çağırdı?;Sonra onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Ama kimi köşede bekleyen polis sorguladı?;Ama onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Peki neyi çantasına koymayı unutan kadın telaşlandı?;Peki onu niye çantasına koymayı unutan kadın telaşlandı?;Neyi;Onu niye;kadın;island_effects
Neyi dolaba koyan adam unutmuş?;Onu niçin dolaba koyan adam unutmuş?;Neyi;Onu niçin;adam;island_effects  
Neden kimi markette gören kasiyer gülümsedi?;Neden onu neden markette gören kasiyer gülümsedi?;Kimi;Onu neden;kasiyer;island_effects
Şimdi kimin yazdığı şiiri okudun?;Şimdi onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
İşte neyi çantasına koymayı unutan kadın panikledi?;İşte onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Şimdi kimin yazdığı makale çok tartışılıyor?;Şimdi onun neden yazdığı makale çok tartışılıyor?;Kimin;Onun neden;makale;island_effects
Acaba kimin kazdığı çukur tehlike oluşturuyordu?;Acaba onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Ya kimi köprüde gören polis durdurdu?;Ya onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
Her neyi ağacın altına gömen köpek havladı?;Her onu neden ağacın altına gömen köpek havladı?;Neyi;Onu neden;köpek;island_effects
Şimdi neyi temizleyen hizmetli yorulmuştu?;Şimdi onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Acaba kimin yaktığı ateş sabaha kadar söndü?;Acaba onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
Şimdi kimin kaybettiği cüzdan bulundu?;Şimdi onun nasıl kaybettiği cüzdan bulundu?;Kimin;Onun nasıl;cüzdan;island_effects
Neden kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Neden onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Bu neyi ağacın altına gömen köpek havladı?;Bu onu neden ağacın altına gömen köpek havladı?;Neyi;Onu neden;köpek;island_effects
Ve kimi markette gören kasiyer tanıdı?;Ve onu niçin markette gören kasiyer tanıdı?;Kimi;Onu niçin;kasiyer;island_effects
Bugün neyi çantasına koymayı unutan kadın geri döndü?;Bugün onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Acaba kimin unuttuğu şapka vestiyerde kalmış?;Acaba onun niye unuttuğu şapka vestiyerde kalmış?;Kimin;Onun niye;şapka;island_effects
Neden kimin kırdığı bardak yerine yenisini aldılar?;Neden onun nasıl kırdığı bardak yerine yenisini aldılar?;Kimin;Onun nasıl;bardak;island_effects
Kimi stadyumda gören taraftar bağırdı?;Onu nasıl stadyumda gören taraftar bağırdı?;Kimi;Onu nasıl;taraftar;island_effects  
Acaba neyi sınıfa taşıyan öğrenci hocadan özür diledi?;Acaba onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Ve kimin yaktığı mumlar sönmüş?;Ve onun neden yaktığı mumlar sönmüş?;Kimin;Onun neden;mumlar;island_effects
Siz kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Siz onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Miten neyi balkondan atan kedi korkuttu?;Miten onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
İşte kimi parkta gören çocuk heyecanlandı?;İşte onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
İşte neyi çöp tenekesine atan adam yakalandı?;İşte onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Ve kimin gittiği konser çok kalabalıkmış?;Ve onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Ama kimi okul bahçesinde gören öğretmen şaşırdı?;Ama onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
AKP kimi metroda gören yolcu yerini verdi?;AKP onu nasıl metroda gören yolcu yerini verdi?;Kimi;Onu nasıl;yolcu;island_effects
Her neyi ağacın altına saklayan köpek havladı?;Her onu nasıl ağacın altına saklayan köpek havladı?;Neyi;Onu nasıl;köpek;island_effects
Acaba kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Acaba onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Şimdi kimin söylediği şarkıyı dinliyorsun?;Şimdi onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Acaba kimin kırdığı vazo yerdeydi?;Acaba onun nasıl kırdığı vazo yerdeydi?;Kimin;Onun nasıl;vazo;island_effects  
Bana kimin çaldığı piyanonun sesi geliyor?;Bana onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Acaba neyi çantasına koymayı unutan kadın panikledi?;Acaba onu niye çantasına koymayı unutan kadın panikledi?;Neyi;Onu niye;kadın;island_effects
Acaba kimin gittiği konser çok kalabalıkmış?;Acaba onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Neden kimi parkta gören çocuk heyecanlandı?;Neden onu neden parkta gören çocuk heyecanlandı?;Kimi;Onu neden;çocuk;island_effects  
Bu kimi hastanede ziyaret eden doktor üzgündü?;Bu onu neden hastanede ziyaret eden doktor üzgündü?;Kimi;Onu neden;doktor;island_effects
Bugün kimin yaktığı ateş hala yanıyor?;Bugün onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
İşte kimi köşede bekleyen polis sorguladı?;İşte onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Peki kimi köşede bekleyen polis sorguladı?;Peki onu neden köşede bekleyen polis sorguladı?;Kimi;Onu neden;polis;island_effects  
Bu kimin yaktığı ateş sabaha kadar söndü?;Bu onun nasıl yaktığı ateş sabaha kadar söndü?;Kimin;Onun nasıl;ateş;island_effects
İşte kimi kütüphanede gören öğrenci şaşırdı?;İşte onu niye kütüphanede gören öğrenci şaşırdı?;Kimi;Onu niye;öğrenci;island_effects
İlk neyi çalışma masasına bırakan profesör düşündü?;İlk onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Neden kimin söylediği şarkı herkesi etkiledi?;Neden onun nasıl söylediği şarkı herkesi etkiledi?;Kimin;Onun nasıl;şarkı;island_effects
Kim kimi köprüde gören polis durdurdu?;Kim onu nasıl köprüde gören polis durdurdu?;Kimi;Onu nasıl;polis;island_effects
O neyi ağacın dallarına asan çocuk sevindi?;O onu nasıl ağacın dallarına asan çocuk sevindi?;Neyi;Onu nasıl;çocuk;island_effects
Şimdi kimin kaybettiği anahtarı buldun?;Şimdi onun neden kaybettiği anahtarı buldun?;Kimin;Onun neden;anahtarı;island_effects  
Ve kimin yaktığı ateş hala yanıyor?;Ve onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Ne kimi hastanede ziyaret eden hemşire üzüldü?;Ne onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Siz kimi sahne arkasında bekleyen yönetmen çağırdı?;Siz onu niye sahne arkasında bekleyen yönetmen çağırdı?;Kimi;Onu niye;yönetmen;island_effects
Bugün kimin yazdığı roman çok satıyor?;Bugün onun neden yazdığı roman çok satıyor?;Kimin;Onun neden;roman;island_effects
Bu neyi sınıfa taşıyan öğrenci hocadan özür diledi?;Bu onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Ama kimin yıktığı kuleyi yeniden inşa ettiler?;Ama onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Şimdi kimin gittiği konser çok kalabalıkmış?;Şimdi onun nasıl gittiği konser çok kalabalıkmış?;Kimin;Onun nasıl;konser;island_effects
Acaba kimin yazdığı mektubu okudun?;Acaba onun nasıl yazdığı mektubu okudun?;Kimin;Onun nasıl;mektubu;island_effects  
Acaba kimin yaktığı ateş hala yanıyor?;Acaba onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Acaba neyi çantasında taşıyan kadın endişeliydi?;Acaba onu niye çantasında taşıyan kadın endişeliydi?;Neyi;Onu niye;kadın;island_effects
Neyi dolapta unutan anne telaşlandı?;Onu niye dolapta unutan anne telaşlandı?;Neyi;Onu niye;anne;island_effects
Ve kimin kazdığı çukur tehlike oluşturuyordu?;Ve onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Kim kimi konsere çağıran basçıyı beğeniyor?;Kim onu neden konsere çağıran basçıyı beğeniyor?;Kimi;Onu neden;basçıyı;island_effects
Ve kimi bahçede gören komşu telefon etti?;Ve onu nasıl bahçede gören komşu telefon etti?;Kimi;Onu nasıl;komşu;island_effects
Ama neyi duvara asan ressam mutlu oldu?;Ama onu neden duvara asan ressam mutlu oldu?;Neyi;Onu neden;ressam;island_effects
Her kimi okul bahçesinde gören müdür çağırdı?;Her onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
Acaba kimin yazdığı kitap çok okunuyor?;Acaba onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Hem kimin unuttuğu şemsiye dolapta kalmış?;Hem onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Peki neyi çöp kutusuna atan çocuk yakalandı?;Peki onu niçin çöp kutusuna atan çocuk yakalandı?;Neyi;Onu niçin;çocuk;island_effects  
İşte neyi nehre atan çocuk ceza aldı?;İşte onu nasıl nehre atan çocuk ceza aldı?;Neyi;Onu nasıl;çocuk;island_effects
Kimi kütüphanede gören öğrenci şaşkına döndü?;Onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
İşte kimi mağazada takip eden güvenlik görevlisi şüphelendi?;İşte onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Sonra kimin unuttuğu şemsiye dolapta kalmış?;Sonra onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Peki kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Peki onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Bugün kimi mağazada takip eden güvenlik görevlisi şüphelendi?;Bugün onu niçin mağazada takip eden güvenlik görevlisi şüphelendi?;Kimi;Onu niçin;görevlisi;island_effects
Bugün kimin kırdığı pencere camı değiştirildi?;Bugün onun niçin kırdığı pencere camı değiştirildi?;Kimin;Onun niçin;camı;island_effects
Kimin yaktığı ateş hala yanıyor?;Onun neden yaktığı ateş hala yanıyor?;Kimin;Onun neden;ateş;island_effects
Kim kimi okul bahçesinde gören müdür çağırdı?;Kim onu nasıl okul bahçesinde gören müdür çağırdı?;Kimi;Onu nasıl;müdür;island_effects
Ama kimi stadyumda gören taraftar bağırdı?;Ama onu nasıl stadyumda gören taraftar bağırdı?;Kimi;Onu nasıl;taraftar;island_effects  
Acaba neyi ağacın altına saklayan köpek havladı?;Acaba onu nasıl ağacın altına saklayan köpek havladı?;Neyi;Onu nasıl;köpek;island_effects
Öğretmen kimi kütüphanede gören öğrenci şaşırdı?;Öğretmen onu neden kütüphanede gören öğrenci şaşırdı?;Kimi;Onu neden;öğrenci;island_effects
Ama kimin kazdığı çukur tehlike oluşturuyordu?;Ama onun niçin kazdığı çukur tehlike oluşturuyordu?;Kimin;Onun niçin;çukur;island_effects
Siz neyi masaya bırakan garson düşürdü?;Siz onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Acaba neyi dolapta saklayan çocuk gülümsüyordu?;Acaba onu neden dolapta saklayan çocuk gülümsüyordu?;Neyi;Onu neden;çocuk;island_effects
So kimin yıktığı duvar yeniden yapılıyor?;So onun nasıl yıktığı duvar yeniden yapılıyor?;Kimin;Onun nasıl;duvar;island_effects
Sonra neyi dolapta saklayan çocuk gülüyordu?;Sonra onu neden dolapta saklayan çocuk gülüyordu?;Neyi;Onu neden;çocuk;island_effects
Ve kimin yazdığı şiiri okudun?;Ve onun niçin yazdığı şiiri okudun?;Kimin;Onun niçin;şiiri;island_effects
Beni neyi masaya bırakan garson düşürdü?;Beni onu nasıl masaya bırakan garson düşürdü?;Neyi;Onu nasıl;garson;island_effects  
Sana kimin önerdiği kitabı aldın?;Sana onun niye önerdiği kitabı aldın?;Kimin;Onun niye;kitabı;island_effects
Peki kimin dinlediği şarkıyı kapattın?;Peki onun neden dinlediği şarkıyı kapattın?;Kimin;Onun neden;şarkıyı;island_effects
Neden kimin yaktığı ateş sabaha kadar yandı?;Neden onun nasıl yaktığı ateş sabaha kadar yandı?;Kimin;Onun nasıl;ateş;island_effects
Evde neyi çantasına koymayı unutan kadın geri döndü?;Evde onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Acaba kimi hastanede ziyaret eden hemşire üzüldü?;Acaba onu neden hastanede ziyaret eden hemşire üzüldü?;Kimi;Onu neden;hemşire;island_effects
Şimdi neyi çalışma odasında unutan yazar geri döndü?;Şimdi onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Acaba neyi çöp tenekesine atan adam yakalandı?;Acaba onu neden çöp tenekesine atan adam yakalandı?;Neyi;Onu neden;adam;island_effects
Nasıl kimi hastanede ziyaret eden hemşire ağladı?;Nasıl onu neden hastanede ziyaret eden hemşire ağladı?;Kimi;Onu neden;hemşire;island_effects
İşte kimi koridorda karşılayan müdür yardımcısı gergindi?;İşte onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
Bugün kimi eve bırakan görevli geç kaldı?;Bugün onu niçin eve bırakan görevli geç kaldı?;Kimi;Onu niçin;görevli;island_effects
Peki kimi okul bahçesinde gören öğretmen şaşırdı?;Peki onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
Acaba kimin yıktığı kuleyi yeniden inşa ettiler?;Acaba onun niye yıktığı kuleyi yeniden inşa ettiler?;Kimin;Onun niye;kuleyi;island_effects
Ve kimin yazdığı kitap çok okunuyor?;Ve onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Bugün kimin yazdığı kitap çok okunuyor?;Bugün onun neden yazdığı kitap çok okunuyor?;Kimin;Onun neden;kitap;island_effects
Sizin kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Sizin onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Ama kimi kütüphanede gören öğrenci şaşkına döndü?;Ama onu nasıl kütüphanede gören öğrenci şaşkına döndü?;Kimi;Onu nasıl;öğrenci;island_effects
Peki kimi tiyatroda alkışlayan seyirciler coşkuluydu?;Peki onu niye tiyatroda alkışlayan seyirciler coşkuluydu?;Kimi;Onu niye;seyirciler;island_effects
Kimi arayan sekreter telaşlandı?;Onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Ama neyi buzdolabına koyan adam unuttu?;Ama onu nasıl buzdolabına koyan adam unuttu?;Neyi;Onu nasıl;adam;island_effects  
Acaba kimin dinlediği şarkıyı kapattın?;Acaba onun neden dinlediği şarkıyı kapattın?;Kimin;Onun neden;şarkıyı;island_effects
Neyi çantasına koymayı unutan kadın geri döndü?;Onu niçin çantasına koymayı unutan kadın geri döndü?;Neyi;Onu niçin;kadın;island_effects
Her kimi okul bahçesinde gören öğretmen şaşırdı?;Her onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
Peki kimin unuttuğu şemsiye dolapta kalmış?;Peki onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Ve neyi sınıfa taşıyan öğrenci hocadan özür diledi?;Ve onu niye sınıfa taşıyan öğrenci hocadan özür diledi?;Neyi;Onu niye;öğrenci;island_effects
Ama neyi temizleyen hizmetli yorulmuştu?;Ama onu nasıl temizleyen hizmetli yorulmuştu?;Neyi;Onu nasıl;hizmetli;island_effects
Şimdi kimin çaldığı piyanonun sesi geliyor?;Şimdi onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Acaba kimin çaldığı piyanonun sesi geliyor?;Acaba onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Ama kimin yaktığı mumlar hala yanıyor?;Ama onun neden yaktığı mumlar hala yanıyor?;Kimin;Onun neden;mumlar;island_effects
İlk kimin getirdiği hediyeyi açtın?;İlk onun niçin getirdiği hediyeyi açtın?;Kimin;Onun niçin;hediyeyi;island_effects
Ei neyi balkondan atan kedi korkuttu?;Ei onu neden balkondan atan kedi korkuttu?;Neyi;Onu neden;kedi;island_effects  
Size kimin çaldığı piyanonun sesi geliyor?;Size onun niye çaldığı piyanonun sesi geliyor?;Kimin;Onun niye;piyano;island_effects  
Acaba neyi balkonundan atan komşu şikayet edildi?;Acaba onu niçin balkonundan atan komşu şikayet edildi?;Neyi;Onu niçin;komşu;island_effects
Peki kimin kazdığı kuyu tehlikeli görünüyordu?;Peki onun niçin kazdığı kuyu tehlikeli görünüyordu?;Kimin;Onun niçin;kuyu;island_effects
Peki neyi dükkana getiren eleman azar işitti?;Peki onu neden dükkana getiren eleman azar işitti?;Neyi;Onu neden;eleman;island_effects
Ne kimi okul bahçesinde gören öğretmen şaşırdı?;Ne onu nasıl okul bahçesinde gören öğretmen şaşırdı?;Kimi;Onu nasıl;öğretmen;island_effects
Sonra kimi kapıda karşılayan kız aceleyle mutfağa girdi?;Sonra onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?;Kimi;Onu nasıl;kız;island_effects
Her neyi çalışma masasına bırakan profesör düşündü?;Her onu niye çalışma masasına bırakan profesör düşündü?;Neyi;Onu niye;profesör;island_effects
Peki neyi ağacın altına saklayan köpek havlıyordu?;Peki onu nasıl ağacın altına saklayan köpek havlıyordu?;Neyi;Onu nasıl;köpek;island_effects
Ve neyi çantasında taşıyan kadın endişeli görünüyordu?;Ve onu niye çantasında taşıyan kadın endişeli görünüyordu?;Neyi;Onu niye;kadın;island_effects
Sen kimin söylediği şarkıyı dinliyorsun?;Sen onun niye söylediği şarkıyı dinliyorsun?;Kimin;Onun niye;şarkıyı;island_effects  
Sizin kimi tiyatroda alkışlayan seyirciler coşkuluydular?;Sizin onu niye tiyatroda alkışlayan seyirciler coşkuluydular?;Kimi;Onu niye;seyirciler;island_effects
Acaba kimin kırdığı bardak yerine yenisini aldılar?;Acaba onun nasıl kırdığı bardak yerine yenisini aldılar?;Kimin;Onun nasıl;bardak;island_effects
Ve neyi çalışma odasında unutan yazar geri döndü?;Ve onu neden çalışma odasında unutan yazar geri döndü?;Neyi;Onu neden;yazar;island_effects
Ve kimi arayan sekreter telaşlandı?;Ve onu niçin arayan sekreter telaşlandı?;Kimi;Onu niçin;sekreter;island_effects  
Ve kimin unuttuğu şemsiye dolapta kalmış?;Ve onun niye unuttuğu şemsiye dolapta kalmış?;Kimin;Onun niye;şemsiye;island_effects
Sen kimin önerdiği kitabı aldın?;Sen onun niye önerdiği kitabı aldın?;Kimin;Onun niye;kitabı;island_effects
Şimdi kimi koridorda karşılayan müdür yardımcısı gergindi?;Şimdi onu niçin koridorda karşılayan müdür yardımcısı gergindi?;Kimi;Onu niçin;yardımcısı;island_effects
