good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Kitapçıda şiir kitabını Fırat ve romanı Asya aldı.;Kitapçıda şiir kitabını Fırat ve Asya romanı aldı.;romanı Asya;Asya romanı;-;ellipsis
Yine sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Yine sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
Bu spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;Bu spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
İki şirkette raporu Emir ve sunumu Asuman hazırladı.;İki şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Son yarışmada parkuru Fatih ve engelleri Selin tasarladı.;Son yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Piknikte örtüyü Selin ve sepeti Rıza getirdi.;Piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
Bir gökdelende camları işçi ve elektrik sistemini teknisyen kontrol etti.;Bir gökdelende camları işçi ve teknisyen elektrik sistemini kontrol etti.;elektrik sistemini teknisyen;teknisyen elektrik sistemini;-;ellipsis
İlk sinemada koltuğu Pınar ve içeceği Onur seçti.;İlk sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Bu yolda müzikleri Alp ve rotayı Yasemin belirledi.;Bu yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
Büyük düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Büyük düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
İngilizce sınav için notları Zeynep ve kitapları Hasan aldı.;İngilizce sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Bir restoranda pizzayı Mert ve makarnayı İrem seçti.;Bir restoranda pizzayı Mert ve İrem makarnayı seçti.;makarnayı İrem;İrem makarnayı;-;ellipsis
Göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
Fuar alanında bileti Sarp ve broşürü Melisa aldı.;Fuar alanında bileti Sarp ve Melisa broşürü aldı.;broşürü Melisa;Melisa broşürü;-;ellipsis
Yeşil bahçede çimleri Burak ve çiçekleri Meltem suladı.;Yeşil bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
Sonra bahçede çimleri Burak ve çiçekleri Meltem suladı.;Sonra bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
Sonra lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.;Sonra lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.;dönme dolaba Melis;Melis dönme dolaba;-;ellipsis
Bir mağazada ceketi Pelin ve pantolonu Cem seçti.;Bir mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Yine doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;Yine doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
Bu kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Bu kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Eski kafede kahveyi Defne ve kurabiyeyi Uğur sipariş etti.;Eski kafede kahveyi Defne ve Uğur kurabiyeyi sipariş etti.;kurabiyeyi Uğur;Uğur kurabiyeyi;-;ellipsis
Özel tiyatroda bileti Kerem ve programı Pelin ayarladı.;Özel tiyatroda bileti Kerem ve Pelin programı ayarladı.;programı Pelin;Pelin programı;-;ellipsis
Son partide şarkıyı Cem ve dansı Buse seçti.;Son partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Sonra markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Sonra markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Bir kütüphanede rafları asistan ve katalogları memur düzenledi.;Bir kütüphanede rafları asistan ve memur katalogları düzenledi.;katalogları memur;memur katalogları;-;ellipsis
Eski tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Eski tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Ancak sinemada koltuğu Pınar ve içeceği Onur seçti.;Ancak sinemada koltuğu Pınar ve Onur içeceği seçti.;içeceği Onur;Onur içeceği;-;ellipsis
Herkes kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Herkes kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
4. resim dersinde paleti İsmail ve fırçayı Nuran aldı.;4. resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Küçük tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Küçük tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Son piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Son piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
1. resim dersinde paleti İsmail ve fırçayı Nuran aldı.;1. resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Aynı yarışmada parkuru Fatih ve engelleri Selin tasarladı.;Aynı yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Bir kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Bir kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Kadın jazz korosunda Berk piyanoyu, Ayşe de gitarı çalıyor.;Kadın jazz korosunda Berk piyanoyu, gitarı da Ayşe çalıyor.;Ayşe de gitarı;gitarı da Ayşe;-;ellipsis
Yeni depoda kutuları işçiler ve faturaları muhasebeci kontrol etti.;Yeni depoda kutuları işçiler ve muhasebeci faturaları kontrol etti.;faturaları muhasebeci;muhasebeci faturaları;-;ellipsis
İlk yemekte çorbayı Murat salatayı da Defne hazırladı.;İlk yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Eski futbol sahasında topu Baran ve kramponları Umut getirdi.;Eski futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
İlk yarışmada parkuru Fatih ve engelleri Selin tasarladı.;İlk yarışmada parkuru Fatih ve Selin engelleri tasarladı.;engelleri Selin;Selin engelleri;-;ellipsis
Bu oyun alanında topu Efe ve salıncağı Deniz kullandı.;Bu oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Yine çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.;Yine çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.;yemeği Ahmet;Ahmet yemeği;-;ellipsis
Ben kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Ben kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Bir futbol maçında formaları Ali ve şortları Burcu getirdi.;Bir futbol maçında formaları Ali ve Burcu şortları getirdi.;şortları Burcu;Burcu şortları;-;ellipsis
2. sınav için notları Zeynep ve kitapları Hasan aldı.;2. sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Çocuklar sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Çocuklar sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;Yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
Ve düğünde dansı Derya müziği de Emre seçti.;Ve düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Gaziantep veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Gaziantep veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
5. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;5. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
Bir tiyatroda perdeyi sahne görevlisi ve ışıkları yönetmen ayarladı.;Bir tiyatroda perdeyi sahne görevlisi ve yönetmen ışıkları ayarladı.;ışıkları yönetmen;yönetmen ışıkları;-;ellipsis
Oyun alanında topu Defne ve bisikleti Arda kullandı.;Oyun alanında topu Defne ve Arda bisikleti kullandı.;bisikleti Arda;Arda bisikleti;-;ellipsis
Bu sınav için notları Zeynep ve kitapları Hasan aldı.;Bu sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
İkinci konserde davulu Berk ve kemanı Sinem çaldı.;İkinci konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
İlk ofiste raporu Hakan ve dosyayı Melis düzenledi.;İlk ofiste raporu Hakan ve Melis dosyayı düzenledi.;dosyayı Melis;Melis dosyayı;-;ellipsis
Bu sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;Bu sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Sonra bahçede hamakta Ayşe ve salıncakta Bora oturdu.;Sonra bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
Bir düğünde dansı Derya müziği de Emre seçti.;Bir düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Yeşil markette sebzeleri Zeynep ve bakliyatı Murat aldı.;Yeşil markette sebzeleri Zeynep ve Murat bakliyatı aldı.;bakliyatı Murat;Murat bakliyatı;-;ellipsis
Bu konserde davulu Berk ve kemanı Sinem çaldı.;Bu konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Büyük pazarda karpuzu Onur ve kavunu Ceyda aldı.;Büyük pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
İlk mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;İlk mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Öğrenciler hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Öğrenciler hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Ama yarış pistinde arabayı sürücü ve lastikleri teknisyen değiştirdi.;Ama yarış pistinde arabayı sürücü ve teknisyen lastikleri değiştirdi.;lastikleri teknisyen;teknisyen lastikleri;-;ellipsis
Yapılan düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Yapılan düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Bu sinema salonunda biletleri Barış ve mısırı Deniz aldı.;Bu sinema salonunda biletleri Barış ve Deniz mısırı aldı.;mısırı Deniz;Deniz mısırı;-;ellipsis
3. yarışmada parkuru Deniz ve bitiş çizgisini Ali çekti.;3. yarışmada parkuru Deniz ve Ali bitiş çizgisini çekti.;bitiş çizgisini Ali;Ali bitiş çizgisini;-;ellipsis
Bu sınıfta sunumu Büşra ve raporu Cem yaptı.;Bu sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
İlk doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;İlk doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Akademik konferansta açılışı Hakan kapanışı da Aslı yaptı.;Akademik konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Küçük fabrikada makineleri Yasin ve raporları Selda kontrol etti.;Küçük fabrikada makineleri Yasin ve Selda raporları kontrol etti.;raporları Selda;Selda raporları;-;ellipsis
O düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;O düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
Düğünde orkestrayı Kerem ve çiçekleri Aslı ayarladı.;Düğünde orkestrayı Kerem ve Aslı çiçekleri ayarladı.;çiçekleri Aslı;Aslı çiçekleri;-;ellipsis
Ayrıca film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Ayrıca film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Bu eczanede ilacı Selin ve vitaminleri Okan aldı.;Bu eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Son düğünde çiçeği Leyla ve hediyeyi Emir getirdi.;Son düğünde çiçeği Leyla ve Emir hediyeyi getirdi.;hediyeyi Emir;Emir hediyeyi;-;ellipsis
3. sokakta balonu Ela ve uçurtmayı Can uçurdu.;3. sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
İki spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;İki spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
3. oyun alanında topu Efe ve salıncağı Deniz kullandı.;3. oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Kuru pazarda karpuzu Onur ve kavunu Ceyda aldı.;Kuru pazarda karpuzu Onur ve Ceyda kavunu aldı.;kavunu Ceyda;Ceyda kavunu;-;ellipsis
Sonra mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Sonra mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Büyük bahçede çimleri Burak ve çiçekleri Meltem suladı.;Büyük bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
Önce kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Önce kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Ayrıca fabrikada makineleri Yasin ve raporları Selda kontrol etti.;Ayrıca fabrikada makineleri Yasin ve Selda raporları kontrol etti.;raporları Selda;Selda raporları;-;ellipsis
İlk spor müsabakasında formaları Kerem ve ayakkabıları Burak getirdi.;İlk spor müsabakasında formaları Kerem ve Burak ayakkabıları getirdi.;ayakkabıları Burak;Burak ayakkabıları;-;ellipsis
Üçüncü teknede dümeni Harun ve haritayı Sedef kontrol etti.;Üçüncü teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
Bir doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.;Bir doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.;ekipmanları Büşra;Büşra ekipmanları;-;ellipsis
O sabah bakıcı gelince annesi ofise babası da okula gidiyor.;O sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Son konserde davulu Berk ve kemanı Sinem çaldı.;Son konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Yeni fabrikada makineleri Yasin ve raporları Selda kontrol etti.;Yeni fabrikada makineleri Yasin ve Selda raporları kontrol etti.;raporları Selda;Selda raporları;-;ellipsis
Aynı partide şarkıyı Cem ve dansı Buse seçti.;Aynı partide şarkıyı Cem ve Buse dansı seçti.;dansı Buse;Buse dansı;-;ellipsis
Temel sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;Temel sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Türkçe konferansta sunumu Yasin ve notları Ebru hazırladı.;Türkçe konferansta sunumu Yasin ve Ebru notları hazırladı.;notları Ebru;Ebru notları;-;ellipsis
Aynı şirkette raporu Emir ve sunumu Asuman hazırladı.;Aynı şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Bu müzede heykeli Ayşe ve tabloyu Cem inceledi.;Bu müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
2. oyun alanında topu Efe ve salıncağı Deniz kullandı.;2. oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Özel kütüphanede ansiklopediyi Can ve romanı Ece inceledi.;Özel kütüphanede ansiklopediyi Can ve Ece romanı inceledi.;romanı Ece;Ece romanı;-;ellipsis
İkinci oyun alanında topu Efe ve salıncağı Deniz kullandı.;İkinci oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Sonra eczanede ilacı Selin ve vitaminleri Okan aldı.;Sonra eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Şimdi mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Şimdi mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Bir eczanede ilacı Selin ve vitaminleri Okan aldı.;Bir eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
Son oyun alanında topu Efe ve salıncağı Deniz kullandı.;Son oyun alanında topu Efe ve Deniz salıncağı kullandı.;salıncağı Deniz;Deniz salıncağı;-;ellipsis
Ayrıca toplantıda sunumu Yeliz dökümanı da Levent hazırladı.;Ayrıca toplantıda sunumu Yeliz Levent de dökümanı hazırladı.;dökümanı da Levent;Levent de dökümanı;-;ellipsis
Aynı teknede yelkeni kaptan ve halatları miço düzeltti.;Aynı teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Biz üniversitedeyken Meltem münazara kulübüne Ömer ise sinema kulübüne gidiyordu.;Biz üniversitedeyken Meltem münazara kulübüne sinema kulübüne ise Ömer gidiyordu.;Ömer ise sinema kulübüne;sinema kulübüne ise Ömer;-;ellipsis
Ayrıca konserde davulu Berk ve kemanı Sinem çaldı.;Ayrıca konserde davulu Berk ve Sinem kemanı çaldı.;kemanı Sinem;Sinem kemanı;-;ellipsis
Yani sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Yani sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
İkinci mağazada ayakkabıyı Pelin ve çantayı Arda seçti.;İkinci mağazada ayakkabıyı Pelin ve Arda çantayı seçti.;çantayı Arda;Arda çantayı;-;ellipsis
Kafede kahveyi Emre ve tatlıyı Naz sipariş etti.;Kafede kahveyi Emre ve Naz tatlıyı sipariş etti.;tatlıyı Naz;Naz tatlıyı;-;ellipsis
Küçük sinema salonunda biletleri Barış ve mısırı Deniz aldı.;Küçük sinema salonunda biletleri Barış ve Deniz mısırı aldı.;mısırı Deniz;Deniz mısırı;-;ellipsis
Bu resim dersinde paleti İsmail ve fırçayı Nuran aldı.;Bu resim dersinde paleti İsmail ve Nuran fırçayı aldı.;fırçayı Nuran;Nuran fırçayı;-;ellipsis
Arka bahçede hamakta Ayşe ve salıncakta Bora oturdu.;Arka bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
Çocuklar sahilde şemsiyeyi Okan ve sandalyeyi Şule taşıdı.;Çocuklar sahilde şemsiyeyi Okan ve Şule sandalyeyi taşıdı.;sandalyeyi Şule;Şule sandalyeyi;-;ellipsis
Ana mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Ana mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Yeni futbol sahasında topu Baran ve kramponları Umut getirdi.;Yeni futbol sahasında topu Baran ve Umut kramponları getirdi.;kramponları Umut;Umut kramponları;-;ellipsis
Sol köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Sol köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Açık kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Açık kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Adana veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.;Adana veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.;kediyi asistan;asistan kediyi;-;ellipsis
Ayrıca sınav için notları Zeynep ve kitapları Hasan aldı.;Ayrıca sınav için notları Zeynep ve Hasan kitapları aldı.;kitapları Hasan;Hasan kitapları;-;ellipsis
Ardından bahçede çimleri Burak ve çiçekleri Meltem suladı.;Ardından bahçede çimleri Burak ve Meltem çiçekleri suladı.;çiçekleri Meltem;Meltem çiçekleri;-;ellipsis
İlk şirkette raporu Emir ve sunumu Asuman hazırladı.;İlk şirkette raporu Emir ve Asuman sunumu hazırladı.;sunumu Asuman;Asuman sunumu;-;ellipsis
Bir teknede yelkeni kaptan ve halatları miço düzeltti.;Bir teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Yeni teknede dümeni Harun ve haritayı Sedef kontrol etti.;Yeni teknede dümeni Harun ve Sedef haritayı kontrol etti.;haritayı Sedef;Sedef haritayı;-;ellipsis
İlk havuzda şnorkeli Kadir ve havluyu Duygu getirdi.;İlk havuzda şnorkeli Kadir ve Duygu havluyu getirdi.;havluyu Duygu;Duygu havluyu;-;ellipsis
Ama tatilde annem cüzdanını ve kardeşim telefonunu çaldırdı.;Ama tatilde annem cüzdanını ve telefonunu kardeşim çaldırdı.;kardeşim telefonunu;telefonunu kardeşim;-;ellipsis
Ardından mutfakta makarnayı Alper ve salatayı Derin hazırladı.;Ardından mutfakta makarnayı Alper ve Derin salatayı hazırladı.;salatayı Derin;Derin salatayı;-;ellipsis
Ana müzede heykeli Ayşe ve tabloyu Cem inceledi.;Ana müzede heykeli Ayşe ve Cem tabloyu inceledi.;tabloyu Cem;Cem tabloyu;-;ellipsis
Konferansta açılışı Elif ve konuşmayı Murat yaptı.;Konferansta açılışı Elif ve Murat konuşmayı yaptı.;konuşmayı Murat;Murat konuşmayı;-;ellipsis
Bu sokakta balonu Ela ve uçurtmayı Can uçurdu.;Bu sokakta balonu Ela ve Can uçurtmayı uçurdu.;uçurtmayı Can;Can uçurtmayı;-;ellipsis
Her piknikte örtüyü Selin ve sepeti Rıza getirdi.;Her piknikte örtüyü Selin ve Rıza sepeti getirdi.;sepeti Rıza;Rıza sepeti;-;ellipsis
18. doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;18. doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
2014 yılbaşı partisi için mekanı Melisa ve yemekleri Kerem ayarladı.;2014 yılbaşı partisi için mekanı Melisa ve Kerem yemekleri ayarladı.;yemekleri Kerem;Kerem yemekleri;-;ellipsis
Aynı törende ödülü Beren ve plaketi Serkan aldı.;Aynı törende ödülü Beren ve Serkan plaketi aldı.;plaketi Serkan;Serkan plaketi;-;ellipsis
Son mağazada ceketi Pelin ve pantolonu Cem seçti.;Son mağazada ceketi Pelin ve Cem pantolonu seçti.;pantolonu Cem;Cem pantolonu;-;ellipsis
Sonra kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.;Sonra kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.;dergiyi Burak;Burak dergiyi;-;ellipsis
Yeni tatil köyünde güneş kremini Arda ve havluyu Derin getirdi.;Yeni tatil köyünde güneş kremini Arda ve Derin havluyu getirdi.;havluyu Derin;Derin havluyu;-;ellipsis
Hemen eczanede ilacı Selin ve vitaminleri Okan aldı.;Hemen eczanede ilacı Selin ve Okan vitaminleri aldı.;vitaminleri Okan;Okan vitaminleri;-;ellipsis
O bahçede hamakta Ayşe ve salıncakta Bora oturdu.;O bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
4. doğum günü partisinde pastayı Mert ve süsleri Gamze ayarladı.;4. doğum günü partisinde pastayı Mert ve Gamze süsleri ayarladı.;süsleri Gamze;Gamze süsleri;-;ellipsis
Diğer teknede yelkeni kaptan ve halatları miço düzeltti.;Diğer teknede yelkeni kaptan ve miço halatları düzeltti.;halatları miço;miço halatları;-;ellipsis
Ayrıca sondaj çalışmalarında vanayı tekniker ve boruyu mühendis inceledi.;Ayrıca sondaj çalışmalarında vanayı tekniker ve mühendis boruyu inceledi.;boruyu mühendis;mühendis boruyu;-;ellipsis
Türk film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Türk film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
İki konferansta açılışı Hakan kapanışı da Aslı yaptı.;İki konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Sabah göl kenarında sandalı Ayhan ve oltayı Gökçe kontrol etti.;Sabah göl kenarında sandalı Ayhan ve Gökçe oltayı kontrol etti.;oltayı Gökçe;Gökçe oltayı;-;ellipsis
Ardından mutfakta sebzeleri Gülce ve meyveleri Tuna doğradı.;Ardından mutfakta sebzeleri Gülce ve Tuna meyveleri doğradı.;meyveleri Tuna;Tuna meyveleri;-;ellipsis
Son düğünde dansı Derya müziği de Emre seçti.;Son düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Önce sahilde şemsiyeyi Ali ve havluyu Ceren açtı.;Önce sahilde şemsiyeyi Ali ve Ceren havluyu açtı.;havluyu Ceren;Ceren havluyu;-;ellipsis
Aynı film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.;Aynı film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.;senaryoyu Eda;Eda senaryoyu;-;ellipsis
Büyük bahçede hamakta Ayşe ve salıncakta Bora oturdu.;Büyük bahçede hamakta Ayşe ve Bora salıncakta oturdu.;salıncakta Bora;Bora salıncakta;-;ellipsis
Uzun yolda müzikleri Alp ve rotayı Yasemin belirledi.;Uzun yolda müzikleri Alp ve Yasemin rotayı belirledi.;rotayı Yasemin;Yasemin rotayı;-;ellipsis
