good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Usta yazarlar kitap fuarında imza dağıttılar.;Usta yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Çünkü ben yarın İstanbul'a gideceğim.;Çünkü biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Yani siz bu konuda haksızsınız.;Yani onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Valla ben bu filmi izledim.;Valla biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
İşte biyomühendisler sentetik organ üretiyorlar.;İşte biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Doktorlar hastayı muayene ettiler.;Doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Yöneticiler bu durumu görüşmek üzere toplandılar.;Yönetici bu durumu görüşmek üzere toplandılar.;Yöneticiler;Yönetici;toplandılar;subject_verb_agreement
Elbette siz bu konuda çok deneyimlisiniz.;Elbette biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Çünkü sen bu işi başardın.;Çünkü siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Şimdi sen bu soruyu cevapladın.;Şimdi siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Tüm eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Tüm eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Bak biz tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Bak sen tatilde okurum diye yanına aldığın kitabı otobüste unutmuşuz.;Biz;Sen;unutmuşuz;subject_verb_agreement
Ayrıca ben kuantum fiziği üzerine doktora yapıyorum.;Ayrıca biz kuantum fiziği üzerine doktora yapıyorum.;Ben;Biz;yapıyorum;subject_verb_agreement
Yani ben yarın İstanbul'a gideceğim.;Yani biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Ve ben bu problemi çözdüm.;Ve o bu problemi çözdüm.;Ben;O;çözdüm;subject_verb_agreement
Fakat biz bu sorunu daha önce çözdük.;Fakat siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Ünlü eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Ünlü eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Ama sen bu kadar güzel şarkı söyleyebilir misin?;Ama o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Evet siz bu konuda çok başarılısınız.;Evet onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Tüm yazarlar imza günü düzenlediler.;Tüm yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Ama o bize her zaman destek oldu.;Ama onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Aslında siz bu konuda haksızsınız.;Aslında onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Ve onlar bu haberi duydular.;Ve o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Yazar yazarlar kitap fuarında imza dağıttılar.;Yazar yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Yalnız siz bu işi çok iyi biliyorsunuz.;Yalnız onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Bugün ben yapay zeka etiği üzerine ders veriyorum.;Bugün onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
Burada çocuklar bahçede top oynuyorlar.;Burada çocuk bahçede top oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Yani siz bu konuda çok başarılısınız.;Yani onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Bugün biz bu şehri keşfettik.;Bugün onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Artık öğrenciler sınav sonuçlarını bekliyorlar.;Artık öğrenci sınav sonuçlarını bekliyorlar.;Öğrenciler;Öğrenci;bekliyorlar;subject_verb_agreement
Ama biz bu projeyi tamamladık.;Ama siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Biz bu şehri keşfettik.;Onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Ama ben yarın İstanbul'a gideceğim.;Ama biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Diğer askerler nöbet tutuyorlar.;Diğer asker nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Genç yazarlar imza günü düzenlediler.;Genç yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Bütün çocuklar bahçede top oynuyorlar.;Bütün çocuk bahçede top oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Yani o bu konuda çok kararlı.;Yani onlar bu konuda çok kararlı.;O;Onlar;kararlı;subject_verb_agreement
İşte biz bu fikri beğendik.;İşte siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Yani sen bu evi tek başına temizlemişsin.;Yani o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
Ama o bu konuda çok duyarlı.;Ama sen bu konuda çok duyarlı.;O;Sen;duyarlı;subject_verb_agreement
Türk mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Türk mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Kız öğrenciler sınıfta sessizce oturdular.;Kız öğrenci sınıfta sessizce oturdular.;Öğrenciler;Öğrenci;oturdular;subject_verb_agreement
Ve öğretmenler toplantıda yeni kuralları açıkladılar.;Ve öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
Ama eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Ama eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Genç öğrenciler projelerini zamanında teslim ettiler.;Genç öğrenci projelerini zamanında teslim ettiler.;Öğrenciler;Öğrenci;ettiler;subject_verb_agreement
Ama ben artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ama biz artık gitmediğimiz yer kalmayınca aramayı bıraktım.;Ben;Biz;bıraktım;subject_verb_agreement
Evet sen bu işi başardın.;Evet siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Diğer köpekler bahçede havladılar.;Diğer köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Sen bu soruyu cevapladın.;Siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Bazı köpekler bahçede havladılar.;Bazı köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Ayrıca öğrenciler projelerini zamanında teslim ettiler.;Ayrıca öğrenci projelerini zamanında teslim ettiler.;Öğrenciler;Öğrenci;ettiler;subject_verb_agreement
Şimdi ben bu şarkıyı ezberledim.;Şimdi biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
Şimdi ben yarın İstanbul'a gideceğim.;Şimdi biz yarın İstanbul'a gideceğim.;Ben;Biz;gideceğim;subject_verb_agreement
Ve kediler bütün gün pencerenin önünde uyudular.;Ve kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Beyaz köpekler bahçede kemikleri kemiriyorlar.;Beyaz köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
İşte o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;İşte biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Fakat biz bu şehri çok seviyoruz.;Fakat onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Evet siz bu konuda çok deneyimlisiniz.;Evet biz bu konuda çok deneyimlisiniz.;Siz;Biz;deneyimlisiniz;subject_verb_agreement
Büyük balıklar akvaryumda yüzüyorlar.;Büyük balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Ancak ben bu oyunu daha önce oynamadım.;Ancak o bu oyunu daha önce oynamadım.;Ben;O;oynamadım;subject_verb_agreement
O geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
İşte ben bu filmi izledim.;İşte biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Ancak siz bu konuda çok dikkatlisiniz.;Ancak biz bu konuda çok dikkatlisiniz.;Siz;Biz;dikkatlisiniz;subject_verb_agreement
Askerler nöbet değiştirdiler.;Asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Sonra biz yarınki maç için antrenman yapacağız.;Sonra onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Ayrıca askerler nöbet tutuyorlar.;Ayrıca asker nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
İşte biz bu projeyi tamamladık.;İşte siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Fakat kediler bütün gün pencerenin önünde uyudular.;Fakat kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Evet siz bu konuda çok yanılıyorsunuz.;Evet biz bu konuda çok yanılıyorsunuz.;Siz;Biz;yanılıyorsunuz;subject_verb_agreement
Tüm doktorlar bu şartta çalışmak zorunda değiller.;Tüm doktor bu şartta çalışmak zorunda değiller.;Doktorlar;Doktor;değiller;subject_verb_agreement
Ve sen bu soruyu cevapladın.;Ve siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Bütün öğretmenler toplantıda yeni kuralları açıkladılar.;Bütün öğretmen toplantıda yeni kuralları açıkladılar.;Öğretmenler;Öğretmen;açıkladılar;subject_verb_agreement
Siz bu konuda çok başarılısınız.;Onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
İşte biz bu şehre yeni taşındık.;İşte onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Yani siz bu konuda çok sabırsızsınız.;Yani biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Çünkü sen bu haberi duymuş olmalısın.;Çünkü siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Aslında sen bu konuda herkesten daha bilgilisin.;Aslında siz bu konuda herkesten daha bilgilisin.;Sen;Siz;bilgilisin;subject_verb_agreement
İşte biz bu projeyi bitirdik.;İşte siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Ancak biz bu fikri beğendik.;Ancak siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Ama ben bu yemeği daha önce hiç tatmadım.;Ama o bu yemeği daha önce hiç tatmadım.;Ben;O;tatmadım;subject_verb_agreement
Artık sen bu haberi duymuş olmalısın.;Artık siz bu haberi duymuş olmalısın.;Sen;Siz;olmalısın;subject_verb_agreement
Kız çocuklar bahçede koşuyorlar.;Kız çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Evet biz bu şehre yeni taşındık.;Evet onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Çünkü biz bu konuda hemfikiriz.;Çünkü siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Şimdi biz bu şehre taşındık.;Şimdi onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Bugün biz bu projeyi tamamladık.;Bugün siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Sadece sen bu işi tek başına yapabilirsin.;Sadece siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Fakat biz bu konuda hemfikiriz.;Fakat siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Yazar yazarlar imza günü düzenlediler.;Yazar yazar imza günü düzenlediler.;Yazarlar;Yazar;düzenlediler;subject_verb_agreement
Ayrıca sen bu konuda herkesten daha bilgilisin.;Ayrıca siz bu konuda herkesten daha bilgilisin.;Sen;Siz;bilgilisin;subject_verb_agreement
O bu konuda çok kararlı.;Onlar bu konuda çok kararlı.;O;Onlar;kararlı;subject_verb_agreement
Ancak onlar bu haberi duydular.;Ancak o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Ve köpekler bahçede havladılar.;Ve köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Ama kediler bütün gün pencerenin önünde uyudular.;Ama kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Tüm öğrenciler projelerini zamanında teslim ettiler.;Tüm öğrenci projelerini zamanında teslim ettiler.;Öğrenciler;Öğrenci;ettiler;subject_verb_agreement
– biz nöroplastisite araştırmalarına fon sağlıyoruz.;– siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Ve biz bu şehri çok seviyoruz.;Ve onlar bu şehri çok seviyoruz.;Biz;Onlar;seviyoruz;subject_verb_agreement
Balıklar akvaryumda yüzüyorlar.;Balık akvaryumda yüzüyorlar.;Balıklar;Balık;yüzüyorlar;subject_verb_agreement
Yani biz bu projeyi bitirdik.;Yani siz bu projeyi bitirdik.;Biz;Siz;bitirdik;subject_verb_agreement
Yabancı eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Yabancı eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Ve sen bu evi tek başına temizlemişsin.;Ve o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
Evet sen bu soruyu cevapladın.;Evet siz bu soruyu cevapladın.;Sen;Siz;cevapladın;subject_verb_agreement
Kız çocuklar bahçede saklambaç oynuyorlar.;Kız çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Arkadaşlar siz bu konuda çok başarılısınız.;Arkadaşlar onlar bu konuda çok başarılısınız.;Siz;Onlar;başarılısınız;subject_verb_agreement
Biz bu yaptıklarınızı hiç hak etmiyoruz.;Siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Tüm askerler nöbet değiştirdiler.;Tüm asker nöbet değiştirdiler.;Askerler;Asker;değiştirdiler;subject_verb_agreement
Arkadaşlar biz yarınki maç için antrenman yapacağız.;Arkadaşlar onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Kadın yazarlar kitap fuarında imza dağıttılar.;Kadın yazar kitap fuarında imza dağıttılar.;Yazarlar;Yazar;dağıttılar;subject_verb_agreement
Ancak o bu konuda çok kararlı.;Ancak onlar bu konuda çok kararlı.;O;Onlar;kararlı;subject_verb_agreement
Sonra çocuklar bahçede koşuyorlar.;Sonra çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Uzman doktorlar hastayı muayene ettiler.;Uzman doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
İşte ben bu şarkıyı ezberledim.;İşte biz bu şarkıyı ezberledim.;Ben;Biz;ezberledim;subject_verb_agreement
İşte onlar bu haberi duydular.;İşte o bu haberi duydular.;Onlar;O;duydular;subject_verb_agreement
Tüm kuşlar ağacın dallarına konmuşlar.;Tüm kuş ağacın dallarına konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ve biz bu yaptıklarınızı hiç hak etmiyoruz.;Ve siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Köpekler bahçede kemikleri kemiriyorlar.;Köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
Genç çocuklar bahçede saklambaç oynuyorlar.;Genç çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Ama ben bu oyunu daha önce oynamadım.;Ama o bu oyunu daha önce oynamadım.;Ben;O;oynamadım;subject_verb_agreement
Ve biz bu konuda çok titiziz.;Ve onlar bu konuda çok titiziz.;Biz;Onlar;titiziz;subject_verb_agreement
Ama sen her zaman bize doğruyu söylersin.;Ama o her zaman bize doğruyu söylersin.;Sen;O;söylersin;subject_verb_agreement
Fransız biyomühendisler sentetik organ üretiyorlar.;Fransız biyomühendis sentetik organ üretiyorlar.;Biyomühendisler;Biyomühendis;üretiyorlar;subject_verb_agreement
Ve ben bu filmi izledim.;Ve biz bu filmi izledim.;Ben;Biz;izledim;subject_verb_agreement
Askerler nöbet tutuyorlar.;Asker nöbet tutuyorlar.;Askerler;Asker;tutuyorlar;subject_verb_agreement
Aslında biz bu konuda hemfikiriz.;Aslında siz bu konuda hemfikiriz.;Biz;Siz;hemfikiriz;subject_verb_agreement
Evet ben bu şarkıyı ezbere biliyorum.;Evet biz bu şarkıyı ezbere biliyorum.;Ben;Biz;biliyorum;subject_verb_agreement
Ünlü mühendisler yeni sistemi kurmak için gece boyu çalıştılar.;Ünlü mühendis yeni sistemi kurmak için gece boyu çalıştılar.;Mühendisler;Mühendis;çalıştılar;subject_verb_agreement
Yalnız sen bu işi tek başına yapabilirsin.;Yalnız siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Yani ben bu konuda hiçbir şey bilmiyorum.;Yani biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Gelen sağlıkçılar olay yerine hemen yetiştiler.;Gelen sağlıkçı olay yerine hemen yetiştiler.;Sağlıkçılar;Sağlıkçı;yetiştiler;subject_verb_agreement
Ve biz bu şehre taşındık.;Ve onlar bu şehre taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Aslında biz bu filmi daha önce izlemiştik.;Aslında onlar bu filmi daha önce izlemiştik.;Biz;Onlar;izlemiştik;subject_verb_agreement
Acaba sen bu kadar güzel şarkı söyleyebilir misin?;Acaba o bu kadar güzel şarkı söyleyebilir misin?;Sen;O;söyleyebilir misin;subject_verb_agreement
Ama o geçen ay birlikte tatile gittiğimizi herkesten saklamış.;Ama biz geçen ay birlikte tatile gittiğimizi herkesten saklamış.;O;Biz;saklamış;subject_verb_agreement
Bazı doktorlar bu şartta çalışmak zorunda değiller.;Bazı doktor bu şartta çalışmak zorunda değiller.;Doktorlar;Doktor;değiller;subject_verb_agreement
Diğer çocuklar bahçede saklambaç oynuyorlar.;Diğer çocuk bahçede saklambaç oynuyorlar.;Çocuklar;Çocuk;oynuyorlar;subject_verb_agreement
Ama siz bu konuda çok yeteneklisiniz.;Ama onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Biz bu kararı birlikte aldık.;Siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Şehit askerler tören alanında toplandılar.;Şehit asker tören alanında toplandılar.;Askerler;Asker;toplandılar;subject_verb_agreement
Kediler bütün gün pencerenin önünde uyudular.;Kedi bütün gün pencerenin önünde uyudular.;Kediler;Kedi;uyudular;subject_verb_agreement
Siz bu konuda haksızsınız.;Onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Fakat biz bu fikri beğendik.;Fakat siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Ancak siz bu konuda çok sabırsızsınız.;Ancak biz bu konuda çok sabırsızsınız.;Siz;Biz;sabırsızsınız;subject_verb_agreement
Diğer sanatçılar basın toplantısı için konferans salonunda toplandılar.;Diğer sanatçı basın toplantısı için konferans salonunda toplandılar.;Sanatçılar;Sanatçı;toplandılar;subject_verb_agreement
Sarı kuşlar gökyüzünde uçuyorlar.;Sarı kuş gökyüzünde uçuyorlar.;Kuşlar;Kuş;uçuyorlar;subject_verb_agreement
Kırmızı köpekler bahçede havladılar.;Kırmızı köpek bahçede havladılar.;Köpekler;Köpek;havladılar;subject_verb_agreement
Ve biz bu şehre yeni taşındık.;Ve onlar bu şehre yeni taşındık.;Biz;Onlar;taşındık;subject_verb_agreement
Ve sen bu evi tek başına temizlemişsin.;Ve o bu evi tek başına temizlemişsin.;Sen;O;temizlemişsin;subject_verb_agreement
</s> biz nöroplastisite araştırmalarına fon sağlıyoruz.;</s> siz nöroplastisite araştırmalarına fon sağlıyoruz.;Biz;Siz;sağlıyoruz;subject_verb_agreement
Tüm kuşlar ağaçlara konmuşlar.;Tüm kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
Ancak siz bu işi çok iyi biliyorsunuz.;Ancak onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Bugün yöneticiler bu durumu görüşmek üzere toplandılar.;Bugün yönetici bu durumu görüşmek üzere toplandılar.;Yöneticiler;Yönetici;toplandılar;subject_verb_agreement
Tabi biz bu kararı birlikte aldık.;Tabi siz bu kararı birlikte aldık.;Biz;Siz;aldık;subject_verb_agreement
Evet ben kuantum fiziği üzerine doktora yapıyorum.;Evet biz kuantum fiziği üzerine doktora yapıyorum.;Ben;Biz;yapıyorum;subject_verb_agreement
Büyük çocuklar parkta salıncakta sallandılar.;Büyük çocuk parkta salıncakta sallandılar.;Çocuklar;Çocuk;sallandılar;subject_verb_agreement
Ancak biz bu yaptıklarınızı hiç hak etmiyoruz.;Ancak siz bu yaptıklarınızı hiç hak etmiyoruz.;Biz;Siz;etmiyoruz;subject_verb_agreement
Tüm doktorlar hastayı muayene ettiler.;Tüm doktor hastayı muayene ettiler.;Doktorlar;Doktor;ettiler;subject_verb_agreement
Ama sen bu işi başardın.;Ama siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Çünkü sen bu işi tek başına yapabilirsin.;Çünkü siz bu işi tek başına yapabilirsin.;Sen;Siz;yapabilirsin;subject_verb_agreement
Ama ben bu konuda hiçbir şey bilmiyorum.;Ama biz bu konuda hiçbir şey bilmiyorum.;Ben;Biz;bilmiyorum;subject_verb_agreement
Ancak o bu projeye çok emek verdi.;Ancak sen bu projeye çok emek verdi.;O;Sen;verdi;subject_verb_agreement
Ama onlar dün akşam konsere gitmişler.;Ama sen dün akşam konsere gitmişler.;Onlar;Sen;gitmişler;subject_verb_agreement
Yabancı yazarlar yeni kitaplarını tanıttılar.;Yabancı yazar yeni kitaplarını tanıttılar.;Yazarlar;Yazar;tanıttılar;subject_verb_agreement
Alt yöneticiler bu durumu görüşmek üzere toplandılar.;Alt yönetici bu durumu görüşmek üzere toplandılar.;Yöneticiler;Yönetici;toplandılar;subject_verb_agreement
Ve siz bu kararı tek başınıza almamalıydınız.;Ve biz bu kararı tek başınıza almamalıydınız.;Siz;Biz;almamalıydınız;subject_verb_agreement
Ve o bize her zaman yardım eder.;Ve sen bize her zaman yardım eder.;O;Sen;eder;subject_verb_agreement
Ve sen ne kadar güzel resim yapıyorsun.;Ve o ne kadar güzel resim yapıyorsun.;Sen;O;yapıyorsun;subject_verb_agreement
O bize her zaman destek oldu.;Onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
Ama siz bu konuda haksızsınız.;Ama onlar bu konuda haksızsınız.;Siz;Onlar;haksızsınız;subject_verb_agreement
Bugün biz yarınki maç için antrenman yapacağız.;Bugün onlar yarınki maç için antrenman yapacağız.;Biz;Onlar;yapacağız;subject_verb_agreement
Arkadaşlar ben kuantum fiziği üzerine doktora yapıyorum.;Arkadaşlar biz kuantum fiziği üzerine doktora yapıyorum.;Ben;Biz;yapıyorum;subject_verb_agreement
Evde köpekler bahçede uyuyorlar.;Evde köpek bahçede uyuyorlar.;Köpekler;Köpek;uyuyorlar;subject_verb_agreement
Ama o bize her zaman destek oldu.;Ama onlar bize her zaman destek oldu.;O;Onlar;oldu;subject_verb_agreement
İşte biz bu şehri keşfettik.;İşte onlar bu şehri keşfettik.;Biz;Onlar;keşfettik;subject_verb_agreement
Genç çocuklar bahçede koşuyorlar.;Genç çocuk bahçede koşuyorlar.;Çocuklar;Çocuk;koşuyorlar;subject_verb_agreement
Ben yapay zeka etiği üzerine ders veriyorum.;Onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
İşte biz bu sorunu daha önce çözdük.;İşte siz bu sorunu daha önce çözdük.;Biz;Siz;çözdük;subject_verb_agreement
Arılar çiçeklerin etrafında uçuşuyorlar.;Arı çiçeklerin etrafında uçuşuyorlar.;Arılar;Arı;uçuşuyorlar;subject_verb_agreement
Ya sen ne kadar güzel resim yapıyorsun.;Ya o ne kadar güzel resim yapıyorsun.;Sen;O;yapıyorsun;subject_verb_agreement
Çünkü biz bu fikri beğendik.;Çünkü siz bu fikri beğendik.;Biz;Siz;beğendik;subject_verb_agreement
Bu kuşlar ağaçlara konmuşlar.;Bu kuş ağaçlara konmuşlar.;Kuşlar;Kuş;konmuşlar;subject_verb_agreement
İşte sen bu zamana kadar yaptıklarınızı görmüşsündür.;İşte siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Bazı yöneticiler bu durumu görüşmek üzere toplandılar.;Bazı yönetici bu durumu görüşmek üzere toplandılar.;Yöneticiler;Yönetici;toplandılar;subject_verb_agreement
Fakat sen bu işi başardın.;Fakat siz bu işi başardın.;Sen;Siz;başardın;subject_verb_agreement
Şimdi sen bu zamana kadar yaptıklarınızı görmüşsündür.;Şimdi siz bu zamana kadar yaptıklarınızı görmüşsündür.;Sen;Siz;görmüşsündür;subject_verb_agreement
Aslında ben yapay zeka etiği üzerine ders veriyorum.;Aslında onlar yapay zeka etiği üzerine ders veriyorum.;Ben;Onlar;veriyorum;subject_verb_agreement
Çünkü siz bu konuda çok yeteneklisiniz.;Çünkü onlar bu konuda çok yeteneklisiniz.;Siz;Onlar;yeteneklisiniz;subject_verb_agreement
Fakat onlar bu haberi duymuşlar.;Fakat o bu haberi duymuşlar.;Onlar;O;duymuşlar;subject_verb_agreement
Askerler tören alanında toplandılar.;Asker tören alanında toplandılar.;Askerler;Asker;toplandılar;subject_verb_agreement
Ama siz bu işi çok iyi biliyorsunuz.;Ama onlar bu işi çok iyi biliyorsunuz.;Siz;Onlar;biliyorsunuz;subject_verb_agreement
Kara köpekler bahçede kemikleri kemiriyorlar.;Kara köpek bahçede kemikleri kemiriyorlar.;Köpekler;Köpek;kemiriyorlar;subject_verb_agreement
Evet biz bu projeyi tamamladık.;Evet siz bu projeyi tamamladık.;Biz;Siz;tamamladık;subject_verb_agreement
Çünkü eleştirmenler beğenmedikleri mekanları zaten not etmişlerdi.;Çünkü eleştirmen beğenmedikleri mekanları zaten not etmişlerdi.;Onlar;O;etmişlerdi;subject_verb_agreement
Küçük köpekler bahçede uyuyorlar.;Küçük köpek bahçede uyuyorlar.;Köpekler;Köpek;uyuyorlar;subject_verb_agreement
Kürt yazarlar okurlarla buluştular.;Kürt yazar okurlarla buluştular.;Yazarlar;Yazar;buluştular;subject_verb_agreement
