good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Kendisi i̇ngiltere vizesine kendi hiçbir ajansa danışmadan başvurmuş.;Kendisi i̇ngiltere vizesine kendin hiçbir ajansa danışmadan başvurmuş.;kendi;kendin;başvurmuş;anaphor_agreement
İzmir triatlona katılmak için kendimizi çok motive ettik.;İzmir triatlona katılmak için kendinizi çok motive ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Öncelikle baskıdan etkilenmemek için kendimize daha fazla güvenmeliyiz.;Öncelikle baskıdan etkilenmemek için kendinize daha fazla güvenmeliyiz.;kendimize;kendinize;güvenmeliyiz;anaphor_agreement
İşte geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;İşte geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Kendi atkıyı mağazadan almak yerine kendi evde ördü.;Kendi atkıyı mağazadan almak yerine kendim evde ördü.;kendi;kendim;ördü;anaphor_agreement
Oyuncu sahnede kendini çok gergin hissediyordu.;Oyuncu sahnede kendimi çok gergin hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Adam haksız olduğunu kabul etmek istemediği için kendini canhıraş savundu.;Adam haksız olduğunu kabul etmek istemediği için kendimi canhıraş savundu.;kendini;kendimi;savundu;anaphor_agreement
O i̇ngiltere vizesine kendi hiçbir ajansa danışmadan başvurmuş.;O i̇ngiltere vizesine kendin hiçbir ajansa danışmadan başvurmuş.;kendi;kendin;başvurmuş;anaphor_agreement
İlk maratona hazırlanmak için kendime daha fazla zaman tanıdım.;İlk maratona hazırlanmak için kendine daha fazla zaman tanıdım.;kendime;kendine;tanıdım;anaphor_agreement
Böylece daha önce başardıklarımı hatırlayıp kendimi motive ettim.;Böylece daha önce başardıklarımı hatırlayıp kendini motive ettim.;kendimi;kendini;ettim;anaphor_agreement
Fakat bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.;Fakat bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.;kendini;kendimi;etti;anaphor_agreement
Sonra gün içinde stres seviyesini azaltmak için kendime olumlu şeyler telkin ediyorum.;Sonra gün içinde stres seviyesini azaltmak için kendine olumlu şeyler telkin ediyorum.;kendime;kendine;ediyorum;anaphor_agreement
Bu maratona hazırlanmak için kendime daha fazla zaman tanıdım.;Bu maratona hazırlanmak için kendine daha fazla zaman tanıdım.;kendime;kendine;tanıdım;anaphor_agreement
Yani bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Yani bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Ben yanlış anlaşılınca kendimi açıklamak zorunda kaldım.;Ben yanlış anlaşılınca kendini açıklamak zorunda kaldım.;kendimi;kendini;kaldım;anaphor_agreement
Son talimatı kendileri kimseden izin almadan vermişler.;Son talimatı kendimiz kimseden izin almadan vermişler.;kendileri;kendimiz;vermişler;anaphor_agreement
Yeni hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Yeni hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
Bu böyle devam ederse yakında kendimizi çok daha iyi yerlerde göreceğiz.;Bu böyle devam ederse yakında kendinizi çok daha iyi yerlerde göreceğiz.;kendimizi;kendinizi;göreceğiz;anaphor_agreement
Kendi yanlış cevabı verdiğini fark edince kendimi suçladım.;Kendi yanlış cevabı verdiğini fark edince kendini suçladım.;kendimi;kendini;suçladım;anaphor_agreement
Size vereceğimiz ödülü öğrenince kendilerini öne attılar.;Size vereceğimiz ödülü öğrenince kendimizi öne attılar.;kendilerini;kendimizi;attılar;anaphor_agreement
Herkesin gözü önündeyken kendimi rahat hissedemem.;Herkesin gözü önündeyken kendini rahat hissedemem.;kendimi;kendini;hissedemem;anaphor_agreement
Bu festival programını kendimiz dışarıdan bir yönlendirme olmadan belirledik.;Bu festival programını kendiniz dışarıdan bir yönlendirme olmadan belirledik.;kendimiz;kendiniz;belirledik;anaphor_agreement
Ödülünü alırken kendimi gerçekten gururlu hissettim.;Ödülünü alırken kendini gerçekten gururlu hissettim.;kendimi;kendini;hissettim;anaphor_agreement
Üniversite eğitimini kendi maddi destek almadan tamamladı.;Üniversite eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Deniz bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.;Deniz bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.;kendini;kendimi;etti;anaphor_agreement
İlk çalışma programımı kendim hocaya sormadan hazırladım.;İlk çalışma programımı kendi hocaya sormadan hazırladım.;kendim;kendi;hazırladım;anaphor_agreement
İlk düğün fotoğraflarını kendimiz fotoğrafçı tutmadan çektik.;İlk düğün fotoğraflarını kendiniz fotoğrafçı tutmadan çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
Bu sefer kimseyi kırmamak için kendini daha dikkatli ifade etti.;Bu sefer kimseyi kırmamak için kendimi daha dikkatli ifade etti.;kendini;kendimi;etti;anaphor_agreement
Çocuk doğum günü partisini kendimiz bir organizasyon şirketi olmadan planladık.;Çocuk doğum günü partisini kendiniz bir organizasyon şirketi olmadan planladık.;kendimiz;kendiniz;planladık;anaphor_agreement
Oyuncu oyunu geliştirmeye kendi daha hiç yatırımcı yokken başladı.;Oyuncu oyunu geliştirmeye kendin daha hiç yatırımcı yokken başladı.;kendi;kendin;başladı;anaphor_agreement
Ama annem mağazadan almak yerine kendi evde dikti.;Ama annem mağazadan almak yerine kendim evde dikti.;kendi;kendim;dikti;anaphor_agreement
Bu yaşadığımız sorunu kendim kimseyi incitmeden izah ettim.;Bu yaşadığımız sorunu kendin kimseyi incitmeden izah ettim.;kendim;kendin;ettim;anaphor_agreement
Öncelikle bu kitabı kendim hiç kimseden yardım almadan yazdım.;Öncelikle bu kitabı kendi hiç kimseden yardım almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Bir gezi rotasını kendimiz internete bakmadan oluşturduk.;Bir gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Ama her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Ama her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Sahnede kendini çok gergin hissediyordu.;Sahnede kendimi çok gergin hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Onların doğum günü partisini kendimiz bir organizasyon şirketi olmadan planladık.;Onların doğum günü partisini kendiniz bir organizasyon şirketi olmadan planladık.;kendimiz;kendiniz;planladık;anaphor_agreement
İstanbul triatlona katılmak için kendimizi çok motive ettik.;İstanbul triatlona katılmak için kendinizi çok motive ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Tabi bütün çabalara rağmen sonuç değişmeyince kendimizi çaresiz hissettik.;Tabi bütün çabalara rağmen sonuç değişmeyince kendinizi çaresiz hissettik.;kendimizi;kendinizi;hissettik;anaphor_agreement
Burada öğrenciler konferansın web sitesini kendileri hazırlamış.;Burada öğrenciler konferansın web sitesini kendiniz hazırlamış.;kendileri;kendiniz;hazırlamış;anaphor_agreement
Mehmet okula kendi otobüsle gidiyor.;Mehmet okula kendim otobüsle gidiyor.;kendi;kendim;gidiyor;anaphor_agreement
Onun tüm gözler üstünde olmasına rağmen kendini gayet rahat hissediyordu.;Onun tüm gözler üstünde olmasına rağmen kendimi gayet rahat hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Temel eğitimini kendi maddi destek almadan tamamladı.;Temel eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
İlk taşınırken evin duvarlarını kendim usta çağırmadan boyadım.;İlk taşınırken evin duvarlarını kendi usta çağırmadan boyadım.;kendim;kendi;boyadım;anaphor_agreement
Ayrıca performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.;Ayrıca performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.;kendimi;kendini;çalışıyorum;anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;Bu mesajı kendi kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ancak herkes sırt çevirmişken bile kendine güvenmeye devam etti.;Ancak herkes sırt çevirmişken bile kendime güvenmeye devam etti.;kendine;kendime;etti;anaphor_agreement
Ve herkes bana sırt çevirdiğinde bile kendime güvenmeye devam ettim.;Ve herkes bana sırt çevirdiğinde bile kendine güvenmeye devam ettim.;kendime;kendine;ettim;anaphor_agreement
Ve canını acıttığını fark edince kendini geri çekti.;Ve canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Onlar sunum yapmadan önce kendilerini çok gergin hissediyorlardı.;Onlar sunum yapmadan önce kendimizi çok gergin hissediyorlardı.;kendilerini;kendimizi;hissediyorlardı;anaphor_agreement
Böyle beklenmedik tepki alınca kendini savunmaya geçti.;Böyle beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Kardeş kardeşin ödevini kendi kimseden yardım almadan yaptı.;Kardeş kardeşin ödevini kendin kimseden yardım almadan yaptı.;kendi;kendin;yaptı;anaphor_agreement
İlk gezi rotasını kendimiz internete bakmadan oluşturduk.;İlk gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Çünkü bu sınavı kendim herhangi bir eğitim almadan geçtim.;Çünkü bu sınavı kendi herhangi bir eğitim almadan geçtim.;kendim;kendi;geçtim;anaphor_agreement
Çünkü yaşadığımız sorunu kendim kimseyi incitmeden izah ettim.;Çünkü yaşadığımız sorunu kendin kimseyi incitmeden izah ettim.;kendim;kendin;ettim;anaphor_agreement
Her yanlış anlaşılmayı kendim herkesle tek tek konuşarak çözdüm.;Her yanlış anlaşılmayı kendin herkesle tek tek konuşarak çözdüm.;kendim;kendin;çözdüm;anaphor_agreement
Bu övgüleri duyunca kendimizi bir kez daha tebrik ettik.;Bu övgüleri duyunca kendinizi bir kez daha tebrik ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Sen grup projesinin konusuna kendin kimseye danışmadan karar verdin.;Sen grup projesinin konusuna kendi kimseye danışmadan karar verdin.;kendin;kendi;verdin;anaphor_agreement
Bir baskıdan etkilenmemek için kendimize daha fazla güvenmeliyiz.;Bir baskıdan etkilenmemek için kendinize daha fazla güvenmeliyiz.;kendimize;kendinize;güvenmeliyiz;anaphor_agreement
Baskıdan etkilenmemek için kendimize daha fazla güvenmeliyiz.;Baskıdan etkilenmemek için kendinize daha fazla güvenmeliyiz.;kendimize;kendinize;güvenmeliyiz;anaphor_agreement
Bu bütün çabalara rağmen sonuç değişmeyince kendimizi çaresiz hissettik.;Bu bütün çabalara rağmen sonuç değişmeyince kendinizi çaresiz hissettik.;kendimizi;kendinizi;hissettik;anaphor_agreement
Öncelikle arabayı kendim servisi aramadan tamir ettim.;Öncelikle arabayı kendi servisi aramadan tamir ettim.;kendim;kendi;ettim;anaphor_agreement
Ben bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Ben bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
Ben bu kitabı kendim hiç kimseden yardım almadan yazdım.;Ben bu kitabı kendi hiç kimseden yardım almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ayrıca ders notlarımı kendim başkasından not almadan çıkardım.;Ayrıca ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Ayrıca bu sınavı kendim herhangi bir eğitim almadan geçtim.;Ayrıca bu sınavı kendi herhangi bir eğitim almadan geçtim.;kendim;kendi;geçtim;anaphor_agreement
O beklenmedik tepki alınca kendini savunmaya geçti.;O beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
Bir beklenmedik tepki alınca kendini savunmaya geçti.;Bir beklenmedik tepki alınca kendimi savunmaya geçti.;kendini;kendimi;geçti;anaphor_agreement
İlk eğitimini kendi maddi destek almadan tamamladı.;İlk eğitimini kendin maddi destek almadan tamamladı.;kendi;kendin;tamamladı;anaphor_agreement
Çok yanlış anlaşılınca kendimi açıklamak zorunda kaldım.;Çok yanlış anlaşılınca kendini açıklamak zorunda kaldım.;kendimi;kendini;kaldım;anaphor_agreement
O atkıyı mağazadan almak yerine kendi evde ördü.;O atkıyı mağazadan almak yerine kendim evde ördü.;kendi;kendim;ördü;anaphor_agreement
Yine uzun bir aradan sonra gitarı eline alınca kendini acemi hissetti.;Yine uzun bir aradan sonra gitarı eline alınca kendimi acemi hissetti.;kendini;kendimi;hissetti;anaphor_agreement
İlk ders notlarımı kendim başkasından not almadan çıkardım.;İlk ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Öncelikle gün içinde stres seviyesini azaltmak için kendime olumlu şeyler telkin ediyorum.;Öncelikle gün içinde stres seviyesini azaltmak için kendine olumlu şeyler telkin ediyorum.;kendime;kendine;ediyorum;anaphor_agreement
Biz i̇leriye hazırlık için işleri kendim görüyorum.;Biz i̇leriye hazırlık için işleri kendin görüyorum.;kendim;kendin;görüyorum;anaphor_agreement
Birlikte gelen mobilyaları kendiniz kılavuza bakarak kurabilirsiniz.;Birlikte gelen mobilyaları kendimiz kılavuza bakarak kurabilirsiniz.;kendiniz;kendimiz;kurabilirsiniz;anaphor_agreement
Ben bu şarkıyı kendim profesyonel bir yapımcıyla çalışmadan besteledim.;Ben bu şarkıyı kendi profesyonel bir yapımcıyla çalışmadan besteledim.;kendim;kendi;besteledim;anaphor_agreement
Altın ödülünü alırken kendimi gerçekten gururlu hissettim.;Altın ödülünü alırken kendini gerçekten gururlu hissettim.;kendimi;kendini;hissettim;anaphor_agreement
Sadece mutfak dolaplarını kendim usta çağırmadan monte ettim.;Sadece mutfak dolaplarını kendi usta çağırmadan monte ettim.;kendim;kendi;ettim;anaphor_agreement
Bu sabah ilaç içmeyi unutmaman için kendime bir not yazdım.;Bu sabah ilaç içmeyi unutmaman için kendine bir not yazdım.;kendime;kendine;yazdım;anaphor_agreement
Biz uzun ve sağlıklı bir yaşam için kendimize daha iyi bakmaya karar verdik.;Biz uzun ve sağlıklı bir yaşam için kendinize daha iyi bakmaya karar verdik.;kendimize;kendinize;verdik;anaphor_agreement
Ama bu tabloyu kendim resim dersi almadan yaptım.;Ama bu tabloyu kendi resim dersi almadan yaptım.;kendim;kendi;yaptım;anaphor_agreement
Bu malum olaydan beri kendimi ona karşı mahcup hissediyorum.;Bu malum olaydan beri kendini ona karşı mahcup hissediyorum.;kendimi;kendini;hissediyorum;anaphor_agreement
Adam yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;Adam yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
Bu ne olursa olsun ben yeterliyim diye düşünüp kendini her koşulda beğenir.;Bu ne olursa olsun ben yeterliyim diye düşünüp kendimi her koşulda beğenir.;kendini;kendimi;beğenir;anaphor_agreement
Bu ders notlarımı kendim başkasından not almadan çıkardım.;Bu ders notlarımı kendi başkasından not almadan çıkardım.;kendim;kendi;çıkardım;anaphor_agreement
Üniversite okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Üniversite okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Adam bu kadar baskı altında kendini bir türlü toparlayamadı.;Adam bu kadar baskı altında kendimi bir türlü toparlayamadı.;kendini;kendimi;toparlayamadı;anaphor_agreement
Öncelikle kendi sınırlarını zorlamayı seven biri olarak kendimi hep daha iyisini yapmaya koşullarım.;Öncelikle kendi sınırlarını zorlamayı seven biri olarak kendini hep daha iyisini yapmaya koşullarım.;kendimi;kendini;koşullarım;anaphor_agreement
Eğer başkalarına yardım edebilmek için kendine öncelik vermelisin.;Eğer başkalarına yardım edebilmek için kendime öncelik vermelisin.;kendine;kendime;vermelisin;anaphor_agreement
Genç kardeşin ödevini kendi kimseden yardım almadan yaptı.;Genç kardeşin ödevini kendin kimseden yardım almadan yaptı.;kendi;kendin;yaptı;anaphor_agreement
Özellikle grup projesinin konusuna kendin kimseye danışmadan karar verdin.;Özellikle grup projesinin konusuna kendi kimseye danışmadan karar verdin.;kendin;kendi;verdin;anaphor_agreement
Genç öğrenciler konferansın web sitesini kendileri hazırlamış.;Genç öğrenciler konferansın web sitesini kendiniz hazırlamış.;kendileri;kendiniz;hazırlamış;anaphor_agreement
Böyle övgüleri duyunca kendimizi bir kez daha tebrik ettik.;Böyle övgüleri duyunca kendinizi bir kez daha tebrik ettik.;kendimizi;kendinizi;ettik;anaphor_agreement
Ve maratona hazırlanmak için kendime daha fazla zaman tanıdım.;Ve maratona hazırlanmak için kendine daha fazla zaman tanıdım.;kendime;kendine;tanıdım;anaphor_agreement
Evet fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Evet fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Biz bu kadar çaba harcadıktan sonra kendimizi söylediğiniz gibi ödüllendirdik.;Biz bu kadar çaba harcadıktan sonra kendinizi söylediğiniz gibi ödüllendirdik.;kendimizi;kendinizi;ödüllendirdik;anaphor_agreement
Yani her şeye böyle evet dedikçe kendinizi hiç olmayacak işlerin içinde bulursunuz.;Yani her şeye böyle evet dedikçe kendimizi hiç olmayacak işlerin içinde bulursunuz.;kendinizi;kendimizi;bulursunuz;anaphor_agreement
Bir grup projesinin konusuna kendin kimseye danışmadan karar verdin.;Bir grup projesinin konusuna kendi kimseye danışmadan karar verdin.;kendin;kendi;verdin;anaphor_agreement
Benim okuduğum bölümü kendim kimseden rehberlik almadan yazdım.;Benim okuduğum bölümü kendi kimseden rehberlik almadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Ancak tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.;Ancak tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.;kendilerini;kendimizi;çalıştılar;anaphor_agreement
Yani yeni bir iş ortamında kendimizi bir an önce kanıtlamaya çalıştık.;Yani yeni bir iş ortamında kendilerini bir an önce kanıtlamaya çalıştık.;kendimizi;kendilerini;çalıştık;anaphor_agreement
Mezuniyet fotoğraflarını kendimiz okul meydanında çektik.;Mezuniyet fotoğraflarını kendiniz okul meydanında çektik.;kendimiz;kendiniz;çektik;anaphor_agreement
Yine geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.;Yine geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.;kendinizi;kendimizi;getirmişsiniz;anaphor_agreement
Bütün festival programını kendimiz dışarıdan bir yönlendirme olmadan belirledik.;Bütün festival programını kendiniz dışarıdan bir yönlendirme olmadan belirledik.;kendimiz;kendiniz;belirledik;anaphor_agreement
Ayrıca mutfak dolaplarını kendim usta çağırmadan monte ettim.;Ayrıca mutfak dolaplarını kendi usta çağırmadan monte ettim.;kendim;kendi;ettim;anaphor_agreement
Bu i̇spanyolcayı kendim internette pratik yaparak öğrendim.;Bu i̇spanyolcayı kendi internette pratik yaparak öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Çünkü herkes sırt çevirmişken bile kendine güvenmeye devam etti.;Çünkü herkes sırt çevirmişken bile kendime güvenmeye devam etti.;kendine;kendime;etti;anaphor_agreement
Ev taşınırken evin duvarlarını kendim usta çağırmadan boyadım.;Ev taşınırken evin duvarlarını kendi usta çağırmadan boyadım.;kendim;kendi;boyadım;anaphor_agreement
Kendilerine vereceğimiz ödülü öğrenince kendilerini öne attılar.;Kendilerine vereceğimiz ödülü öğrenince kendimizi öne attılar.;kendilerini;kendimizi;attılar;anaphor_agreement
İki tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.;İki tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.;kendilerini;kendimizi;çalıştılar;anaphor_agreement
Kız canını acıttığını fark edince kendini geri çekti.;Kız canını acıttığını fark edince kendimi geri çekti.;kendini;kendimi;çekti;anaphor_agreement
Ben haksız olduğunu kabul etmek istemediği için kendini canhıraş savundu.;Ben haksız olduğunu kabul etmek istemediği için kendimi canhıraş savundu.;kendini;kendimi;savundu;anaphor_agreement
İlk kitabımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.;İlk kitabımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.;kendim;kendi;bastırdım;anaphor_agreement
Bunlar böyle devam ederse yakında kendimizi çok daha iyi yerlerde göreceğiz.;Bunlar böyle devam ederse yakında kendinizi çok daha iyi yerlerde göreceğiz.;kendimizi;kendinizi;göreceğiz;anaphor_agreement
Daha önce başardıklarımı hatırlayıp kendimi motive ettim.;Daha önce başardıklarımı hatırlayıp kendini motive ettim.;kendimi;kendini;ettim;anaphor_agreement
Sevgili annem mağazadan almak yerine kendi evde dikti.;Sevgili annem mağazadan almak yerine kendim evde dikti.;kendi;kendim;dikti;anaphor_agreement
Kapanış konuşmasını kendileri moderatörden izin almadan yapmışlar.;Kapanış konuşmasını kendimiz moderatörden izin almadan yapmışlar.;kendileri;kendimiz;yapmışlar;anaphor_agreement
Öncelikle fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Öncelikle fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Aslında i̇lk adımı kendim aslında karşıdan hiçbir beklentim olmadan attım.;Aslında i̇lk adımı kendi aslında karşıdan hiçbir beklentim olmadan attım.;kendim;kendi;attım;anaphor_agreement
Hep yanlışlıkla kendimi aradım.;Hep yanlışlıkla kendini aradım.;kendimi;kendini;aradım;anaphor_agreement
Gezi rotasını kendimiz internete bakmadan oluşturduk.;Gezi rotasını kendiniz internete bakmadan oluşturduk.;kendimiz;kendiniz;oluşturduk;anaphor_agreement
Onun saçlarını evde kendim kutu boyayla boyadım.;Onun saçlarını evde kendi kutu boyayla boyadım.;kendim;kendi;boyadım;anaphor_agreement
Hayat ne olursa olsun ben yeterliyim diye düşünüp kendini her koşulda beğenir.;Hayat ne olursa olsun ben yeterliyim diye düşünüp kendimi her koşulda beğenir.;kendini;kendimi;beğenir;anaphor_agreement
Benim fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Benim fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Ben bu sınavı kendim herhangi bir eğitim almadan geçtim.;Ben bu sınavı kendi herhangi bir eğitim almadan geçtim.;kendim;kendi;geçtim;anaphor_agreement
Öğrenciler tartışmanın ardından kendilerini haklı çıkarmaya çalıştılar.;Öğrenciler tartışmanın ardından kendimizi haklı çıkarmaya çalıştılar.;kendilerini;kendimizi;çalıştılar;anaphor_agreement
Fakat kapanış konuşmasını kendileri moderatörden izin almadan yapmışlar.;Fakat kapanış konuşmasını kendimiz moderatörden izin almadan yapmışlar.;kendileri;kendimiz;yapmışlar;anaphor_agreement
Bir sınavdan düşük not alınca kendini çok başarısız hissetti.;Bir sınavdan düşük not alınca kendimi çok başarısız hissetti.;kendini;kendimi;hissetti;anaphor_agreement
Bir sahnede kendini çok gergin hissediyordu.;Bir sahnede kendimi çok gergin hissediyordu.;kendini;kendimi;hissediyordu;anaphor_agreement
Özellikle kapanış konuşmasını kendileri moderatörden izin almadan yapmışlar.;Özellikle kapanış konuşmasını kendimiz moderatörden izin almadan yapmışlar.;kendileri;kendimiz;yapmışlar;anaphor_agreement
Zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;Zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;kendine;kendine;davranıyor;anaphor_agreement
Kişi yeni bir ortama girerken kendini ilk etapta çekingen hisseder.;Kişi yeni bir ortama girerken kendimi ilk etapta çekingen hisseder.;kendini;kendimi;hisseder;anaphor_agreement
Talimatı kendileri kimseden izin almadan vermişler.;Talimatı kendimiz kimseden izin almadan vermişler.;kendileri;kendimiz;vermişler;anaphor_agreement
Ben herkesin gözü önündeyken kendimi rahat hissedemem.;Ben herkesin gözü önündeyken kendini rahat hissedemem.;kendimi;kendini;hissedemem;anaphor_agreement
Ben yaşadığımız sorunu kendim kimseyi incitmeden izah ettim.;Ben yaşadığımız sorunu kendin kimseyi incitmeden izah ettim.;kendim;kendin;ettim;anaphor_agreement
Jandarma amirimiz nöbet listesini kendi kimseye sormadan hazırlıyor.;Jandarma amirimiz nöbet listesini kendim kimseye sormadan hazırlıyor.;kendi;kendim;hazırlıyor;anaphor_agreement
Beni bu konuda yanlış yönlendirildiysen kendimi sorumlu tutarım.;Beni bu konuda yanlış yönlendirildiysen kendini sorumlu tutarım.;kendimi;kendini;tutarım;anaphor_agreement
Biz bütün çabalara rağmen sonuç değişmeyince kendimizi çaresiz hissettik.;Biz bütün çabalara rağmen sonuç değişmeyince kendinizi çaresiz hissettik.;kendimizi;kendinizi;hissettik;anaphor_agreement
İlk ehliyet sınavını kendim kursa gitmeden geçtim.;İlk ehliyet sınavını kendi kursa gitmeden geçtim.;kendim;kendi;geçtim;anaphor_agreement
Şirket şirketi kendi hiçbir yatırımcı olmadan kurdu.;Şirket şirketi kendin hiçbir yatırımcı olmadan kurdu.;kendi;kendin;kurdu;anaphor_agreement
Çok zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;Çok zor zamanlardan geçtiği için bu aralar kendine iyi davranıyor.;kendine;kendine;davranıyor;anaphor_agreement
Bu çalışma programımı kendim hocaya sormadan hazırladım.;Bu çalışma programımı kendi hocaya sormadan hazırladım.;kendim;kendi;hazırladım;anaphor_agreement
Öğrenciler sunum yapmadan önce kendilerini çok gergin hissediyorlardı.;Öğrenciler sunum yapmadan önce kendimizi çok gergin hissediyorlardı.;kendilerini;kendimizi;hissediyorlardı;anaphor_agreement
Diğer performans kayıtlarını izleyerek kendimi geliştirmeye çalışıyorum.;Diğer performans kayıtlarını izleyerek kendini geliştirmeye çalışıyorum.;kendimi;kendini;çalışıyorum;anaphor_agreement
Fatih okula kendi otobüsle gidiyor.;Fatih okula kendim otobüsle gidiyor.;kendi;kendim;gidiyor;anaphor_agreement
Ama kendi sınırlarını zorlamayı seven biri olarak kendimi hep daha iyisini yapmaya koşullarım.;Ama kendi sınırlarını zorlamayı seven biri olarak kendini hep daha iyisini yapmaya koşullarım.;kendimi;kendini;koşullarım;anaphor_agreement
Bu fransızcayı kendim herhangi bir kursa gitmeden öğrendim.;Bu fransızcayı kendi herhangi bir kursa gitmeden öğrendim.;kendim;kendi;öğrendim;anaphor_agreement
Festival programını kendimiz dışarıdan bir yönlendirme olmadan belirledik.;Festival programını kendiniz dışarıdan bir yönlendirme olmadan belirledik.;kendimiz;kendiniz;belirledik;anaphor_agreement
Çünkü bu mesajı kendim kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;Çünkü bu mesajı kendi kesinlikle hiçbir psikolojik baskı altında kalmadan yazdım.;kendim;kendi;yazdım;anaphor_agreement
Hatta oyunu geliştirmeye kendi daha hiç yatırımcı yokken başladı.;Hatta oyunu geliştirmeye kendin daha hiç yatırımcı yokken başladı.;kendi;kendin;başladı;anaphor_agreement
Üstelik bu sınavı kendim herhangi bir eğitim almadan geçtim.;Üstelik bu sınavı kendi herhangi bir eğitim almadan geçtim.;kendim;kendi;geçtim;anaphor_agreement
Ve hedeflerin gerçekleşmesi için kendime önemli sözler verdim.;Ve hedeflerin gerçekleşmesi için kendine önemli sözler verdim.;kendime;kendine;verdim;anaphor_agreement
