good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Fakat program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Fakat program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Ve her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Ve her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Son muayenede hastanın sakince konuştuğu doktoru asistanlar dikkatle izledi.;Son muayenede hastayla sakince konuştuğu doktoru asistanlar dikkatle izledi.;hastanın;hastayla;konuştuğu doktoru;relative_clauses
Fakat arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Fakat arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Aynı ormanda aslanın iştahla yediği sırtlanı daha önce görmüştü.;Aynı ormanda aslanı iştahla yediği sırtlanı daha önce görmüştü.;aslanın;aslanı;yediği sırtlanı;relative_clauses
Daha otobüse binmeden annesinin sıkıca sarıldığı çocuğu muavin tanıyormuş.;Daha otobüse binmeden annesine sıkıca sarıldığı çocuğu muavin tanıyormuş.;annesinin;annesine;sarıldığı çocuğu;relative_clauses
Tüm program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Tüm program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Hemen sokağın başında berberi uzaktan gören terzi el salladı.;Hemen sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Sadece geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Sadece geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Son tartışma esnasında boksörü sertçe iten hakem çok tepki aldı.;Son tartışma esnasında boksörün sertçe iten hakem çok tepki aldı.;boksörü;boksörün;iten;relative_clauses
Biz aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;Biz aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Otobüse binmeden annesine sıkıca sarılan çocuğu muavin tanıyormuş.;Otobüse binmeden annesinin sıkıca sarılan çocuğu muavin tanıyormuş.;annesine;annesinin;sarılan;relative_clauses
Aynı sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;Aynı sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Her hafta tango hocasıyla derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;Her hafta tango hocasının derste dans eden öğrenci kısa zamanda çok gelişme gösterdi.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
İlk sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;İlk sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Ancak her fırsatta öğrencilerini içtenlikle öven profesör ayrılmayı düşünmüyordu.;Ancak her fırsatta öğrencilerinin içtenlikle öven profesör ayrılmayı düşünmüyordu.;öğrencilerini;öğrencilerinin;öven;relative_clauses
Aynı sınavda gözetmenin sessizce uyardığı öğrenci yerine geçti.;Aynı sınavda gözetmeni sessizce uyardığı öğrenci yerine geçti.;gözetmenin;gözetmeni;uyardığı öğrenci;relative_clauses
Arkadaşlar her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Arkadaşlar her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Ve her fırsatta öğrencilerinin içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;Ve her fırsatta öğrencilerini içtenlikle övdüğü profesör ayrılmayı düşünmüyordu.;öğrencilerinin;öğrencilerini;övdüğü profesör;relative_clauses
Şu ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Şu ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Bu sahada mühendisi bir şey sormak için arayan işçiyi biraz bekletti.;Bu sahada mühendisin bir şey sormak için arayan işçiyi biraz bekletti.;mühendisi;mühendisin;arayan;relative_clauses
Bizim ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Bizim ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Ancak tartışma esnasında boksörü sertçe iten hakem çok tepki aldı.;Ancak tartışma esnasında boksörün sertçe iten hakem çok tepki aldı.;boksörü;boksörün;iten;relative_clauses
Son aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;Son aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Sabah annesini hastanede gören küçük kız saatlerdir ağlıyor.;Sabah annesinin hastanede gören küçük kız saatlerdir ağlıyor.;annesini;annesinin;gören;relative_clauses
Hatta otobüse binmeden annesine sıkıca sarılan çocuk çevredekileri duygulandırdı.;Hatta otobüse binmeden annesinin sıkıca sarılan çocuk çevredekileri duygulandırdı.;annesine;annesinin;sarılan;relative_clauses
İkinci muayenede hastayla sakince konuşan doktoru asistanlar dikkatle izledi.;İkinci muayenede hastanın sakince konuşan doktoru asistanlar dikkatle izledi.;hastayla;hastanın;konuşan;relative_clauses
Genel muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;Genel muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Bu muayenede hastanın sakince konuştuğu doktor herkesin ilgisini çekti.;Bu muayenede hastayla sakince konuştuğu doktor herkesin ilgisini çekti.;hastanın;hastayla;konuştuğu doktor;relative_clauses
O ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;O ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Kendisi ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Kendisi ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Kısa yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Kısa yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Akşam yemekte onun yakından tanıdığı kişileri konuşturduk.;Akşam yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
Ve arka bahçede köpeği sürekli kovalayan kedi aslında oyun oynuyor.;Ve arka bahçede köpeğin sürekli kovalayan kedi aslında oyun oynuyor.;köpeği;köpeğin;kovalayan;relative_clauses
Özellikle tartışma esnasında boksörü sertçe iten hakem çok tepki aldı.;Özellikle tartışma esnasında boksörün sertçe iten hakem çok tepki aldı.;boksörü;boksörün;iten;relative_clauses
Az geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;Az geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
Ancak geçtiğimiz ay ünlü yazarla nişanlanan muhabire tebrik mesajları geliyor.;Ancak geçtiğimiz ay ünlü yazarın nişanlanan muhabire tebrik mesajları geliyor.;ünlü yazarla;ünlü yazarın;nişanlanan;relative_clauses
Aynı ormanda aslanın iştahla yediği sırtlan dün sabah tepede koşuyordu.;Aynı ormanda aslanı iştahla yediği sırtlan dün sabah tepede koşuyordu.;aslanın;aslanı;yediği sırtlan;relative_clauses
Özellikle tartışma esnasında boksörün sertçe ittiği hakem çok tepki aldı.;Özellikle tartışma esnasında boksörü sertçe ittiği hakem çok tepki aldı.;boksörün;boksörü;ittiği hakem;relative_clauses
Yine geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Yine geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Pazar sabah annesinin hastanede gördüğü küçük kız saatlerdir ağlıyor.;Pazar sabah annesini hastanede gördüğü küçük kız saatlerdir ağlıyor.;annesinin;annesini;gördüğü küçük kız;relative_clauses
Özellikle arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Özellikle arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
Özellikle tercih döneminde kızımla uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;Özellikle tercih döneminde kızımın uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;kızımla;kızımın;konuşan;relative_clauses
Son yemekte onun yakından tanıdığı kişiler söz aldı.;Son yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Mehmet bakkala giderken komşuyu görmemiş gibi yapan çırak ustasından azar yedi.;Mehmet bakkala giderken komşunun görmemiş gibi yapan çırak ustasından azar yedi.;komşuyu;komşunun;yapan;relative_clauses
Yapılan toplantıdan sonra benim eve bıraktığım arkadaşım size de selam söyledi.;Yapılan toplantıdan sonra beni eve bıraktığım arkadaşım size de selam söyledi.;benim;beni;bıraktığım arkadaşım;relative_clauses
Her hafta tango hocasının derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;Her hafta tango hocasıyla derste dans ettiği öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasının;tango hocasıyla;dans ettiği öğrenciyi;relative_clauses
Son sınavda gözetmenin sessizce uyardığı öğrenci yerine geçti.;Son sınavda gözetmeni sessizce uyardığı öğrenci yerine geçti.;gözetmenin;gözetmeni;uyardığı öğrenci;relative_clauses
Muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;Muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Fakat program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Fakat program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Her sınavda gözetmeni sessizce uyaran öğrenciyi herkes gördü.;Her sınavda gözetmenin sessizce uyaran öğrenciyi herkes gördü.;gözetmeni;gözetmenin;uyaran;relative_clauses
O toplantıdan sonra benim eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;O toplantıdan sonra beni eve bıraktığım arkadaşımı bir ara sizinle tanıştırayım.;benim;beni;bıraktığım arkadaşımı;relative_clauses
O yemekte onun yakından tanıdığı kişiler söz aldı.;O yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Tüm program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Tüm program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;Sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Aynı ormanda aslanı iştahla yiyen sırtlanı daha önce görmüştü.;Aynı ormanda aslanın iştahla yiyen sırtlanı daha önce görmüştü.;aslanı;aslanın;yiyen;relative_clauses
Bir tercih döneminde kızımla uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;Bir tercih döneminde kızımın uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;kızımla;kızımın;konuşan;relative_clauses
Aynı konserde sevgilisinin gururla izlediği piyanist onu çok etkilemiş.;Aynı konserde sevgilisini gururla izlediği piyanist onu çok etkilemiş.;sevgilisinin;sevgilisini;izlediği piyanist;relative_clauses
Ayrıca geçen gün elemanı bir hışımla azarlayan müşteriyi şikayet ettik.;Ayrıca geçen gün elemanın bir hışımla azarlayan müşteriyi şikayet ettik.;elemanı;elemanın;azarlayan;relative_clauses
O sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;O sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Ancak aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;Ancak aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Sokağın başında berberi uzaktan gören terziyi müşterisi lafa tutuyordu.;Sokağın başında berberin uzaktan gören terziyi müşterisi lafa tutuyordu.;berberi;berberin;gören;relative_clauses
İlk tercih döneminde kızımla uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;İlk tercih döneminde kızımın uzun uzun konuşan rehber öğretmen bize çok yardımcı oldu.;kızımla;kızımın;konuşan;relative_clauses
Ilk muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;Ilk muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhit bizimle görüşmeye geldi.;emlakçının;emlakçıyı;önerdiği müteahhit;relative_clauses
Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla önerdiği müteahhiti iş yerinde ziyaret ettik.;emlakçının;emlakçıyı;önerdiği müteahhiti;relative_clauses
Bir konserde sevgilisini gururla izleyen adamı ben de fark ettim.;Bir konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
İkinci koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;İkinci koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Yine ormanda sırtlanı iştahla yiyen aslanı daha önce görmüştü.;Yine ormanda sırtlanın iştahla yiyen aslanı daha önce görmüştü.;sırtlanı;sırtlanın;yiyen;relative_clauses
Hatta geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Hatta geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Özellikle arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Özellikle arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
Sokağın başında berberi uzaktan gören terzi el salladı.;Sokağın başında berberin uzaktan gören terzi el salladı.;berberi;berberin;gören;relative_clauses
Bu sahada mühendisin bir şey sormak için aradığı işçiyi biraz bekletti.;Bu sahada mühendisi bir şey sormak için aradığı işçiyi biraz bekletti.;mühendisin;mühendisi;aradığı işçiyi;relative_clauses
Program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Bu tartışma esnasında boksörü sertçe iten hakem çok tepki aldı.;Bu tartışma esnasında boksörün sertçe iten hakem çok tepki aldı.;boksörü;boksörün;iten;relative_clauses
Okul tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Okul tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Bir koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Bir koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Konserde sevgilisini gururla izleyen adam onu çok etkilemiş.;Konserde sevgilisinin gururla izleyen adam onu çok etkilemiş.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Bu tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Bu tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Sabah sabah annesini hastanede gören küçük kızı bir türlü teselli edemediler.;Sabah sabah annesinin hastanede gören küçük kızı bir türlü teselli edemediler.;annesini;annesinin;gören;relative_clauses
Fizik muayenede hastayla sakince konuşan doktor herkesin ilgisini çekti.;Fizik muayenede hastanın sakince konuşan doktor herkesin ilgisini çekti.;hastayla;hastanın;konuşan;relative_clauses
Yine tercih döneminde kızımla uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;Yine tercih döneminde kızımın uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;kızımla;kızımın;konuşan;relative_clauses
Bakkala giderken komşunun görmemiş gibi yaptığı çırak ustasından azar yedi.;Bakkala giderken komşuyu görmemiş gibi yaptığı çırak ustasından azar yedi.;komşunun;komşuyu;yaptığı çırak;relative_clauses
İlk tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;İlk tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Yine arka bahçede köpeğin sürekli kovaladığı kedi aslında oyun oynuyor.;Yine arka bahçede köpeği sürekli kovaladığı kedi aslında oyun oynuyor.;köpeğin;köpeği;kovaladığı kedi;relative_clauses
Örneğin geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;Örneğin geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
Bir ormanda aslanı iştahla yiyen sırtlan dün sabah tepede koşuyordu.;Bir ormanda aslanın iştahla yiyen sırtlan dün sabah tepede koşuyordu.;aslanı;aslanın;yiyen;relative_clauses
Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhit bizimle görüşmeye geldi.;Uzun aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhit bizimle görüşmeye geldi.;emlakçıyı;emlakçının;öneren;relative_clauses
Arka bahçede köpeğin sürekli kovaladığı kedi aslında oyun oynuyor.;Arka bahçede köpeği sürekli kovaladığı kedi aslında oyun oynuyor.;köpeğin;köpeği;kovaladığı kedi;relative_clauses
Son tercih döneminde kızımla uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;Son tercih döneminde kızımın uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;kızımla;kızımın;konuşan;relative_clauses
Her yemekte onu yakından tanıyan kişileri konuşturduk.;Her yemekte onun yakından tanıyan kişileri konuşturduk.;onu;onun;tanıyan;relative_clauses
Yapılan sınavda gözetmeni sessizce uyaran öğrenci yerine geçti.;Yapılan sınavda gözetmenin sessizce uyaran öğrenci yerine geçti.;gözetmeni;gözetmenin;uyaran;relative_clauses
Ancak arka bahçede kediyi sürekli kovalayan köpek aslında oyun oynuyor.;Ancak arka bahçede kedinin sürekli kovalayan köpek aslında oyun oynuyor.;kediyi;kedinin;kovalayan;relative_clauses
Yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Öğrenciler her fırsatta öğrencilerinin içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;Öğrenciler her fırsatta öğrencilerini içtenlikle övdüğü profesörü kulüp etkinliğine davet ettiler.;öğrencilerinin;öğrencilerini;övdüğü profesörü;relative_clauses
Son konserde sevgilisini gururla izleyen adamı ben de fark ettim.;Son konserde sevgilisinin gururla izleyen adamı ben de fark ettim.;sevgilisini;sevgilisinin;izleyen;relative_clauses
Bir ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Bir ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Ben arka bahçede kedinin sürekli kovaladığı köpeği seviyorum.;Ben arka bahçede kediyi sürekli kovaladığı köpeği seviyorum.;kedinin;kediyi;kovaladığı köpeği;relative_clauses
O koltukta uyumasın diye Ece’yi yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;O koltukta uyumasın diye Ece’nin yatağına kadar taşıyan kardeşine annesi çarşaf çıkardı.;Ece’yi;Ece’nin;taşıyan;relative_clauses
Ancak yıllardır yönetmenin her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;Ancak yıllardır yönetmeni her projesinde desteklediği oyuncuyu şimdi herkes tebrik ediyor.;yönetmenin;yönetmeni;desteklediği oyuncuyu;relative_clauses
Dün sabah annesinin hastanede gördüğü küçük kızı bir türlü teselli edemediler.;Dün sabah annesini hastanede gördüğü küçük kızı bir türlü teselli edemediler.;annesinin;annesini;gördüğü küçük kızı;relative_clauses
Aynı sabah annesini hastanede gören küçük kızı bir türlü teselli edemediler.;Aynı sabah annesinin hastanede gören küçük kızı bir türlü teselli edemediler.;annesini;annesinin;gören;relative_clauses
Ama arka bahçede köpeği sürekli kovalayan kediyi seviyorum.;Ama arka bahçede köpeğin sürekli kovalayan kediyi seviyorum.;köpeği;köpeğin;kovalayan;relative_clauses
Özel yemekte onu yakından tanıyan kişiler söz aldı.;Özel yemekte onun yakından tanıyan kişiler söz aldı.;onu;onun;tanıyan;relative_clauses
Ama ormanda sırtlanın iştahla yediği aslan dün sabah tepede koşuyordu.;Ama ormanda sırtlanı iştahla yediği aslan dün sabah tepede koşuyordu.;sırtlanın;sırtlanı;yediği aslan;relative_clauses
Bin yıllardır yönetmenin her projesinde desteklediği oyuncu ödülü ikisi için aldı.;Bin yıllardır yönetmeni her projesinde desteklediği oyuncu ödülü ikisi için aldı.;yönetmenin;yönetmeni;desteklediği oyuncu;relative_clauses
Yüz yıllardır yönetmeni her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;Yüz yıllardır yönetmenin her projesinde destekleyen oyuncuyu şimdi herkes tebrik ediyor.;yönetmeni;yönetmenin;destekleyen;relative_clauses
Başkan geçtiğimiz gün yöneticiyi sesini yükselterek ağlatan çalışanı odasına çağırdı.;Başkan geçtiğimiz gün yöneticinin sesini yükselterek ağlatan çalışanı odasına çağırdı.;yöneticiyi;yöneticinin;ağlatan;relative_clauses
Arka bahçede köpeğin sürekli kovaladığı kediyi seviyorum.;Arka bahçede köpeği sürekli kovaladığı kediyi seviyorum.;köpeğin;köpeği;kovaladığı kediyi;relative_clauses
İkinci sınavda gözetmenin sessizce uyardığı öğrenciyi herkes gördü.;İkinci sınavda gözetmeni sessizce uyardığı öğrenciyi herkes gördü.;gözetmenin;gözetmeni;uyardığı öğrenciyi;relative_clauses
Tüm program boyunca gazetecinin sorularla bunalttığı sunucu sakinliğini korudu.;Tüm program boyunca gazeteciyi sorularla bunalttığı sunucu sakinliğini korudu.;gazetecinin;gazeteciyi;bunalttığı sunucu;relative_clauses
Ve arka bahçede kedinin sürekli kovaladığı köpek aslında oyun oynuyor.;Ve arka bahçede kediyi sürekli kovaladığı köpek aslında oyun oynuyor.;kedinin;kediyi;kovaladığı köpek;relative_clauses
Her tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;Her tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmene küçük bir hediye aldık.;kızımın;kızımla;konuştuğu rehber öğretmene;relative_clauses
Yine geçtiğimiz gün yöneticinin sesini yükselterek ağlattığı çalışan işi bıraktı.;Yine geçtiğimiz gün yöneticiyi sesini yükselterek ağlattığı çalışan işi bıraktı.;yöneticinin;yöneticiyi;ağlattığı çalışan;relative_clauses
Lise tercih döneminde kızımla uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;Lise tercih döneminde kızımın uzun uzun konuşan rehber öğretmene küçük bir hediye aldık.;kızımla;kızımın;konuşan;relative_clauses
Böylece her hafta tango hocasıyla derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;Böylece her hafta tango hocasının derste dans eden öğrenciyi yıl sonu gösterisine çağırdılar.;tango hocasıyla;tango hocasının;dans eden;relative_clauses
Ayrıca tartışma esnasında boksörün sertçe ittiği hakemi seyirci yuhaladı.;Ayrıca tartışma esnasında boksörü sertçe ittiği hakemi seyirci yuhaladı.;boksörün;boksörü;ittiği hakemi;relative_clauses
Sabah annesinin hastanede gördüğü küçük kız saatlerdir ağlıyor.;Sabah annesini hastanede gördüğü küçük kız saatlerdir ağlıyor.;annesinin;annesini;gördüğü küçük kız;relative_clauses
Özellikle tercih döneminde kızımın uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;Özellikle tercih döneminde kızımla uzun uzun konuştuğu rehber öğretmen bize çok yardımcı oldu.;kızımın;kızımla;konuştuğu rehber öğretmen;relative_clauses
Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçıyı ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;Yaklaşık aylardır içimize sinen bir ev bulamadığımız için emlakçının ısrarla öneren müteahhiti iş yerinde ziyaret ettik.;emlakçıyı;emlakçının;öneren;relative_clauses
Yemekte onun yakından tanıdığı kişiler söz aldı.;Yemekte onu yakından tanıdığı kişiler söz aldı.;onun;onu;tanıdığı kişiler;relative_clauses
Bütün program boyunca gazeteciyi sorularla bunaltan sunucu sakinliğini korudu.;Bütün program boyunca gazetecinin sorularla bunaltan sunucu sakinliğini korudu.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
Yine tartışma esnasında boksörü sertçe iten hakemi seyirci yuhaladı.;Yine tartışma esnasında boksörün sertçe iten hakemi seyirci yuhaladı.;boksörü;boksörün;iten;relative_clauses
Ama sahada mühendisi bir şey sormak için arayan işçi önce yanındakilere danıştı.;Ama sahada mühendisin bir şey sormak için arayan işçi önce yanındakilere danıştı.;mühendisi;mühendisin;arayan;relative_clauses
İşte geçtiğimiz ay ünlü yazarın nişanlandığı muhabire tebrik mesajları geliyor.;İşte geçtiğimiz ay ünlü yazarla nişanlandığı muhabire tebrik mesajları geliyor.;ünlü yazarın;ünlü yazarla;nişanlandığı muhabire;relative_clauses
O yemekte onu yakından tanıyan kişileri konuşturduk.;O yemekte onun yakından tanıyan kişileri konuşturduk.;onu;onun;tanıyan;relative_clauses
Hiç otobüse binmeden annesinin sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;Hiç otobüse binmeden annesine sıkıca sarıldığı çocuk çevredekileri duygulandırdı.;annesinin;annesine;sarıldığı çocuk;relative_clauses
Ancak program boyunca gazeteciyi sorularla bunaltan sunucuyu herkes çok eleştirdi.;Ancak program boyunca gazetecinin sorularla bunaltan sunucuyu herkes çok eleştirdi.;gazeteciyi;gazetecinin;bunaltan;relative_clauses
O yemekte onun yakından tanıdığı kişileri konuşturduk.;O yemekte onu yakından tanıdığı kişileri konuşturduk.;onun;onu;tanıdığı kişileri;relative_clauses
