good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Sömestr tatilinde sürükleyici bir roman okudum.;Sömestr tatilinde sürükleyici roman okudum.;bir;∅;roman;determiners
Bende ayşe rengi maviye çalan güzel bir çanta beğendi.;Bende ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Bankaya Korece'ye çevirisini yaptırdığı bir sözleşme verdi.;Bankaya Korece'ye çevirisini yaptırdığı sözleşme verdi.;bir;∅;sözleşme;determiners
Ben beyaz dantel detayları içeren zarif bir gelinlik denedim.;Ben beyaz dantel detayları içeren zarif gelinlik denedim.;bir;∅;gelinlik;determiners
Kadın avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.;Kadın avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.;bir;∅;sözleşme;determiners
</s> nazan rengi kırmızıya çalan bir elbise beğendi.;</s> nazan rengi kırmızıya çalan elbise beğendi.;bir;∅;elbise;determiners
Yine yeni açılan kafede şefin önerdiği nefis bir tabak denedik.;Yine yeni açılan kafede şefin önerdiği nefis tabak denedik.;bir;∅;tabak;determiners
Yine bu sabah beni kendime getiren bir kahve içtim.;Yine bu sabah beni kendime getiren kahve içtim.;bir;∅;kahve;determiners
Nişan hediyesi olarak modeli hoş gelen bir yüzük alacağız.;Nişan hediyesi olarak modeli hoş gelen yüzük alacağız.;bir;∅;yüzük;determiners
Kütüphaneden herkesin önerdiği bir kitap aldım.;Kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Bu akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.;Bu akşam izlemek için herkesin merakla beklediği dizi seçtiler.;bir;∅;dizi;determiners
Yeni kitap kulübünde heyecan verici bir roman okuduk.;Yeni kitap kulübünde heyecan verici roman okuduk.;bir;∅;roman;determiners
Genç müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Genç müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
İngiliz stüdyolarında özenle kaydedilen bir şarkı dinledik.;İngiliz stüdyolarında özenle kaydedilen şarkı dinledik.;bir;∅;şarkı;determiners
Bir sahafta çok tavsiye edilen bir kitap buldum.;Bir sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Bir bahçede büyüyen rengarenk bir çiçek kopardım.;Bir bahçede büyüyen rengarenk çiçek kopardım.;bir;∅;çiçek;determiners
Dün konferansta ilginç bir sunum dinledik.;Dün konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
Giuseppe picasso'nun yaşamının anlatıldığı bir sergi gezdik.;Giuseppe picasso'nun yaşamının anlatıldığı sergi gezdik.;bir;∅;sergi;determiners
Yeni açılan lokantada şef tarafından önerilen bir tatlı denedik.;Yeni açılan lokantada şef tarafından önerilen tatlı denedik.;bir;∅;tatlı;determiners
Yine nazan rengi kırmızıya çalan bir elbise beğendi.;Yine nazan rengi kırmızıya çalan elbise beğendi.;bir;∅;elbise;determiners
Akşam yemeğine eşlik etmesi için lezzetli bir çorba yaptım.;Akşam yemeğine eşlik etmesi için lezzetli çorba yaptım.;bir;∅;çorba;determiners
Siyah beyaz dantel detayları içeren zarif bir gelinlik denedim.;Siyah beyaz dantel detayları içeren zarif gelinlik denedim.;bir;∅;gelinlik;determiners
Bol bol fındık ve tarçın içeren enfes bir kek yaptılar.;Bol bol fındık ve tarçın içeren enfes kek yaptılar.;bir;∅;kek;determiners
Sonra seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.;Sonra seyretmek için arkadaşların tavsiye ettiği dizi seçtik.;bir;∅;dizi;determiners
Akşam seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.;Akşam seyretmek için arkadaşların tavsiye ettiği dizi seçtik.;bir;∅;dizi;determiners
Ve herkesin önerdiği harika bir film izledik.;Ve herkesin önerdiği harika film izledik.;bir;∅;film;determiners
Önce mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.;Önce mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.;bir;∅;araba;determiners
Cumartesi kitap kulübünde heyecan verici bir roman okuduk.;Cumartesi kitap kulübünde heyecan verici roman okuduk.;bir;∅;roman;determiners
Adam gizem desenleri baya farklı duran bir bluz aldı.;Adam gizem desenleri baya farklı duran bluz aldı.;bir;∅;bluz;determiners
Pazar akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.;Pazar akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.;bir;∅;çorba;determiners
Yine butikte göz kamaştıran ince askılı bir elbise gördüm.;Yine butikte göz kamaştıran ince askılı elbise gördüm.;bir;∅;elbise;determiners
Biz doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.;Biz doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.;bir;∅;bileklik;determiners
İkinci sahafta çok tavsiye edilen bir kitap buldum.;İkinci sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Benim sahafta çok tavsiye edilen bir kitap buldum.;Benim sahafta çok tavsiye edilen kitap buldum.;bir;∅;kitap;determiners
Bana sınava çalışırken bana yardımcı olacak bir defter verdi.;Bana sınava çalışırken bana yardımcı olacak defter verdi.;bir;∅;defter;determiners
Pastanede özenle hazırlanan bir pasta aldık.;Pastanede özenle hazırlanan pasta aldık.;bir;∅;pasta;determiners
Kitapçının vitrininde ilgi çekici bir roman gördüm.;Kitapçının vitrininde ilgi çekici roman gördüm.;bir;∅;roman;determiners
Ardından yeni açılan kafede şefin önerdiği nefis bir tabak denedik.;Ardından yeni açılan kafede şefin önerdiği nefis tabak denedik.;bir;∅;tabak;determiners
Bugün deniz kenarında serinleten bir rüzgar hissettik.;Bugün deniz kenarında serinleten rüzgar hissettik.;bir;∅;rüzgar;determiners
Bugün arkadaşıma hediye etmek için şık bir saat seçtim.;Bugün arkadaşıma hediye etmek için şık saat seçtim.;bir;∅;saat;determiners
Bir pastanede özenle hazırlanan bir pasta aldık.;Bir pastanede özenle hazırlanan pasta aldık.;bir;∅;pasta;determiners
Büyükannemin tarifine göre yapılan bir reçel tattırdı.;Büyükannemin tarifine göre yapılan reçel tattırdı.;bir;∅;reçel;determiners
İşte yarın plajda okumak için sürükleyici bir roman aldım.;İşte yarın plajda okumak için sürükleyici roman aldım.;bir;∅;roman;determiners
Özellikle sabahları içimi ısıtan bir çorba içmeyi seviyorum.;Özellikle sabahları içimi ısıtan çorba içmeyi seviyorum.;bir;∅;çorba;determiners
Kadın müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Kadın müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
Yine akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.;Yine akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.;bir;∅;çorba;determiners
Önce büyükannemin tarifine göre yapılan bir reçel tattırdı.;Önce büyükannemin tarifine göre yapılan reçel tattırdı.;bir;∅;reçel;determiners
Bir düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.;Bir düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.;bir;∅;takı;determiners
Yine yeni işimde bana yardımcı olacak bir ajanda satın aldım.;Yine yeni işimde bana yardımcı olacak ajanda satın aldım.;bir;∅;ajanda;determiners
Hatta dün akşam lezzeti damağımda kalan bir çorba içtim.;Hatta dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
</s> ayşe rengi maviye çalan güzel bir çanta beğendi.;</s> ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Cam dokusu kadifeyi andıran güzel bir mont beğendik.;Cam dokusu kadifeyi andıran güzel mont beğendik.;bir;∅;mont;determiners
Kadın patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.;Kadın patrona Japonca'ya çevirisini yaptırdığı rapor sundu.;bir;∅;rapor;determiners
Bana büyükannemin tarifine göre yapılan bir reçel tattırdı.;Bana büyükannemin tarifine göre yapılan reçel tattırdı.;bir;∅;reçel;determiners
Seyretmek için arkadaşların tavsiye ettiği bir dizi seçtik.;Seyretmek için arkadaşların tavsiye ettiği dizi seçtik.;bir;∅;dizi;determiners
Bunun i̇çinde bol miktarda badem ve kakao olan bir pasta yaptılar.;Bunun i̇çinde bol miktarda badem ve kakao olan pasta yaptılar.;bir;∅;pasta;determiners
Burada duvarda asılı duran bir resim inceledik.;Burada duvarda asılı duran resim inceledik.;bir;∅;resim;determiners
Ben yeni işimde bana yardımcı olacak bir ajanda satın aldım.;Ben yeni işimde bana yardımcı olacak ajanda satın aldım.;bir;∅;ajanda;determiners
Özellikle dokusu kadifeyi andıran güzel bir mont beğendik.;Özellikle dokusu kadifeyi andıran güzel mont beğendik.;bir;∅;mont;determiners
Bir düğün için zarif bir elbise aldım.;Bir düğün için zarif elbise aldım.;bir;∅;elbise;determiners
Aynı kütüphanede sessizce çalışan bir öğrenci vardı.;Aynı kütüphanede sessizce çalışan öğrenci vardı.;bir;∅;öğrenci;determiners
Burada sergide sanatçının ustalıkla çizdiği bir portre gördük.;Burada sergide sanatçının ustalıkla çizdiği portre gördük.;bir;∅;portre;determiners
Böylece kamp yaparken kullanışlı olacak bir çadır satın aldık.;Böylece kamp yaparken kullanışlı olacak çadır satın aldık.;bir;∅;çadır;determiners
Ama dün akşam lezzeti damağımda kalan bir çorba içtim.;Ama dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
Bugün sabah kahvaltısında lezzetli bir omlet yedim.;Bugün sabah kahvaltısında lezzetli omlet yedim.;bir;∅;omlet;determiners
Ben dönerken götürmek için çok tüketilen bir peynir seçtim.;Ben dönerken götürmek için çok tüketilen peynir seçtim.;bir;∅;peynir;determiners
Şimdi kütüphaneden herkesin önerdiği bir kitap aldım.;Şimdi kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
Amerikan stüdyolarında özenle kaydedilen bir şarkı dinledik.;Amerikan stüdyolarında özenle kaydedilen şarkı dinledik.;bir;∅;şarkı;determiners
Ben bütün gün beni tok tutan sağlıklı bir smoothie içtim.;Ben bütün gün beni tok tutan sağlıklı smoothie içtim.;bir;∅;smoothie;determiners
Yine yeni açılan lokantada şef tarafından önerilen bir tatlı denedik.;Yine yeni açılan lokantada şef tarafından önerilen tatlı denedik.;bir;∅;tatlı;determiners
Biz yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;Biz yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
Akşam o kafede tadına doyamadığımız bir salata yedik.;Akşam o kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Bir ders çalışırken sessiz ve ferah bir kafe tercih ediyorum.;Bir ders çalışırken sessiz ve ferah kafe tercih ediyorum.;bir;∅;kafe;determiners
Kendi i̇çinde bol miktarda badem ve kakao olan bir pasta yaptılar.;Kendi i̇çinde bol miktarda badem ve kakao olan pasta yaptılar.;bir;∅;pasta;determiners
Bu doğum günü için üstünü çileklerle süslediğimiz bir pasta hazırladık.;Bu doğum günü için üstünü çileklerle süslediğimiz pasta hazırladık.;bir;∅;pasta;determiners
Yine deniz kenarında serinleten bir rüzgar hissettik.;Yine deniz kenarında serinleten rüzgar hissettik.;bir;∅;rüzgar;determiners
Yine kamp yaparken kullanışlı olacak bir çadır satın aldık.;Yine kamp yaparken kullanışlı olacak çadır satın aldık.;bir;∅;çadır;determiners
Akşam yemeğine içinde erişte ve sebze bulunan nefis bir çorba yaptım.;Akşam yemeğine içinde erişte ve sebze bulunan nefis çorba yaptım.;bir;∅;çorba;determiners
Ve zeynep rengi sarıya çalan desenli bir ceket denedi.;Ve zeynep rengi sarıya çalan desenli ceket denedi.;bir;∅;ceket;determiners
Bugün bütün gün beni tok tutan sağlıklı bir smoothie içtim.;Bugün bütün gün beni tok tutan sağlıklı smoothie içtim.;bir;∅;smoothie;determiners
Sonra mimar Sinan'ın hayatının anlatıldığı bir belgesel izledik.;Sonra mimar Sinan'ın hayatının anlatıldığı belgesel izledik.;bir;∅;belgesel;determiners
Sonra i̇çinde bol miktarda badem ve kakao olan bir pasta yaptılar.;Sonra i̇çinde bol miktarda badem ve kakao olan pasta yaptılar.;bir;∅;pasta;determiners
Sabah kahvaltısında lezzetli bir omlet yedim.;Sabah kahvaltısında lezzetli omlet yedim.;bir;∅;omlet;determiners
İşte yeni açılan butikten ustanın tasarladığı bir kolye seçtik.;İşte yeni açılan butikten ustanın tasarladığı kolye seçtik.;bir;∅;kolye;determiners
Mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.;Mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.;bir;∅;araba;determiners
Onlar i̇çinde bol miktarda badem ve kakao olan bir pasta yaptılar.;Onlar i̇çinde bol miktarda badem ve kakao olan pasta yaptılar.;bir;∅;pasta;determiners
Özel laboratuvarda çok etkili bir ilaç test ettiler.;Özel laboratuvarda çok etkili ilaç test ettiler.;bir;∅;ilaç;determiners
Kendisi avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.;Kendisi avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.;bir;∅;sözleşme;determiners
Burada yeni açılan lokantada şef tarafından önerilen bir tatlı denedik.;Burada yeni açılan lokantada şef tarafından önerilen tatlı denedik.;bir;∅;tatlı;determiners
Ben marketten fiyatı uygun olan bir peynir aldım.;Ben marketten fiyatı uygun olan peynir aldım.;bir;∅;peynir;determiners
Bugün nişan hediyesi olarak modeli hoş gelen bir yüzük alacağız.;Bugün nişan hediyesi olarak modeli hoş gelen yüzük alacağız.;bir;∅;yüzük;determiners
Ofise mis gibi kokan bir çiçek geldi.;Ofise mis gibi kokan çiçek geldi.;bir;∅;çiçek;determiners
Sonra sınava çalışırken bana yardımcı olacak bir defter verdi.;Sonra sınava çalışırken bana yardımcı olacak defter verdi.;bir;∅;defter;determiners
Yemek i̇çinde bolca ceviz ve tarçın olan bir kek yaptılar.;Yemek i̇çinde bolca ceviz ve tarçın olan kek yaptılar.;bir;∅;kek;determiners
Bir laboratuvarda yeni geliştirilen bir ilaç denediler.;Bir laboratuvarda yeni geliştirilen ilaç denediler.;bir;∅;ilaç;determiners
Kırmızı beyaz dantel detayları içeren zarif bir gelinlik denedim.;Kırmızı beyaz dantel detayları içeren zarif gelinlik denedim.;bir;∅;gelinlik;determiners
Bugün yarın plajda okumak için sürükleyici bir roman aldım.;Bugün yarın plajda okumak için sürükleyici roman aldım.;bir;∅;roman;determiners
Ayrıca yarın plajda okumak için sürükleyici bir roman aldım.;Ayrıca yarın plajda okumak için sürükleyici roman aldım.;bir;∅;roman;determiners
İzmir dönerken götürmek için çok tüketilen bir peynir seçtim.;İzmir dönerken götürmek için çok tüketilen peynir seçtim.;bir;∅;peynir;determiners
Yine sömestr tatilinde sürükleyici bir roman okudum.;Yine sömestr tatilinde sürükleyici roman okudum.;bir;∅;roman;determiners
Tüm evde huzurlu bir atmosfer yaratmak için hoş bir mum yaktım.;Tüm evde huzurlu bir atmosfer yaratmak için hoş mum yaktım.;bir;∅;mum;determiners
Şimdi evin dekorasyonu için zarif bir tablo aldım.;Şimdi evin dekorasyonu için zarif tablo aldım.;bir;∅;tablo;determiners
Bugün yeni işimde bana yardımcı olacak bir ajanda satın aldım.;Bugün yeni işimde bana yardımcı olacak ajanda satın aldım.;bir;∅;ajanda;determiners
Evde düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.;Evde düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.;bir;∅;takı;determiners
Roberto picasso'nun yaşamının anlatıldığı bir sergi gezdik.;Roberto picasso'nun yaşamının anlatıldığı sergi gezdik.;bir;∅;sergi;determiners
Yazar patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.;Yazar patrona Japonca'ya çevirisini yaptırdığı rapor sundu.;bir;∅;rapor;determiners
Ben kitapçının vitrininde ilgi çekici bir roman gördüm.;Ben kitapçının vitrininde ilgi çekici roman gördüm.;bir;∅;roman;determiners
Onun doğum günü için üstünü çileklerle süslediğimiz bir pasta hazırladık.;Onun doğum günü için üstünü çileklerle süslediğimiz pasta hazırladık.;bir;∅;pasta;determiners
Sonra bütün gün beni tok tutan sağlıklı bir smoothie içtim.;Sonra bütün gün beni tok tutan sağlıklı smoothie içtim.;bir;∅;smoothie;determiners
Ardından müdüre İngilizce'ye çevirisini yaptırdığı önemli bir belge teslim etti.;Ardından müdüre İngilizce'ye çevirisini yaptırdığı önemli belge teslim etti.;bir;∅;belge;determiners
Ünlü mimar Sinan'ın hayatının anlatıldığı bir belgesel izledik.;Ünlü mimar Sinan'ın hayatının anlatıldığı belgesel izledik.;bir;∅;belgesel;determiners
Ana parkta heyecan verici bir yarış izledik.;Ana parkta heyecan verici yarış izledik.;bir;∅;yarış;determiners
Kadın ağzında kekremsi tat bırakan bir kahve içti.;Kadın ağzında kekremsi tat bırakan kahve içti.;bir;∅;kahve;determiners
Evde ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;Evde ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
Sonra ağzında kekremsi tat bırakan bir kahve içti.;Sonra ağzında kekremsi tat bırakan kahve içti.;bir;∅;kahve;determiners
Müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
Ayrıca evin dekorasyonu için zarif bir tablo aldım.;Ayrıca evin dekorasyonu için zarif tablo aldım.;bir;∅;tablo;determiners
Ayrıca geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Ayrıca geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Sonra müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Sonra müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
Ben annemin dolabında sakladığı bir mektup buldum.;Ben annemin dolabında sakladığı mektup buldum.;bir;∅;mektup;determiners
Ardından o kafede tadına doyamadığımız bir salata yedik.;Ardından o kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Bir notere Almanca çevirisini yaptırdığı önemli bir belge verdi.;Bir notere Almanca çevirisini yaptırdığı önemli belge verdi.;bir;∅;belge;determiners
Daha geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Daha geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Bir butikte göz kamaştıran ince askılı bir elbise gördüm.;Bir butikte göz kamaştıran ince askılı elbise gördüm.;bir;∅;elbise;determiners
Diğer köşedeki dükkandan fiyatı uygun olan bir çanta aldım.;Diğer köşedeki dükkandan fiyatı uygun olan çanta aldım.;bir;∅;çanta;determiners
Dün geçen hafta tadı damağımda kalan bir tatlı yedim.;Dün geçen hafta tadı damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Notere Almanca çevirisini yaptırdığı önemli bir belge verdi.;Notere Almanca çevirisini yaptırdığı önemli belge verdi.;bir;∅;belge;determiners
Ve mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.;Ve mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.;bir;∅;araba;determiners
Ardından bütün gün beni tok tutan sağlıklı bir smoothie içtim.;Ardından bütün gün beni tok tutan sağlıklı smoothie içtim.;bir;∅;smoothie;determiners
Geri dönerken götürmek için çok tüketilen bir peynir seçtim.;Geri dönerken götürmek için çok tüketilen peynir seçtim.;bir;∅;peynir;determiners
Arkadaşlar ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;Arkadaşlar ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
Bugün akşam izlemek için herkesin merakla beklediği bir dizi seçtiler.;Bugün akşam izlemek için herkesin merakla beklediği dizi seçtiler.;bir;∅;dizi;determiners
Bugün i̇nternette çok beğenilen bir yemek tarifi denedim.;Bugün i̇nternette çok beğenilen yemek tarifi denedim.;bir;∅;yemek tarifi;determiners
Sonra bu sabah beni kendime getiren bir kahve içtim.;Sonra bu sabah beni kendime getiren kahve içtim.;bir;∅;kahve;determiners
İkinci konferansta ilginç bir sunum dinledik.;İkinci konferansta ilginç sunum dinledik.;bir;∅;sunum;determiners
Cumartesi sabah kahvaltısında lezzetli bir omlet yedim.;Cumartesi sabah kahvaltısında lezzetli omlet yedim.;bir;∅;omlet;determiners
Öncelikle mezuniyet hediyesi olarak fiyatı uygun gelen bir araba alırız.;Öncelikle mezuniyet hediyesi olarak fiyatı uygun gelen araba alırız.;bir;∅;araba;determiners
Çocuklar sinema gecesi için herkesin beğendiği bir film seçti.;Çocuklar sinema gecesi için herkesin beğendiği film seçti.;bir;∅;film;determiners
Kadınlar sinema gecesi için herkesin beğendiği bir film seçti.;Kadınlar sinema gecesi için herkesin beğendiği film seçti.;bir;∅;film;determiners
Ve annemin dolabında sakladığı bir mektup buldum.;Ve annemin dolabında sakladığı mektup buldum.;bir;∅;mektup;determiners
İşte bu sabah beni kendime getiren bir kahve içtim.;İşte bu sabah beni kendime getiren kahve içtim.;bir;∅;kahve;determiners
Ve mozart'ın gençliğinin anlatıldığı bir program seyrettik.;Ve mozart'ın gençliğinin anlatıldığı program seyrettik.;bir;∅;program;determiners
Doktor sınava çalışırken bana yardımcı olacak bir defter verdi.;Doktor sınava çalışırken bana yardımcı olacak defter verdi.;bir;∅;defter;determiners
Ardından ormanda hızlıca koşan bir geyik fark ettik.;Ardından ormanda hızlıca koşan geyik fark ettik.;bir;∅;geyik;determiners
Bugün herkesin önerdiği harika bir film izledik.;Bugün herkesin önerdiği harika film izledik.;bir;∅;film;determiners
Ardından patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.;Ardından patrona Japonca'ya çevirisini yaptırdığı rapor sundu.;bir;∅;rapor;determiners
Sonra o kafede tadına doyamadığımız bir salata yedik.;Sonra o kafede tadına doyamadığımız salata yedik.;bir;∅;salata;determiners
Aynı sergide sanatçının ustalıkla çizdiği bir portre gördük.;Aynı sergide sanatçının ustalıkla çizdiği portre gördük.;bir;∅;portre;determiners
Leonardo da Vinci'nin hayatının anlatıldığı etkileyici bir film izledik.;Leonardo da Vinci'nin hayatının anlatıldığı etkileyici film izledik.;bir;∅;film;determiners
Bunun i̇çinde bolca ceviz ve tarçın olan bir kek yaptılar.;Bunun i̇çinde bolca ceviz ve tarçın olan kek yaptılar.;bir;∅;kek;determiners
Özel laboratuvarda çok etkili bir ilaç test ettiler.;Özel laboratuvarda çok etkili ilaç test ettiler.;bir;∅;ilaç;determiners
Onun doğum günü hediyesi olarak fiyatı bize makul gelen bir bileklik seçtik.;Onun doğum günü hediyesi olarak fiyatı bize makul gelen bileklik seçtik.;bir;∅;bileklik;determiners
Ancak bu sabah beni ayıltan lezzetli bir kahve içtim.;Ancak bu sabah beni ayıltan lezzetli kahve içtim.;bir;∅;kahve;determiners
O butikte göz kamaştıran ince askılı bir elbise gördüm.;O butikte göz kamaştıran ince askılı elbise gördüm.;bir;∅;elbise;determiners
Size düğün için zarif bir elbise aldım.;Size düğün için zarif elbise aldım.;bir;∅;elbise;determiners
Dün gece izlemek için herkesin övgüyle bahsettiği bir film seçtiler.;Dün gece izlemek için herkesin övgüyle bahsettiği film seçtiler.;bir;∅;film;determiners
Ve geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Ve geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Hacı ahmet rengi yeşile çalan parlak bir gömlek satın aldı.;Hacı ahmet rengi yeşile çalan parlak gömlek satın aldı.;bir;∅;gömlek;determiners
Öncelikle piknik için rahatça oturacağımız geniş bir battaniye aldım.;Öncelikle piknik için rahatça oturacağımız geniş battaniye aldım.;bir;∅;battaniye;determiners
Bir ders çalışmak için sabahları kalabalık olmayan bir kafe arıyorum.;Bir ders çalışmak için sabahları kalabalık olmayan kafe arıyorum.;bir;∅;kafe;determiners
Önce düğün hediyesi olarak bütçemizi zorlamayan bir takı alacağız.;Önce düğün hediyesi olarak bütçemizi zorlamayan takı alacağız.;bir;∅;takı;determiners
Sabah sabah kahvaltısında yemek için doyurucu bir sandviç aldım.;Sabah sabah kahvaltısında yemek için doyurucu sandviç aldım.;bir;∅;sandviç;determiners
Ayrıca yeni işimde bana yardımcı olacak bir ajanda satın aldım.;Ayrıca yeni işimde bana yardımcı olacak ajanda satın aldım.;bir;∅;ajanda;determiners
Yine dün akşam lezzeti damağımda kalan bir çorba içtim.;Yine dün akşam lezzeti damağımda kalan çorba içtim.;bir;∅;çorba;determiners
Müdür müdüre İtalyanca'ya çevirisini yaptırdığı bir doküman götürdü.;Müdür müdüre İtalyanca'ya çevirisini yaptırdığı doküman götürdü.;bir;∅;doküman;determiners
Geçen hafta indirime giren bir bilgisayar satın aldım.;Geçen hafta indirime giren bilgisayar satın aldım.;bir;∅;bilgisayar;determiners
Bu evde huzurlu bir atmosfer yaratmak için hoş bir mum yaktım.;Bu evde huzurlu bir atmosfer yaratmak için hoş mum yaktım.;bir;∅;mum;determiners
Ayşe rengi maviye çalan güzel bir çanta beğendi.;Ayşe rengi maviye çalan güzel çanta beğendi.;bir;∅;çanta;determiners
Geçen sene köyde kerpiçten yapılan bir baraka gördüm.;Geçen sene köyde kerpiçten yapılan baraka gördüm.;bir;∅;baraka;determiners
Ayrıca laboratuvarda yeni geliştirilen bir ilaç denediler.;Ayrıca laboratuvarda yeni geliştirilen ilaç denediler.;bir;∅;ilaç;determiners
İnternette çok beğenilen bir yemek tarifi denedim.;İnternette çok beğenilen yemek tarifi denedim.;bir;∅;yemek tarifi;determiners
Sevgili ahmet rengi yeşile çalan parlak bir gömlek satın aldı.;Sevgili ahmet rengi yeşile çalan parlak gömlek satın aldı.;bir;∅;gömlek;determiners
Birçok okulda çok beğenilen bir proje sunduk.;Birçok okulda çok beğenilen proje sunduk.;bir;∅;proje;determiners
Genç avukata Rusça'ya çevirisini yaptırdığı bir sözleşme iletti.;Genç avukata Rusça'ya çevirisini yaptırdığı sözleşme iletti.;bir;∅;sözleşme;determiners
Stüdyolarında özenle kaydedilen bir şarkı dinledik.;Stüdyolarında özenle kaydedilen şarkı dinledik.;bir;∅;şarkı;determiners
Küçük patrona Japonca'ya çevirisini yaptırdığı bir rapor sundu.;Küçük patrona Japonca'ya çevirisini yaptırdığı rapor sundu.;bir;∅;rapor;determiners
Her ufaklığın dikkatini çekecek eğlenceli bir oyuncak aldım.;Her ufaklığın dikkatini çekecek eğlenceli oyuncak aldım.;bir;∅;oyuncak;determiners
Laboratuvarda yeni geliştirilen bir ilaç denediler.;Laboratuvarda yeni geliştirilen ilaç denediler.;bir;∅;ilaç;determiners
Bugün evde huzurlu bir atmosfer yaratmak için hoş bir mum yaktım.;Bugün evde huzurlu bir atmosfer yaratmak için hoş mum yaktım.;bir;∅;mum;determiners
Daha geçen hafta tadı damağımda kalan bir tatlı yedim.;Daha geçen hafta tadı damağımda kalan tatlı yedim.;bir;∅;tatlı;determiners
Sabah bütün gün beni tok tutan sağlıklı bir smoothie içtim.;Sabah bütün gün beni tok tutan sağlıklı smoothie içtim.;bir;∅;smoothie;determiners
Amerika dönerken götürmek için çok tüketilen bir peynir seçtim.;Amerika dönerken götürmek için çok tüketilen peynir seçtim.;bir;∅;peynir;determiners
Bir şefin tarifinden uyarladığım nefis bir börek yaptım.;Bir şefin tarifinden uyarladığım nefis börek yaptım.;bir;∅;börek;determiners
Dün kütüphaneden herkesin önerdiği bir kitap aldım.;Dün kütüphaneden herkesin önerdiği kitap aldım.;bir;∅;kitap;determiners
